Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
2136,Airpore Medium 2,5,8.877,47.471,0.186998378
2136,Airpore young 1,6,9.42,44.236,0.21294873
2139,background,0,7.235,39.409,0.183587505
2139,Airpore Old 1,1,9.388,43.579,0.215424861
2139,Airpore Old 2,2,10.786,46.204,0.233442992
2139,Airpore Old 3,3,14.254,53.98,0.264060763
2139,Airpore Medium 1,4,9.656,41.076,0.235076444
2139,Airpore Medium 2,5,8.766,47.199,0.185724274
2139,Airpore young 1,6,9.587,43.564,0.220067028
2142,background,0,7.43,39.44,0.188387424
2142,Airpore Old 1,1,9.313,43.126,0.215948616
2142,Airpore Old 2,2,10.803,45.719,0.236291257
2142,Airpore Old 3,3,13.667,53.877,0.253670397
2142,Airpore Medium 1,4,9.456,40.697,0.232351279
2142,Airpore Medium 2,5,8.766,47.515,0.184489109
2142,Airpore young 1,6,9.49,44.03,0.215534863
2145,background,0,7.42,39.339,0.188616894
2145,Airpore Old 1,1,9.434,43.528,0.216734056
2145,Airpore Old 2,2,10.785,45.621,0.236404287
2145,Airpore Old 3,3,12.602,53.284,0.236506268
2145,Airpore Medium 1,4,9.671,41.057,0.235550576
2145,Airpore Medium 2,5,8.63,46.927,0.183902657
2145,Airpore young 1,6,9.586,43.489,0.220423555
2148,background,0,7.362,39.519,0.186290139
2148,Airpore Old 1,1,9.407,42.7,0.22030445
2148,Airpore Old 2,2,10.779,46.3,0.232807775
2148,Airpore Old 3,3,11.669,53.541,0.217945126
2148,Airpore Medium 1,4,9.546,40.567,0.235314418
2148,Airpore Medium 2,5,9.023,47.418,0.190286389
2148,Airpore young 1,6,9.473,44.247,0.214093611
2151,background,0,7.289,39.616,0.183991317
2151,Airpore Old 1,1,9.64,43.655,0.220822357
2151,Airpore Old 2,2,10.622,46.414,0.228853363
2151,Airpore Old 3,3,11.65,53.421,0.218079033
2151,Airpore Medium 1,4,9.796,41.517,0.235951538
2151,Airpore Medium 2,5,8.954,47.865,0.187067795
2151,Airpore young 1,6,9.585,45.025,0.212881732
2154,background,0,7.336,40.006,0.183372494
2154,Airpore Old 1,1,10.048,43.746,0.229689572
2154,Airpore Old 2,2,11.096,46.436,0.238952537
2154,Airpore Old 3,3,11.447,53.422,0.214275018
2154,Airpore Medium 1,4,10.021,41.533,0.24127802
2154,Airpore Medium 2,5,8.837,47.439,0.18628133
2154,Airpore young 1,6,9.646,44.159,0.218437918
2157,background,0,7.221,39.852,0.181195423
2157,Airpore Old 1,1,9.604,43.549,0.220533192
2157,Airpore Old 2,2,12.11,46.548,0.260161554
2157,Airpore Old 3,3,11.161,53.452,0.208804161
2157,Airpore Medium 1,4,9.669,41.241,0.234451153
2157,Airpore Medium 2,5,8.859,47.358,0.187064488
2157,Airpore young 1,6,9.659,44.239,0.218336762
2160,background,0,7.365,39.901,0.18458184
2160,Airpore Old 1,1,9.618,44.191,0.217646127
2160,Airpore Old 2,2,12.767,46.713,0.273307216
2160,Airpore Old 3,3,11.069,52.953,0.209034427
2160,Airpore Medium 1,4,9.899,41.553,0.23822588
2160,Airpore Medium 2,5,8.675,47.399,0.183020739
2160,Airpore young 1,6,9.49,44.072,0.215329461
2163,background,0,7.383,39.496,0.186930322
2163,Airpore Old 1,1,9.659,43.333,0.222901715
2163,Airpore Old 2,2,12.992,46.153,0.281498494
2163,Airpore Old 3,3,10.93,54.005,0.202388668
2163,Airpore Medium 1,4,9.761,41.009,0.238020922
2163,Airpore Medium 2,5,8.787,47.212,0.186117936
2163,Airpore young 1,6,9.669,44.281,0.218355502
2166,background,0,7.172,39.638,0.180937484
2166,Airpore Old 1,1,9.44,43.381,0.217606786
2166,Airpore Old 2,2,12.52,45.954,0.272446359
2166,Airpore Old 3,3,11.046,53.825,0.205220622
2166,Airpore Medium 1,4,9.605,40.969,0.234445556
2166,Airpore Medium 2,5,8.757,47.449,0.18455605
2166,Airpore young 1,6,9.749,44.119,0.220970557
2169,background,0,7.248,40.025,0.181086821
2169,Airpore Old 1,1,9.449,43.55,0.216969001
2169,Airpore Old 2,2,11.198,46.537,0.240625739
2169,Airpore Old 3,3,10.906,53.582,0.203538502
2169,Airpore Medium 1,4,9.482,41.195,0.230173565
2169,Airpore Medium 2,5,8.706,47.556,0.183068383
2169,Airpore young 1,6,10.058,44.556,0.225738397
2172,background,0,7.371,39.519,0.186517877
2172,Airpore Old 1,1,9.695,43.883,0.220928378
2172,Airpore Old 2,2,10.898,45.99,0.236964558
2172,Airpore Old 3,3,11.166,53.973,0.206881218
2172,Airpore Medium 1,4,9.778,41.411,0.236120837
2172,Airpore Medium 2,5,8.799,47.548,0.185055102
2172,Airpore young 1,6,10.081,44.006,0.229082398
2175,background,0,7.282,40.014,0.181986305
2175,Airpore Old 1,1,9.513,43.429,0.21904718
2175,Airpore Old 2,2,10.94,46.011,0.237769229
2175,Airpore Old 3,3,11.567,53.878,0.214688741
2175,Airpore Medium 1,4,9.537,41.019,0.232502011
2175,Airpore Medium 2,5,8.928,48.015,0.185941893
2175,Airpore young 1,6,9.986,44.274,0.225549984
2178,background,0,7.323,39.549,0.18516271
2178,Airpore Old 1,1,9.631,43.862,0.219575031
2178,Airpore Old 2,2,11.107,46.677,0.237954453
2178,Airpore Old 3,3,11.436,53.606,0.213334328
2178,Airpore Medium 1,4,9.672,41.429,0.233459654
2178,Airpore Medium 2,5,8.96,47.155,0.190011664
2178,Airpore young 1,6,9.411,44.221,0.21281744
2181,background,0,7.412,39.316,0.188523756
2181,Airpore Old 1,1,9.608,43.448,0.221137912
2181,Airpore Old 2,2,12.518,46.228,0.270788267
2181,Airpore Old 3,3,12.532,53.745,0.233175179
2181,Airpore Medium 1,4,9.709,41.357,0.234760742
2181,Airpore Medium 2,5,8.998,47.501,0.189427591
2181,Airpore young 1,6,9.551,44.429,0.214972203
2184,background,0,7.237,39.168,0.184768178
2184,Airpore Old 1,1,9.886,43.226,0.228704946
2184,Airpore Old 2,2,14.07,46.339,0.30363193
2184,Airpore Old 3,3,13.457,53.248,0.252723107
2184,Airpore Medium 1,4,10.041,40.88,0.245621331
2184,Airpore Medium 2,5,8.858,47.395,0.186897352
2184,Airpore young 1,6,9.525,44.284,0.215088971
2187,background,0,7.361,39.054,0.188482614
2187,Airpore Old 1,1,9.767,43.661,0.223700786
2187,Airpore Old 2,2,13.803,45.805,0.301342648
2187,Airpore Old 3,3,12.6,53.298,0.236406619
2187,Airpore Medium 1,4,9.913,41.378,0.239571753
2187,Airpore Medium 2,5,8.851,47.336,0.186982424
2187,Airpore young 1,6,9.327,44.5,0.209595506
2190,background,0,7.399,39.356,0.188001829
2190,Airpore Old 1,1,9.795,43.418,0.225597678
2190,Airpore Old 2,2,13.03,46.112,0.282572866
2190,Airpore Old 3,3,12.36,53.447,0.231257133
2190,Airpore Medium 1,4,9.929,40.885,0.242851902
2190,Airpore Medium 2,5,8.532,46.844,0.182136453
2190,Airpore young 1,6,9.615,43.662,0.220214374
2193,background,0,7.523,39.516,0.190378581
2193,Airpore Old 1,1,9.693,43.48,0.222930083
2193,Airpore Old 2,2,12.731,45.591,0.27924371
2193,Airpore Old 3,3,11.73,53.015,0.221258134
2193,Airpore Medium 1,4,9.731,41.245,0.235931628
2193,Airpore Medium 2,5,8.75,46.921,0.186483664
2193,Airpore young 1,6,9.698,44.091,0.219954186
2196,background,0,7.509,39.763,0.1888439
2196,Airpore Old 1,1,9.616,43.376,0.221689414
2196,Airpore Old 2,2,12.148,46.134,0.263319894
2196,Airpore Old 3,3,11.413,53.423,0.213634577
2196,Airpore Medium 1,4,9.666,41.429,0.233314828
2196,Airpore Medium 2,5,8.887,47.085,0.188743761
2196,Airpore young 1,6,9.958,43.886,0.226906075
2199,background,0,7.432,39.44,0.188438134
2199,Airpore Old 1,1,9.923,44.103,0.224996032
2199,Airpore Old 2,2,12.231,45.845,0.266790272
2199,Airpore Old 3,3,11.268,53.566,0.210357316
2199,Airpore Medium 1,4,10.025,41.556,0.241240735
2199,Airpore Medium 2,5,8.874,47.805,0.185629118
2199,Airpore young 1,6,9.884,44.033,0.224468013
2202,background,0,7.421,39.838,0.186279432
2202,Airpore Old 1,1,9.897,44.04,0.22472752
2202,Airpore Old 2,2,11.354,45.703,0.248430081
2202,Airpore Old 3,3,11.085,53.878,0.205742604
2202,Airpore Medium 1,4,9.889,41.48,0.23840405
2202,Airpore Medium 2,5,8.941,46.843,0.190871635
2202,Airpore young 1,6,9.832,43.905,0.223938048
2205,background,0,7.4,39.955,0.185208359
2205,Airpore Old 1,1,9.619,44.019,0.218519276
2205,Airpore Old 2,2,10.976,46.515,0.235966892
2205,Airpore Old 3,3,11.154,53.568,0.208221326
2205,Airpore Medium 1,4,9.624,41.273,0.233179076
2205,Airpore Medium 2,5,9.078,47.27,0.192045695
2205,Airpore young 1,6,9.956,44.342,0.224527536
2208,background,0,7.355,39.778,0.184901202
2208,Airpore Old 1,1,9.748,43.842,0.222343871
2208,Airpore Old 2,2,11.007,46.136,0.23857725
2208,Airpore Old 3,3,11.237,53.63,0.209528249
2208,Airpore Medium 1,4,9.686,41.349,0.234249921
2208,Airpore Medium 2,5,8.998,47.204,0.190619439
2208,Airpore young 1,6,9.722,44.37,0.219112013
2211,background,0,7.531,39.538,0.190474986
2211,Airpore Old 1,1,9.714,43.676,0.222410477
2211,Airpore Old 2,2,11.133,46.3,0.240453564
2211,Airpore Old 3,3,10.942,53.416,0.20484499
2211,Airpore Medium 1,4,9.683,41.401,0.23388324
2211,Airpore Medium 2,5,9.047,47.343,0.191094776
2211,Airpore young 1,6,9.62,43.943,0.218919964
2214,background,0,7.449,39.699,0.187636968
2214,Airpore Old 1,1,9.506,44.078,0.215663143
2214,Airpore Old 2,2,11.359,46.419,0.244705832
2214,Airpore Old 3,3,11.042,52.864,0.208875605
2214,Airpore Medium 1,4,9.536,41.483,0.229877299
2214,Airpore Medium 2,5,9.201,46.906,0.196158274
2214,Airpore young 1,6,9.686,43.752,0.221384165
2217,background,0,7.445,39.764,0.187229655
2217,Airpore Old 1,1,9.672,44.225,0.21869983
2217,Airpore Old 2,2,10.739,45.909,0.233919275
2217,Airpore Old 3,3,10.991,53.665,0.204807603
2217,Airpore Medium 1,4,9.797,41.501,0.236066601
2217,Airpore Medium 2,5,9.364,47.297,0.197982959
2217,Airpore young 1,6,9.727,44.599,0.218099061
2220,background,0,7.317,39.652,0.184530415
2220,Airpore Old 1,1,9.784,43.772,0.223521886
2220,Airpore Old 2,2,10.784,46.287,0.232981183
2220,Airpore Old 3,3,10.985,53.364,0.205850386
2220,Airpore Medium 1,4,9.928,41.434,0.239609982
2220,Airpore Medium 2,5,9.463,47.261,0.200228518
2220,Airpore young 1,6,9.866,43.688,0.225828603
2223,background,0,7.286,39.52,0.184362348
2223,Airpore Old 1,1,9.938,43.573,0.22807702
2223,Airpore Old 2,2,10.95,46.95,0.233226837
2223,Airpore Old 3,3,10.905,53.479,0.203911816
2223,Airpore Medium 1,4,10.218,41.216,0.247913432
2223,Airpore Medium 2,5,9.354,47.693,0.196129411
2223,Airpore young 1,6,10.018,43.834,0.228544053
2226,background,0,7.309,39.44,0.185319473
2226,Airpore Old 1,1,9.704,43.848,0.22130998
2226,Airpore Old 2,2,10.509,46.53,0.225854288
2226,Airpore Old 3,3,11.12,53.236,0.208881208
2226,Airpore Medium 1,4,10.098,41.323,0.244367543
2226,Airpore Medium 2,5,9.145,47.397,0.192944701
2226,Airpore young 1,6,10.23,43.297,0.236275031
2229,background,0,7.345,39.231,0.187224389
2229,Airpore Old 1,1,9.854,43.217,0.228012125
2229,Airpore Old 2,2,11.012,46.142,0.238654588
2229,Airpore Old 3,3,10.758,52.74,0.203981797
2229,Airpore Medium 1,4,10.061,40.831,0.246405917
2229,Airpore Medium 2,5,8.985,47.437,0.189409111
2229,Airpore young 1,6,9.857,44.07,0.223666894
2232,background,0,7.384,39.247,0.188141769
2232,Airpore Old 1,1,9.846,43.196,0.227937772
2232,Airpore Old 2,2,10.885,46.255,0.235325911
2232,Airpore Old 3,3,11.101,53.174,0.208767443
2232,Airpore Medium 1,4,10.077,40.835,0.246773601
2232,Airpore Medium 2,5,8.982,46.954,0.191293607
2232,Airpore young 1,6,9.738,43.395,0.224403733
2235,background,0,7.379,39.391,0.187327054
2235,Airpore Old 1,1,9.938,43.904,0.226357507
2235,Airpore Old 2,2,10.553,45.825,0.230289143
2235,Airpore Old 3,3,11.149,52.993,0.210386277
2235,Airpore Medium 1,4,10.092,41.437,0.24355045
2235,Airpore Medium 2,5,8.734,46.871,0.186341234
2235,Airpore young 1,6,9.721,43.657,0.222667613
2238,background,0,7.359,39.616,0.185758279
2238,Airpore Old 1,1,10.575,43.986,0.240417406
2238,Airpore Old 2,2,10.822,45.607,0.237288136
2238,Airpore Old 3,3,11.203,53.613,0.208960513
2238,Airpore Medium 1,4,10.716,41.368,0.259040804
2238,Airpore Medium 2,5,8.806,47.527,0.185284154
2238,Airpore young 1,6,10.005,43.598,0.229483004
2241,background,0,7.344,39.652,0.185211339
2241,Airpore Old 1,1,10.699,43.616,0.24529989
2241,Airpore Old 2,2,10.793,46.929,0.229985723
2241,Airpore Old 3,3,10.946,53.728,0.203729899
2241,Airpore Medium 1,4,10.935,41.172,0.265593122
2241,Airpore Medium 2,5,8.93,47.467,0.188130701
2241,Airpore young 1,6,9.841,44.194,0.222677287
2244,background,0,7.316,39.995,0.182922865
2244,Airpore Old 1,1,10.327,44.17,0.233801223
2244,Airpore Old 2,2,11.575,46.64,0.24817753
2244,Airpore Old 3,3,11.089,53.562,0.207031104
2244,Airpore Medium 1,4,10.457,41.206,0.253773722
2244,Airpore Medium 2,5,8.709,46.777,0.186181243
2244,Airpore young 1,6,9.344,43.858,0.213051211
2247,background,0,7.238,39.77,0.18199648
2247,Airpore Old 1,1,10.198,44.405,0.229658822
2247,Airpore Old 2,2,12.163,46.516,0.261479921
2247,Airpore Old 3,3,11.095,52.744,0.21035568
2247,Airpore Medium 1,4,10.432,41.685,0.250257887
2247,Airpore Medium 2,5,8.757,47.133,0.185793393
2247,Airpore young 1,6,9.615,43.958,0.218731516
2250,background,0,7.269,39.562,0.183736919
2250,Airpore Old 1,1,10.138,43.751,0.231720418
2250,Airpore Old 2,2,11.734,46.659,0.251484172
2250,Airpore Old 3,3,10.947,53.238,0.205623803
2250,Airpore Medium 1,4,10.313,41.175,0.250467517
2250,Airpore Medium 2,5,8.755,47.814,0.183105367
2250,Airpore young 1,6,9.607,44.301,0.216857407
2253,background,0,7.217,39.589,0.182298113
2253,Airpore Old 1,1,10.467,43.955,0.238129906
2253,Airpore Old 2,2,11.779,46.788,0.251752586
2253,Airpore Old 3,3,10.953,53.596,0.204362266
2253,Airpore Medium 1,4,10.61,41.293,0.256944276
2253,Airpore Medium 2,5,8.713,47.826,0.18218124
2253,Airpore young 1,6,9.398,43.672,0.215195091
2256,background,0,7.274,39.474,0.184273192
2256,Airpore Old 1,1,10.232,43.99,0.232598318
2256,Airpore Old 2,2,11.239,46.183,0.243357946
2256,Airpore Old 3,3,11.252,53.457,0.210486933
2256,Airpore Medium 1,4,10.381,41.441,0.250500712
2256,Airpore Medium 2,5,8.703,46.905,0.185545251
2256,Airpore young 1,6,9.54,43.382,0.219906874
2259,background,0,7.179,39.267,0.182825273
2259,Airpore Old 1,1,10.218,44.253,0.2308996
2259,Airpore Old 2,2,10.808,45.498,0.237548903
2259,Airpore Old 3,3,11.283,53.655,0.210287951
2259,Airpore Medium 1,4,10.242,41.905,0.244409975
2259,Airpore Medium 2,5,8.758,46.897,0.186749685
2259,Airpore young 1,6,9.566,43.733,0.218736423
2262,background,0,7.15,39.577,0.180660485
2262,Airpore Old 1,1,9.726,44.141,0.220339367
2262,Airpore Old 2,2,10.822,46.598,0.232241727
2262,Airpore Old 3,3,11.03,53.539,0.206018043
2262,Airpore Medium 1,4,9.749,41.473,0.235068599
2262,Airpore Medium 2,5,9.08,46.99,0.193232603
2262,Airpore young 1,6,9.555,43.612,0.219091076
2265,background,0,7.085,39.529,0.179235498
2265,Airpore Old 1,1,9.529,44.252,0.2153349
2265,Airpore Old 2,2,10.816,46.533,0.232437195
2265,Airpore Old 3,3,11.381,53.883,0.211216896
2265,Airpore Medium 1,4,9.644,41.728,0.231115798
2265,Airpore Medium 2,5,9.071,46.846,0.193634462
2265,Airpore young 1,6,9.29,44.212,0.210123948
2268,background,0,7.264,39.485,0.183968596
2268,Airpore Old 1,1,9.488,44.388,0.213751464
2268,Airpore Old 2,2,10.68,46.277,0.230784191
2268,Airpore Old 3,3,11.056,53.145,0.208034622
2268,Airpore Medium 1,4,9.591,41.384,0.231756234
2268,Airpore Medium 2,5,9.221,47.622,0.193628995
2268,Airpore young 1,6,9.249,44.223,0.209144563
2271,background,0,7.227,39.186,0.184428112
2271,Airpore Old 1,1,9.618,43.812,0.219528896
2271,Airpore Old 2,2,10.722,46.586,0.230154982
2271,Airpore Old 3,3,11.215,53.848,0.208271431
2271,Airpore Medium 1,4,9.658,41.24,0.234190107
2271,Airpore Medium 2,5,8.656,46.835,0.184819046
2271,Airpore young 1,6,9.473,44.007,0.215261208
2274,background,0,7.252,39.648,0.182909605
2274,Airpore Old 1,1,9.685,44.004,0.220093628
2274,Airpore Old 2,2,10.478,46.145,0.227066854
2274,Airpore Old 3,3,10.918,53.393,0.204483734
2274,Airpore Medium 1,4,9.722,41.537,0.234056383
2274,Airpore Medium 2,5,8.726,46.847,0.18626593
2274,Airpore young 1,6,9.142,43.908,0.208208071
2277,background,0,7.165,39.1,0.183248082
2277,Airpore Old 1,1,10.494,43.632,0.240511551
2277,Airpore Old 2,2,10.645,46.289,0.229968243
2277,Airpore Old 3,3,11.212,53.261,0.210510505
2277,Airpore Medium 1,4,10.669,41.009,0.260162403
2277,Airpore Medium 2,5,8.808,47.389,0.185865918
2277,Airpore young 1,6,9.161,43.454,0.210820638
2280,background,0,7.431,39.371,0.188742983
2280,Airpore Old 1,1,10.663,43.883,0.242987034
2280,Airpore Old 2,2,10.927,46.462,0.235181439
2280,Airpore Old 3,3,11.236,53.345,0.210628925
2280,Airpore Medium 1,4,10.914,41.27,0.264453598
2280,Airpore Medium 2,5,8.639,47.126,0.183317065
2280,Airpore young 1,6,9.028,43.46,0.207731247
2283,background,0,7.366,38.909,0.189313526
2283,Airpore Old 1,1,10.043,43.946,0.228530469
2283,Airpore Old 2,2,10.601,46.39,0.228519077
2283,Airpore Old 3,3,11.274,53.82,0.209476031
2283,Airpore Medium 1,4,10.375,41.079,0.252562136
2283,Airpore Medium 2,5,8.94,47.464,0.188353278
2283,Airpore young 1,6,9.808,43.884,0.223498314
2286,background,0,7.289,39.412,0.184943672
2286,Airpore Old 1,1,10.108,44.317,0.228084031
2286,Airpore Old 2,2,10.629,46.325,0.229444145
2286,Airpore Old 3,3,11.498,53.799,0.213721445
2286,Airpore Medium 1,4,10.227,41.647,0.245563906
2286,Airpore Medium 2,5,8.799,46.84,0.187852263
2286,Airpore young 1,6,9.106,43.723,0.208265673
2289,background,0,7.332,39.174,0.187164956
2289,Airpore Old 1,1,9.722,44.368,0.21912189
2289,Airpore Old 2,2,10.663,46.681,0.228422699
2289,Airpore Old 3,3,11.831,53.86,0.219662087
2289,Airpore Medium 1,4,9.765,41.679,0.23429065
2289,Airpore Medium 2,5,8.668,46.799,0.185217633
2289,Airpore young 1,6,9.427,43.783,0.215311879
2292,background,0,7.35,39.475,0.186193794
2292,Airpore Old 1,1,9.998,44.26,0.225892454
2292,Airpore Old 2,2,10.726,46.668,0.22983629
2292,Airpore Old 3,3,11.689,53.592,0.218110912
2292,Airpore Medium 1,4,10.19,41.583,0.245052065
2292,Airpore Medium 2,5,8.766,47.269,0.185449237
2292,Airpore young 1,6,9.271,44.123,0.210117172
2295,background,0,7.248,39.497,0.183507608
2295,Airpore Old 1,1,9.46,44.043,0.214790092
2295,Airpore Old 2,2,10.709,46.006,0.232773986
2295,Airpore Old 3,3,12.043,53.609,0.224645116
2295,Airpore Medium 1,4,9.66,41.228,0.234306782
2295,Airpore Medium 2,5,8.716,47.385,0.183940065
2295,Airpore young 1,6,9.424,44.455,0.211989652
2298,background,0,7.366,39.514,0.186414942
2298,Airpore Old 1,1,9.67,44.062,0.219463483
2298,Airpore Old 2,2,10.661,46.642,0.228570816
2298,Airpore Old 3,3,11.944,53.383,0.223741641
2298,Airpore Medium 1,4,9.853,41.489,0.237484634
2298,Airpore Medium 2,5,8.783,47.346,0.185506695
2298,Airpore young 1,6,9.341,44.121,0.211713243
2301,background,0,7.265,39.216,0.185256018
2301,Airpore Old 1,1,9.569,43.719,0.218875089
2301,Airpore Old 2,2,10.484,46.73,0.224352664
2301,Airpore Old 3,3,11.423,53.423,0.213821762
2301,Airpore Medium 1,4,9.777,41.097,0.237900577
2301,Airpore Medium 2,5,8.732,47.377,0.184308842
2301,Airpore young 1,6,9.561,43.399,0.220304615
2304,background,0,7.303,39.499,0.184890757
2304,Airpore Old 1,1,9.467,44.362,0.213403363
2304,Airpore Old 2,2,10.875,46.517,0.233785498
2304,Airpore Old 3,3,11.415,53.721,0.212486737
2304,Airpore Medium 1,4,9.627,41.888,0.229827158
2304,Airpore Medium 2,5,9.091,46.923,0.193742941
2304,Airpore young 1,6,9.129,44.444,0.205404554
2307,background,0,7.231,39.281,0.184083908
2307,Airpore Old 1,1,9.753,44.961,0.216921332
2307,Airpore Old 2,2,10.554,47.106,0.224047892
2307,Airpore Old 3,3,11.346,53.668,0.211410897
2307,Airpore Medium 1,4,9.852,42.406,0.232325614
2307,Airpore Medium 2,5,8.9,47.239,0.18840365
2307,Airpore young 1,6,9.572,44.228,0.216423985
2310,background,0,7.446,39.673,0.187684319
2310,Airpore Old 1,1,9.551,43.919,0.217468522
2310,Airpore Old 2,2,11.066,46.284,0.239089102
2310,Airpore Old 3,3,11.462,53.982,0.212330036
2310,Airpore Medium 1,4,9.754,41.183,0.2368453
2310,Airpore Medium 2,5,8.904,47.315,0.188185565
2310,Airpore young 1,6,9.549,43.759,0.218217967
2313,background,0,7.341,39.637,0.185205742
2313,Airpore Old 1,1,9.769,44.062,0.221710317
2313,Airpore Old 2,2,10.999,46.604,0.236009785
2313,Airpore Old 3,3,11.234,52.6,0.213574144
2313,Airpore Medium 1,4,9.921,41.293,0.240258639
2313,Airpore Medium 2,5,9.016,47.299,0.190617138
2313,Airpore young 1,6,9.709,44.008,0.220618978
2316,background,0,7.264,39.569,0.183578054
2316,Airpore Old 1,1,9.448,43.996,0.214746795
2316,Airpore Old 2,2,11.036,46.668,0.236478958
2316,Airpore Old 3,3,11.346,53.667,0.211414836
2316,Airpore Medium 1,4,9.762,41.251,0.236648809
2316,Airpore Medium 2,5,9.084,47.006,0.193251925
2316,Airpore young 1,6,9.627,43.723,0.220181598
2319,background,0,7.218,39.29,0.183710868
2319,Airpore Old 1,1,9.716,44.48,0.218435252
2319,Airpore Old 2,2,11.138,46.254,0.240800796
2319,Airpore Old 3,3,11.766,53.131,0.221452636
2319,Airpore Medium 1,4,9.805,41.816,0.234479625
2319,Airpore Medium 2,5,9.005,46.373,0.194186272
2319,Airpore young 1,6,9.918,44.161,0.224587306
2322,background,0,7.393,39.238,0.188414292
2322,Airpore Old 1,1,9.995,43.227,0.231221227
2322,Airpore Old 2,2,11.091,46.208,0.240023373
2322,Airpore Old 3,3,11.297,52.759,0.214124604
2322,Airpore Medium 1,4,10.074,40.601,0.248121967
2322,Airpore Medium 2,5,8.905,46.984,0.189532607
2322,Airpore young 1,6,9.711,43.859,0.221414077
2325,background,0,7.266,39.426,0.184294628
2325,Airpore Old 1,1,10.24,43.986,0.232801346
2325,Airpore Old 2,2,10.819,46.613,0.232102632
2325,Airpore Old 3,3,11.25,53.686,0.209551838
2325,Airpore Medium 1,4,10.407,41.222,0.252462277
2325,Airpore Medium 2,5,8.722,46.713,0.186714619
2325,Airpore young 1,6,9.61,43.898,0.218916579
2328,background,0,7.27,38.906,0.186860638
2328,Airpore Old 1,1,9.943,43.409,0.229053883
2328,Airpore Old 2,2,10.778,46.278,0.232896841
2328,Airpore Old 3,3,11.321,53.478,0.211694529
2328,Airpore Medium 1,4,9.958,40.947,0.243192419
2328,Airpore Medium 2,5,8.732,46.911,0.186139711
2328,Airpore young 1,6,9.514,43.94,0.216522531
2331,background,0,7.277,39.534,0.184069409
2331,Airpore Old 1,1,9.857,44.25,0.222757062
2331,Airpore Old 2,2,10.689,46.62,0.229279279
2331,Airpore Old 3,3,11.445,54.157,0.211330022
2331,Airpore Medium 1,4,10.053,41.436,0.242615117
2331,Airpore Medium 2,5,8.836,47.668,0.185365444
2331,Airpore young 1,6,9.758,44.1,0.221269841
2334,background,0,7.326,39.703,0.184520061
2334,Airpore Old 1,1,10.198,44.055,0.231483373
2334,Airpore Old 2,2,10.787,46.976,0.229627895
2334,Airpore Old 3,3,11.444,53.63,0.213388029
2334,Airpore Medium 1,4,10.334,41.821,0.247100739
2334,Airpore Medium 2,5,8.762,46.773,0.187330297
2334,Airpore young 1,6,9.579,44.326,0.216103416
2337,background,0,7.262,39.354,0.184530162
2337,Airpore Old 1,1,10.417,44.383,0.234706982
2337,Airpore Old 2,2,10.906,46.995,0.232067241
2337,Airpore Old 3,3,11.482,53.607,0.214188446
2337,Airpore Medium 1,4,10.454,41.811,0.250029896
2337,Airpore Medium 2,5,8.827,46.933,0.18807662
2337,Airpore young 1,6,9.854,44.271,0.222583633
2340,background,0,7.599,39.61,0.191845494
2340,Airpore Old 1,1,9.946,44.57,0.223154588
2340,Airpore Old 2,2,10.724,46.398,0.231130652
2340,Airpore Old 3,3,11.091,53.946,0.205594483
2340,Airpore Medium 1,4,9.961,41.424,0.240464465
2340,Airpore Medium 2,5,8.816,46.758,0.188545276
2340,Airpore young 1,6,10.03,43.708,0.229477441
2343,background,0,7.342,39.647,0.185184251
2343,Airpore Old 1,1,9.862,44.043,0.223917535
2343,Airpore Old 2,2,10.932,46.565,0.234768603
2343,Airpore Old 3,3,11.45,53.497,0.214030693
2343,Airpore Medium 1,4,9.934,41.242,0.240870957
2343,Airpore Medium 2,5,8.823,47.077,0.18741636
2343,Airpore young 1,6,9.879,43.925,0.22490609
2346,background,0,7.283,39.486,0.18444512
2346,Airpore Old 1,1,9.708,44.822,0.216590067
2346,Airpore Old 2,2,11.044,46.546,0.237270657
2346,Airpore Old 3,3,11.014,52.923,0.208113675
2346,Airpore Medium 1,4,9.902,41.982,0.235862989
2346,Airpore Medium 2,5,9.402,47.002,0.200034041
2346,Airpore young 1,6,9.949,44.251,0.224831077
2349,background,0,7.428,39.567,0.187732201
2349,Airpore Old 1,1,9.829,44.214,0.222305152
2349,Airpore Old 2,2,10.751,46.745,0.229992513
2349,Airpore Old 3,3,11.303,53.751,0.21028446
2349,Airpore Medium 1,4,9.872,41.253,0.239303808
2349,Airpore Medium 2,5,9.195,47.244,0.194627889
2349,Airpore young 1,6,9.758,44.716,0.218221666
2352,background,0,7.31,39.432,0.185382431
2352,Airpore Old 1,1,9.84,45.064,0.218356116
2352,Airpore Old 2,2,10.815,47.079,0.229720257
2352,Airpore Old 3,3,11.183,53.644,0.20846693
2352,Airpore Medium 1,4,9.752,41.877,0.23287246
2352,Airpore Medium 2,5,8.94,46.721,0.191348644
2352,Airpore young 1,6,9.975,43.92,0.227117486
2355,background,0,7.276,39.222,0.185508133
2355,Airpore Old 1,1,9.901,44.733,0.221335479
2355,Airpore Old 2,2,11.053,47.009,0.235125189
2355,Airpore Old 3,3,11.212,53.512,0.209523098
2355,Airpore Medium 1,4,10.037,41.257,0.243279928
2355,Airpore Medium 2,5,9.172,47.271,0.194030166
2355,Airpore young 1,6,9.106,43.566,0.209016205
2358,background,0,7.355,39.781,0.184887258
