"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
2079,"Airpore Medium 1",4,7.368,68.721,0.107216134805955
2079,"Airpore Medium 2",5,5.582,64,0.08721875
2082,"background",0,4.151,41.229,0.100681559096752
2082,"Airpore Old 1",1,2.403,28.044,0.0856867779204108
2082,"Airpore Old 2",2,5.276,74.559,0.0707627516463472
2082,"Airpore Old 3",3,3.47,30.879,0.11237410537906
2082,"Airpore Medium 1",4,7.057,68.011,0.103762626633927
2082,"Airpore Medium 2",5,5.593,64.904,0.0861734253666954
2085,"background",0,4.083,40.948,0.0997118296375891
2085,"Airpore Old 1",1,2.475,27.326,0.0905730805825953
2085,"Airpore Old 2",2,5.42,73.959,0.0732838464554686
2085,"Airpore Old 3",3,3.368,30.84,0.109208819714656
2085,"Airpore Medium 1",4,7.032,68.895,0.102068364903113
2085,"Airpore Medium 2",5,5.502,65.168,0.0844279400932973
2088,"background",0,3.973,40.722,0.0975639703354452
2088,"Airpore Old 1",1,2.488,27.404,0.0907896657422274
2088,"Airpore Old 2",2,5.484,73.546,0.0745655780056019
2088,"Airpore Old 3",3,3.332,30.229,0.110225280359919
2088,"Airpore Medium 1",4,7.203,67.607,0.106542221959265
2088,"Airpore Medium 2",5,5.524,64.796,0.0852521760602506
2091,"background",0,4.099,40.779,0.100517423183501
2091,"Airpore Old 1",1,2.515,27.734,0.0906829162760511
2091,"Airpore Old 2",2,5.454,74.368,0.0733379948364888
2091,"Airpore Old 3",3,3.404,30.43,0.111863292803155
2091,"Airpore Medium 1",4,7.22,68.82,0.104911362975879
2091,"Airpore Medium 2",5,5.52,64.758,0.0852404336143797
2094,"background",0,4.133,40.565,0.101885862196475
2094,"Airpore Old 1",1,2.692,26.991,0.0997369493534882
2094,"Airpore Old 2",2,5.419,73.945,0.0732841977145176
2094,"Airpore Old 3",3,3.268,29.95,0.109115191986644
2094,"Airpore Medium 1",4,7.101,67.754,0.104805620332379
2094,"Airpore Medium 2",5,5.517,64.483,0.0855574337422266
2097,"background",0,4.048,40.565,0.0997904597559472
2097,"Airpore Old 1",1,2.426,27.532,0.08811564724684
2097,"Airpore Old 2",2,5.295,73.901,0.0716499100147495
2097,"Airpore Old 3",3,3.31,30.052,0.11014241980567
2097,"Airpore Medium 1",4,7.02,67.385,0.104177487571418
2097,"Airpore Medium 2",5,5.562,64.3,0.0865007776049767
2100,"background",0,4.068,40.563,0.100288440204127
2100,"Airpore Old 1",1,2.415,26.838,0.0899843505477308
2100,"Airpore Old 2",2,5.392,73.169,0.0736924107203871
2100,"Airpore Old 3",3,3.234,30.219,0.107018763029882
2100,"Airpore Medium 1",4,7.06,68.076,0.103707620894295
2100,"Airpore Medium 2",5,5.631,65.045,0.0865708355753709
2103,"background",0,4.053,40.63,0.0997538764459759
2103,"Airpore Old 1",1,2.501,27.34,0.0914776883686906
2103,"Airpore Old 2",2,5.501,74.35,0.0739878950907868
2103,"Airpore Old 3",3,3.401,30.525,0.111416871416871
2103,"Airpore Medium 1",4,7.128,67.989,0.104840488902617
2103,"Airpore Medium 2",5,5.608,65.947,0.0850379850485996
2106,"background",0,4.099,40.645,0.100848812892115
2106,"Airpore Old 1",1,2.637,27.434,0.0961216009331486
2106,"Airpore Old 2",2,5.425,73.625,0.0736842105263158
2106,"Airpore Old 3",3,3.326,30.951,0.107460178992601
2106,"Airpore Medium 1",4,7.177,69.027,0.103973807350747
2106,"Airpore Medium 2",5,5.731,65.062,0.0880852110294796
2109,"background",0,4.061,40.377,0.100577061198207
2109,"Airpore Old 1",1,2.349,26.907,0.0873007024194448
2109,"Airpore Old 2",2,5.544,73.135,0.0758050181171805
2109,"Airpore Old 3",3,3.314,30.594,0.10832189318167
2109,"Airpore Medium 1",4,7.369,68.112,0.108189452666197
2109,"Airpore Medium 2",5,5.645,64.886,0.0869987362451068
2112,"background",0,4.073,40.611,0.100293024057521
2112,"Airpore Old 1",1,2.438,27.046,0.0901427198106929
2112,"Airpore Old 2",2,5.504,74.277,0.0741010003096517
2112,"Airpore Old 3",3,3.337,30.607,0.109027346685399
2112,"Airpore Medium 1",4,7.215,68.212,0.105773177739987
2112,"Airpore Medium 2",5,5.853,65.143,0.0898484871743702
2115,"background",0,4.058,40.492,0.100217326879384
2115,"Airpore Old 1",1,2.6,27.104,0.095926800472255
2115,"Airpore Old 2",2,5.435,74.298,0.0731513634283561
2115,"Airpore Old 3",3,3.432,30.405,0.112876171682289
2115,"Airpore Medium 1",4,7.371,68.349,0.107843567572313
2115,"Airpore Medium 2",5,5.547,65.498,0.0846896088430181
2118,"background",0,4.045,40.05,0.100998751560549
2118,"Airpore Old 1",1,2.413,27.067,0.0891491484095023
2118,"Airpore Old 2",2,5.172,73.396,0.0704670554253638
2118,"Airpore Old 3",3,3.43,30.476,0.112547578422365
2118,"Airpore Medium 1",4,7.193,68.216,0.105444470505453
2118,"Airpore Medium 2",5,5.574,65.38,0.0852554297950444
2121,"background",0,4.034,40.314,0.100064493724265
2121,"Airpore Old 1",1,2.541,26.917,0.0944013077237433
2121,"Airpore Old 2",2,5.342,72.979,0.0731991394784801
2121,"Airpore Old 3",3,3.43,30.778,0.111443238676977
2121,"Airpore Medium 1",4,7.312,68.24,0.10715123094959
2121,"Airpore Medium 2",5,5.386,64.938,0.0829406510825711
2124,"background",0,3.992,40.098,0.0995560875854157
2124,"Airpore Old 1",1,2.41,26.966,0.0893718015278499
2124,"Airpore Old 2",2,5.299,72.762,0.0728264753580165
2124,"Airpore Old 3",3,3.435,30.347,0.11319076020694
2124,"Airpore Medium 1",4,7.436,68.39,0.108729346395672
2124,"Airpore Medium 2",5,5.803,65.28,0.0888939950980392
2127,"background",0,4.046,40.138,0.10080223229857
2127,"Airpore Old 1",1,2.488,26.408,0.0942138745834595
2127,"Airpore Old 2",2,5.394,72.368,0.0745357063895645
2127,"Airpore Old 3",3,3.448,30.645,0.112514276390928
2127,"Airpore Medium 1",4,7.187,68.124,0.105498796312606
2127,"Airpore Medium 2",5,5.653,66.073,0.0855568840524874
2130,"background",0,3.986,40.208,0.0991345005968961
2130,"Airpore Old 1",1,2.421,26.823,0.0902583603623756
2130,"Airpore Old 2",2,5.378,72.516,0.074162943350433
2130,"Airpore Old 3",3,3.485,30.953,0.11259005589119
2130,"Airpore Medium 1",4,7.227,67.932,0.106385797562268
2130,"Airpore Medium 2",5,5.648,64.989,0.0869070150333133
2133,"background",0,4.061,39.702,0.102287038436351
2133,"Airpore Old 1",1,2.396,26.955,0.0888888888888889
2133,"Airpore Old 2",2,5.29,72.802,0.0726628389329963
2133,"Airpore Old 3",3,3.279,29.85,0.109849246231156
2133,"Airpore Medium 1",4,7.307,66.521,0.109845011349799
2133,"Airpore Medium 2",5,5.681,64.399,0.0882156555226013
2136,"background",0,3.997,39.962,0.100020019018067
2136,"Airpore Old 1",1,2.501,26.443,0.0945807964300571
2136,"Airpore Old 2",2,5.4,72.687,0.0742911387180651
2136,"Airpore Old 3",3,3.472,30.456,0.114000525348043
2136,"Airpore Medium 1",4,7.128,67.811,0.105115689194968
2136,"Airpore Medium 2",5,5.686,64.534,0.0881085939194843
2139,"background",0,4.026,39.735,0.101321253303133
2139,"Airpore Old 1",1,2.342,26.747,0.0875612218192695
2139,"Airpore Old 2",2,5.199,71.291,0.0729264563549396
2139,"Airpore Old 3",3,3.48,30.562,0.11386689352791
2139,"Airpore Medium 1",4,7.128,67.339,0.105852477761773
2139,"Airpore Medium 2",5,5.616,64.917,0.0865104672119784
2142,"background",0,4.07,39.606,0.102762207746301
2142,"Airpore Old 1",1,2.345,26.642,0.0880189174986863
2142,"Airpore Old 2",2,5.302,72.062,0.0735755321806222
2142,"Airpore Old 3",3,3.211,29.847,0.107582001541193
2142,"Airpore Medium 1",4,7.362,67.868,0.108475275534862
2142,"Airpore Medium 2",5,5.561,64.838,0.0857676054165767
2145,"background",0,3.992,39.767,0.100384741117007
2145,"Airpore Old 1",1,2.402,26.891,0.0893235655051876
2145,"Airpore Old 2",2,5.373,71.211,0.0754518262627965
2145,"Airpore Old 3",3,3.436,30.199,0.113778601940462
2145,"Airpore Medium 1",4,7.158,67.865,0.1054741029986
2145,"Airpore Medium 2",5,5.477,65.21,0.0839901855543628
2148,"background",0,3.917,39.81,0.0983923637277066
2148,"Airpore Old 1",1,2.461,27.21,0.0904446894524072
2148,"Airpore Old 2",2,5.376,72.457,0.0741957298811709
2148,"Airpore Old 3",3,3.439,30.205,0.113855321966562
2148,"Airpore Medium 1",4,7.3,67.753,0.107744306525172
2148,"Airpore Medium 2",5,5.729,65.781,0.0870920174518478
2151,"background",0,3.944,39.943,0.0987407055053451
2151,"Airpore Old 1",1,2.362,26.985,0.0875301093199926
2151,"Airpore Old 2",2,5.33,71.633,0.0744070470313962
2151,"Airpore Old 3",3,3.523,29.995,0.117452908818136
2151,"Airpore Medium 1",4,7.19,67.802,0.106044069496475
2151,"Airpore Medium 2",5,5.436,64.68,0.0840445269016697
2154,"background",0,4.069,39.669,0.102573798179939
2154,"Airpore Old 1",1,2.47,26.339,0.0937772884316033
2154,"Airpore Old 2",2,5.312,71.646,0.0741423108059068
2154,"Airpore Old 3",3,3.372,30.594,0.110217689743087
2154,"Airpore Medium 1",4,7.137,68.01,0.104940449933833
2154,"Airpore Medium 2",5,5.635,65.656,0.0858261240404533
2157,"background",0,3.966,39.79,0.0996732847449108
2157,"Airpore Old 1",1,2.58,26.58,0.0970654627539504
2157,"Airpore Old 2",2,5.484,72.588,0.0755496776326666
2157,"Airpore Old 3",3,3.429,30.902,0.110963691670442
2157,"Airpore Medium 1",4,7.215,68.04,0.106040564373898
2157,"Airpore Medium 2",5,5.617,65.549,0.0856916200094586
2160,"background",0,3.965,39.568,0.10020723817226
2160,"Airpore Old 1",1,2.337,26.97,0.0866518353726363
2160,"Airpore Old 2",2,5.398,72.591,0.074361835489248
2160,"Airpore Old 3",3,3.326,29.943,0.111077714323882
2160,"Airpore Medium 1",4,7.064,67.744,0.104274917335853
2160,"Airpore Medium 2",5,5.604,65.378,0.0857169078283214
2163,"background",0,3.932,39.68,0.0990927419354839
2163,"Airpore Old 1",1,2.279,26.582,0.0857347076969378
2163,"Airpore Old 2",2,5.098,72.844,0.0699851737960573
2163,"Airpore Old 3",3,3.408,30.378,0.112186450720916
2163,"Airpore Medium 1",4,7.341,68.509,0.107153804609613
2163,"Airpore Medium 2",5,5.711,65.292,0.0874686025853091
2166,"background",0,4.014,39.639,0.101263906758495
2166,"Airpore Old 1",1,2.325,26.755,0.086899644926182
2166,"Airpore Old 2",2,5.391,71.483,0.0754165326021572
2166,"Airpore Old 3",3,3.564,30.067,0.118535271227592
2166,"Airpore Medium 1",4,6.987,68.012,0.102731870846321
2166,"Airpore Medium 2",5,5.519,64.928,0.0850018482010843
2169,"background",0,3.985,39.808,0.100105506430868
2169,"Airpore Old 1",1,2.449,26.891,0.0910713621657804
2169,"Airpore Old 2",2,5.281,72.762,0.0725790934828619
2169,"Airpore Old 3",3,3.452,30.847,0.11190715466658
2169,"Airpore Medium 1",4,6.93,67.598,0.102517825971183
2169,"Airpore Medium 2",5,5.676,65.781,0.0862863136772016
2172,"background",0,4.007,39.832,0.100597509540068
2172,"Airpore Old 1",1,2.473,26.367,0.093791481776463
2172,"Airpore Old 2",2,5.127,72.328,0.0708854109058732
2172,"Airpore Old 3",3,3.332,30.495,0.109263813739957
2172,"Airpore Medium 1",4,7.566,66.661,0.113499647470035
2172,"Airpore Medium 2",5,5.756,64.717,0.0889410819413755
2175,"background",0,3.968,39.419,0.100662117253101
2175,"Airpore Old 1",1,2.365,26.721,0.0885071666479548
2175,"Airpore Old 2",2,5.523,71.883,0.0768331872626351
2175,"Airpore Old 3",3,3.357,30.375,0.110518518518519
2175,"Airpore Medium 1",4,7.078,66.959,0.105706477097926
2175,"Airpore Medium 2",5,5.517,65.638,0.0840519211432402
2178,"background",0,4.007,39.274,0.102026786168967
2178,"Airpore Old 1",1,2.377,25.882,0.0918398887257553
2178,"Airpore Old 2",2,5.338,70.575,0.0756358483882395
2178,"Airpore Old 3",3,3.486,30.303,0.115038115038115
2178,"Airpore Medium 1",4,7.143,68.292,0.104594974521174
2178,"Airpore Medium 2",5,5.562,65.138,0.0853879455924345
2181,"background",0,4.043,39.445,0.102497147927494
2181,"Airpore Old 1",1,2.296,26.509,0.0866120940058093
2181,"Airpore Old 2",2,5.182,72.585,0.0713921609147896
2181,"Airpore Old 3",3,3.295,29.98,0.109906604402935
2181,"Airpore Medium 1",4,7.307,67.552,0.108168522027475
2181,"Airpore Medium 2",5,5.741,65.486,0.0876675930733286
2184,"background",0,4.045,39.501,0.102402470823523
2184,"Airpore Old 1",1,2.453,26.082,0.0940495360785216
2184,"Airpore Old 2",2,5.121,72.038,0.0710874816069297
2184,"Airpore Old 3",3,3.282,30.4,0.107960526315789
2184,"Airpore Medium 1",4,7.054,67.271,0.104859449093963
2184,"Airpore Medium 2",5,5.455,65.694,0.0830365025725333
2187,"background",0,3.918,39.358,0.0995477412470146
2187,"Airpore Old 1",1,2.434,25.839,0.0941986918998413
2187,"Airpore Old 2",2,5.132,71.384,0.0718928611453547
2187,"Airpore Old 3",3,3.322,30.064,0.110497605109101
2187,"Airpore Medium 1",4,7.319,68.284,0.107184699197469
2187,"Airpore Medium 2",5,5.627,65.502,0.0859057738695002
2190,"background",0,3.888,39.532,0.0983507032277649
2190,"Airpore Old 1",1,2.456,26.583,0.0923898732272505
2190,"Airpore Old 2",2,5.44,72.022,0.0755324761878315
2190,"Airpore Old 3",3,3.349,29.6,0.113141891891892
2190,"Airpore Medium 1",4,7.211,67.997,0.106048796270424
2190,"Airpore Medium 2",5,5.652,65.626,0.0861244019138756
2193,"background",0,3.988,39.433,0.101133568331093
2193,"Airpore Old 1",1,2.293,26.007,0.0881685700003845
2193,"Airpore Old 2",2,5.571,71.869,0.0775160361212762
2193,"Airpore Old 3",3,3.415,30.439,0.112191596307369
2193,"Airpore Medium 1",4,7.1,67.747,0.104801688635659
2193,"Airpore Medium 2",5,5.736,65.533,0.0875284207956297
2196,"background",0,3.955,39.62,0.0998233215547703
2196,"Airpore Old 1",1,2.388,26.263,0.0909263983551003
2196,"Airpore Old 2",2,5.321,72.354,0.0735412002100782
2196,"Airpore Old 3",3,3.448,30.281,0.113866781149896
2196,"Airpore Medium 1",4,7.126,68.018,0.104766385368579
2196,"Airpore Medium 2",5,5.486,65.505,0.0837493321120525
2199,"background",0,3.922,39.688,0.0988208022576093
2199,"Airpore Old 1",1,2.289,26.454,0.0865275572692221
2199,"Airpore Old 2",2,5.258,72.238,0.0727871757246878
2199,"Airpore Old 3",3,3.386,30.157,0.112279072852074
2199,"Airpore Medium 1",4,7.2,68.386,0.105284707396251
2199,"Airpore Medium 2",5,5.614,65.415,0.0858212948100588
2202,"background",0,3.894,39.672,0.0981548699334543
2202,"Airpore Old 1",1,2.388,26.558,0.0899164093681753
2202,"Airpore Old 2",2,5.344,71.532,0.0747078230721915
2202,"Airpore Old 3",3,3.276,30.076,0.108924059050406
2202,"Airpore Medium 1",4,7.208,67.596,0.10663352861116
2202,"Airpore Medium 2",5,5.7,65.904,0.086489439184268
2205,"background",0,3.938,39.766,0.0990293215309561
2205,"Airpore Old 1",1,2.371,27.016,0.0877628072253479
2205,"Airpore Old 2",2,5.247,72.267,0.0726057536634979
2205,"Airpore Old 3",3,3.384,30.421,0.111238946780185
2205,"Airpore Medium 1",4,7.319,68.095,0.107482193993685
2205,"Airpore Medium 2",5,5.61,66.357,0.084542700845427
2208,"background",0,3.97,40.141,0.0989013726613687
2208,"Airpore Old 1",1,2.371,26.378,0.0898855106528167
2208,"Airpore Old 2",2,5.183,72.158,0.0718284874857951
2208,"Airpore Old 3",3,3.274,30.684,0.106700560552731
2208,"Airpore Medium 1",4,7.277,68.378,0.106423118546901
2208,"Airpore Medium 2",5,5.8,66.172,0.0876503657135949
2211,"background",0,3.88,40.011,0.0969733323336082
2211,"Airpore Old 1",1,2.511,26.398,0.0951208424880673
2211,"Airpore Old 2",2,5.452,72.73,0.0749621889179156
2211,"Airpore Old 3",3,3.229,30.197,0.106931152101202
2211,"Airpore Medium 1",4,7.321,68.326,0.107148084184644
2211,"Airpore Medium 2",5,5.685,65.626,0.0866272513942645
2214,"background",0,4.071,40.291,0.101039934476682
2214,"Airpore Old 1",1,2.495,26.985,0.0924587733926255
2214,"Airpore Old 2",2,5.317,72.078,0.0737673076389467
2214,"Airpore Old 3",3,3.497,30.263,0.115553646366851
2214,"Airpore Medium 1",4,7.195,67.995,0.105816604162071
2214,"Airpore Medium 2",5,5.523,65.586,0.0842100448266398
2217,"background",0,4.019,39.801,0.10097736237783
2217,"Airpore Old 1",1,2.487,26.363,0.094336759852824
2217,"Airpore Old 2",2,5.407,72.78,0.0742923880186865
2217,"Airpore Old 3",3,3.428,29.915,0.114591342136052
2217,"Airpore Medium 1",4,7.24,68.472,0.105736651477976
2217,"Airpore Medium 2",5,5.763,65.511,0.0879699592434858
2220,"background",0,3.888,40.004,0.0971902809719028
2220,"Airpore Old 1",1,2.419,26.445,0.0914728682170543
2220,"Airpore Old 2",2,5.303,72.113,0.0735373649688683
2220,"Airpore Old 3",3,3.43,30.29,0.113238692637834
2220,"Airpore Medium 1",4,7.192,67.912,0.105901755212628
2220,"Airpore Medium 2",5,5.566,66.235,0.0840341209330414
2223,"background",0,3.962,39.197,0.101079164221752
2223,"Airpore Old 1",1,2.363,27.101,0.0871923545256633
2223,"Airpore Old 2",2,5.358,72.884,0.0735140771637122
2223,"Airpore Old 3",3,3.467,30.491,0.113705683644354
2223,"Airpore Medium 1",4,7.165,67.323,0.106427223979918
2223,"Airpore Medium 2",5,5.673,65.21,0.0869958595307468
2226,"background",0,3.993,39.391,0.101368332867914
2226,"Airpore Old 1",1,2.587,26.279,0.0984436241866129
2226,"Airpore Old 2",2,5.103,72.208,0.0706708397961445
2226,"Airpore Old 3",3,3.426,30.661,0.111738038550602
2226,"Airpore Medium 1",4,6.998,67.21,0.104121410504389
2226,"Airpore Medium 2",5,5.536,65.942,0.0839525643747536
2229,"background",0,3.915,39.199,0.0998749968111431
2229,"Airpore Old 1",1,2.451,26.481,0.092556927608474
2229,"Airpore Old 2",2,5.308,72.11,0.0736097628622937
2229,"Airpore Old 3",3,3.431,30.897,0.111046379907434
2229,"Airpore Medium 1",4,7.183,67.635,0.106202409994825
2229,"Airpore Medium 2",5,5.66,64.707,0.0874712164062621
2232,"background",0,3.97,39.567,0.100336138701443
2232,"Airpore Old 1",1,2.496,26.27,0.0950133231823373
2232,"Airpore Old 2",2,5.444,71.685,0.0759433633256609
2232,"Airpore Old 3",3,3.343,30.287,0.110377389639119
2232,"Airpore Medium 1",4,7.088,68.296,0.103783530514232
2232,"Airpore Medium 2",5,5.818,65.156,0.0892933881760697
2235,"background",0,3.965,39.281,0.100939385453527
2235,"Airpore Old 1",1,2.403,26.599,0.0903417421707583
2235,"Airpore Old 2",2,5.38,71.523,0.0752205584217664
2235,"Airpore Old 3",3,3.418,29.963,0.114074024630377
2235,"Airpore Medium 1",4,7.074,68.271,0.103616469657688
2235,"Airpore Medium 2",5,5.603,66.032,0.0848527986430821
2238,"background",0,3.903,39.377,0.0991187749193692
2238,"Airpore Old 1",1,2.377,25.989,0.0914617722882758
2238,"Airpore Old 2",2,5.206,71.137,0.0731827319116634
2238,"Airpore Old 3",3,3.446,30.51,0.112946574893478
2238,"Airpore Medium 1",4,7.195,67.779,0.106153823455643
2238,"Airpore Medium 2",5,5.595,65.758,0.0850847045226436
2241,"background",0,3.916,39.305,0.0996310901920875
2241,"Airpore Old 1",1,2.494,26.546,0.0939501243125141
2241,"Airpore Old 2",2,5.307,72.325,0.0733771171793986
2241,"Airpore Old 3",3,3.333,30.049,0.110918832573463
2241,"Airpore Medium 1",4,7.285,67.781,0.107478496923917
2241,"Airpore Medium 2",5,5.68,65.473,0.086753318161685
2244,"background",0,3.85,39.152,0.098334695545566
2244,"Airpore Old 1",1,2.363,25.811,0.091550114292356
2244,"Airpore Old 2",2,5.297,71.643,0.0739360439959242
2244,"Airpore Old 3",3,3.322,30.331,0.109524908509446
2244,"Airpore Medium 1",4,6.891,67.816,0.101613188628052
2244,"Airpore Medium 2",5,5.758,65.457,0.0879661457139802
2247,"background",0,3.886,38.388,0.101229550901323
2247,"Airpore Old 1",1,2.365,26.387,0.0896274680713988
2247,"Airpore Old 2",2,5.142,71.21,0.0722089594158124
2247,"Airpore Old 3",3,3.432,30.408,0.112865035516969
2247,"Airpore Medium 1",4,7.094,67.496,0.10510252459405
2247,"Airpore Medium 2",5,5.491,66.145,0.0830145891601784
2250,"background",0,3.875,39.115,0.099066854148025
2250,"Airpore Old 1",1,2.387,26.012,0.0917653390742734
2250,"Airpore Old 2",2,5.543,71.323,0.0777168655272493
2250,"Airpore Old 3",3,3.463,30.313,0.114241414574605
2250,"Airpore Medium 1",4,7.156,68.436,0.10456484890993
2250,"Airpore Medium 2",5,5.493,65.46,0.0839138405132906
2253,"background",0,3.872,39.135,0.0989395681614923
2253,"Airpore Old 1",1,2.477,25.708,0.0963513303251906
2253,"Airpore Old 2",2,5.087,70.636,0.0720171017611416
2253,"Airpore Old 3",3,3.313,29.917,0.110739713206538
2253,"Airpore Medium 1",4,7.402,67.082,0.110342565814973
2253,"Airpore Medium 2",5,5.589,65.526,0.085294386960901
2256,"background",0,3.843,38.851,0.0989163728089367
2256,"Airpore Old 1",1,2.351,25.561,0.0919760572747545
2256,"Airpore Old 2",2,5.119,70.998,0.072100622552748
2256,"Airpore Old 3",3,3.418,30.737,0.111201483554023
2256,"Airpore Medium 1",4,7.256,67.549,0.107418318553939
2256,"Airpore Medium 2",5,5.736,65.849,0.0871083843338547
2259,"background",0,3.793,38.529,0.0984453268966233
2259,"Airpore Old 1",1,2.473,25.893,0.095508438574132
2259,"Airpore Old 2",2,5.318,69.824,0.0761629239230064
2259,"Airpore Old 3",3,3.345,29.707,0.112599723970781
2259,"Airpore Medium 1",4,7.135,67.564,0.105603575868806
2259,"Airpore Medium 2",5,5.589,65.782,0.0849624517345171
2262,"background",0,3.869,38.348,0.100891832690101
2262,"Airpore Old 1",1,2.381,25.753,0.0924552479322797
2262,"Airpore Old 2",2,5.105,70.086,0.0728390834118084
2262,"Airpore Old 3",3,3.479,30.673,0.113422228018127
2262,"Airpore Medium 1",4,7.465,68.2,0.109457478005865
2262,"Airpore Medium 2",5,5.769,65.698,0.0878108922646047
2265,"background",0,3.941,38.631,0.10201651523388
2265,"Airpore Old 1",1,2.292,25.732,0.0890719726410695
2265,"Airpore Old 2",2,5.15,70.734,0.0728079848446292
2265,"Airpore Old 3",3,3.381,30.112,0.112280818278427
2265,"Airpore Medium 1",4,7.051,67.026,0.105197982872318
2265,"Airpore Medium 2",5,5.577,65.956,0.0845563709139426
2268,"background",0,3.77,38.303,0.0984257107798345
2268,"Airpore Old 1",1,2.274,25.639,0.0886930067475331
2268,"Airpore Old 2",2,5.2,69.724,0.0745797716711606
2268,"Airpore Old 3",3,3.4,29.965,0.113465709994994
2268,"Airpore Medium 1",4,7.216,67.41,0.107046432280077
2268,"Airpore Medium 2",5,5.699,65.376,0.0871726627508566
2271,"background",0,3.851,38.132,0.100991293401867
2271,"Airpore Old 1",1,2.539,25.548,0.0993815562862064
2271,"Airpore Old 2",2,5.061,69.825,0.0724812030075188
2271,"Airpore Old 3",3,3.475,30.061,0.115598283490237
2271,"Airpore Medium 1",4,6.902,66.488,0.103808205992059
2271,"Airpore Medium 2",5,5.681,65.686,0.0864872271107999
2274,"background",0,3.852,38.603,0.0997849908038235
2274,"Airpore Old 1",1,2.369,25.985,0.0911679815278045
2274,"Airpore Old 2",2,5.193,70.301,0.0738680815351133
2274,"Airpore Old 3",3,3.376,30.165,0.111917785513012
2274,"Airpore Medium 1",4,7.193,67.383,0.106747992817179
2274,"Airpore Medium 2",5,5.512,65.266,0.0844543866638066
2277,"background",0,3.882,38.559,0.100676884773983
2277,"Airpore Old 1",1,2.444,25.978,0.0940796058203095
2277,"Airpore Old 2",2,5.006,70.176,0.0713349293205654
2277,"Airpore Old 3",3,3.303,30.256,0.109168429402433
2277,"Airpore Medium 1",4,7.139,67.886,0.105161594437734
2277,"Airpore Medium 2",5,5.676,65.493,0.0866657505382255
2280,"background",0,3.795,38.607,0.0982982360711788
2280,"Airpore Old 1",1,2.533,25.806,0.0981554677206851
2280,"Airpore Old 2",2,5.132,71.665,0.0716109676969232
2280,"Airpore Old 3",3,3.53,30.727,0.11488267647346
2280,"Airpore Medium 1",4,7.395,67.29,0.109897458760588
2280,"Airpore Medium 2",5,5.486,65.766,0.0834169631724599
2283,"background",0,3.862,38.44,0.100468262226847
2283,"Airpore Old 1",1,2.289,25.383,0.0901784659023756
2283,"Airpore Old 2",2,5.192,70.184,0.0739769748090733
2283,"Airpore Old 3",3,3.204,30.211,0.106054086259972
2283,"Airpore Medium 1",4,7.056,67.737,0.104167589352939
2283,"Airpore Medium 2",5,5.479,65.627,0.083486979444436
2286,"background",0,3.864,38.103,0.101409337847414
2286,"Airpore Old 1",1,2.489,25.324,0.0982862107092086
2286,"Airpore Old 2",2,4.951,69.839,0.0708916221595384
2286,"Airpore Old 3",3,3.307,30.465,0.108550795995405
2286,"Airpore Medium 1",4,7.116,67.332,0.105685261094279
2286,"Airpore Medium 2",5,5.729,65.889,0.0869492631546996
2289,"background",0,3.712,38.665,0.0960041381094013
2289,"Airpore Old 1",1,2.417,25.695,0.0940649931893364
2289,"Airpore Old 2",2,5.091,70.185,0.0725368668518914
2289,"Airpore Old 3",3,3.444,30.53,0.112807075008189
2289,"Airpore Medium 1",4,7.084,67.755,0.104553169507785
2289,"Airpore Medium 2",5,5.481,65.994,0.0830530048186199
2292,"background",0,3.855,38.25,0.10078431372549
2292,"Airpore Old 1",1,2.31,25.711,0.0898448135039477
2292,"Airpore Old 2",2,5.174,69.978,0.0739375232215839
2292,"Airpore Old 3",3,3.305,30.36,0.108860342555995
2292,"Airpore Medium 1",4,7.242,66.786,0.108435899739466
2292,"Airpore Medium 2",5,5.808,65.87,0.0881736754212843
2295,"background",0,3.777,38.099,0.0991364602745479
2295,"Airpore Old 1",1,2.297,26.051,0.0881731987255768
2295,"Airpore Old 2",2,5.271,69.891,0.0754174357213375
2295,"Airpore Old 3",3,3.509,30.525,0.114954954954955
2295,"Airpore Medium 1",4,7.034,66.752,0.105375119846596
2295,"Airpore Medium 2",5,5.66,65.488,0.0864280478866357
2298,"background",0,3.795,38.084,0.0996481462031299
2298,"Airpore Old 1",1,2.247,25.469,0.0882249008598689
2298,"Airpore Old 2",2,5.116,69.985,0.0731013788669
2298,"Airpore Old 3",3,3.376,30.168,0.111906656059401
2298,"Airpore Medium 1",4,7.11,66.897,0.106282792950357
2298,"Airpore Medium 2",5,5.299,65.907,0.0804011713475048
2301,"background",0,3.82,37.937,0.100693254606321
2301,"Airpore Old 1",1,2.328,25.687,0.0906295013041616
2301,"Airpore Old 2",2,5.114,69.104,0.0740043991664737
2301,"Airpore Old 3",3,3.35,30.638,0.109341340818591
2301,"Airpore Medium 1",4,6.982,67.124,0.104016447172397
2301,"Airpore Medium 2",5,5.429,65.232,0.0832260240372823
2304,"background",0,3.732,38.029,0.0981356333324568
2304,"Airpore Old 1",1,2.348,25.435,0.0923137409081974
2304,"Airpore Old 2",2,5.065,69.341,0.0730448075453195
2304,"Airpore Old 3",3,3.302,29.992,0.110096025606828
2304,"Airpore Medium 1",4,7.182,67.48,0.10643153526971
2304,"Airpore Medium 2",5,5.573,65.82,0.0846703129747797
2307,"background",0,3.743,37.789,0.0990499880917727
2307,"Airpore Old 1",1,2.248,25.269,0.0889627606949226
2307,"Airpore Old 2",2,4.803,69.567,0.0690413558152572
