Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
3294,Airpore Old 3,3,6.749,45.417,0.148600744
3294,Airpore Medium 1,4,2.173,16.264,0.133607969
3294,Airpore Medium 2,5,6.926,58.682,0.11802597
3297,background,0,4.708,37.145,0.126746534
3297,Airpore Old 1,1,5.433,59.79,0.090868038
3297,Airpore Old 2,2,6.104,47.85,0.127565308
3297,Airpore Old 3,3,6.991,45.133,0.154897747
3297,Airpore Medium 1,4,2.145,16.523,0.12981904
3297,Airpore Medium 2,5,7.112,58.9,0.120747029
3300,background,0,4.567,37.108,0.123073192
3300,Airpore Old 1,1,5.569,59.856,0.093039963
3300,Airpore Old 2,2,6.001,48.007,0.125002604
3300,Airpore Old 3,3,6.884,45.202,0.152294146
3300,Airpore Medium 1,4,2.221,15.999,0.138821176
3300,Airpore Medium 2,5,7.153,58.353,0.12258153
3303,background,0,4.609,36.874,0.12499322
3303,Airpore Old 1,1,5.472,58.472,0.093583254
3303,Airpore Old 2,2,6.036,47.514,0.127036242
3303,Airpore Old 3,3,6.855,45.161,0.151790262
3303,Airpore Medium 1,4,2.308,16.496,0.139912706
3303,Airpore Medium 2,5,7.312,57.907,0.126271435
3306,background,0,4.733,37.261,0.127022893
3306,Airpore Old 1,1,5.247,58.612,0.089520917
3306,Airpore Old 2,2,5.957,47.994,0.124119682
3306,Airpore Old 3,3,6.746,44.851,0.150409132
3306,Airpore Medium 1,4,2.159,16.229,0.133033459
3306,Airpore Medium 2,5,7.327,58.032,0.126257927
3309,background,0,4.568,36.943,0.123649947
3309,Airpore Old 1,1,5.348,58.625,0.091223881
3309,Airpore Old 2,2,5.987,47.795,0.125264149
3309,Airpore Old 3,3,6.951,44.19,0.157298031
3309,Airpore Medium 1,4,2.19,16.468,0.132985183
3309,Airpore Medium 2,5,7.018,58.43,0.120109533
3312,background,0,4.584,37.183,0.123282145
3312,Airpore Old 1,1,5.312,58.44,0.090896646
3312,Airpore Old 2,2,5.73,47.825,0.119811814
3312,Airpore Old 3,3,6.715,45.13,0.148792378
3312,Airpore Medium 1,4,2.095,16.433,0.127487373
3312,Airpore Medium 2,5,7.087,58.341,0.121475463
3315,background,0,4.552,36.952,0.123186837
3315,Airpore Old 1,1,5.448,58.519,0.093097968
3315,Airpore Old 2,2,5.906,48.138,0.122688936
3315,Airpore Old 3,3,6.891,45.307,0.152095703
3315,Airpore Medium 1,4,2.169,16.377,0.132441839
3315,Airpore Medium 2,5,7.319,58.621,0.124852868
3318,background,0,4.569,36.993,0.123509853
3318,Airpore Old 1,1,5.378,58.637,0.091716834
3318,Airpore Old 2,2,5.954,48.216,0.12348598
3318,Airpore Old 3,3,6.765,44.477,0.152101086
3318,Airpore Medium 1,4,2.115,16.472,0.128399709
3318,Airpore Medium 2,5,7.262,58.562,0.124005328
3321,background,0,4.6,36.747,0.125180287
3321,Airpore Old 1,1,5.526,58.998,0.093664192
3321,Airpore Old 2,2,6.014,48.069,0.125111818
3321,Airpore Old 3,3,6.979,45.321,0.153990424
3321,Airpore Medium 1,4,2.189,16.277,0.134484242
3321,Airpore Medium 2,5,7.24,57.729,0.12541357
3324,background,0,4.578,37.083,0.123452795
3324,Airpore Old 1,1,5.309,58.66,0.090504603
3324,Airpore Old 2,2,5.967,48.151,0.12392266
3324,Airpore Old 3,3,6.875,45.019,0.152713299
3324,Airpore Medium 1,4,2.105,16.08,0.13090796
3324,Airpore Medium 2,5,6.939,58.421,0.118775783
3327,background,0,4.607,36.822,0.12511542
3327,Airpore Old 1,1,5.27,59.174,0.089059384
3327,Airpore Old 2,2,5.598,48.464,0.115508419
3327,Airpore Old 3,3,6.929,44.934,0.154203944
3327,Airpore Medium 1,4,2.106,16.627,0.126661454
3327,Airpore Medium 2,5,7.315,58.638,0.124748457
3330,background,0,4.63,37.022,0.125060775
3330,Airpore Old 1,1,5.341,59.112,0.090353904
3330,Airpore Old 2,2,6.111,47.481,0.128704113
3330,Airpore Old 3,3,6.587,44.884,0.146756082
3330,Airpore Medium 1,4,2.333,16.503,0.141368236
3330,Airpore Medium 2,5,7.014,58.658,0.119574483
3333,background,0,4.691,37.156,0.12625148
3333,Airpore Old 1,1,5.446,59.013,0.092284751
3333,Airpore Old 2,2,5.827,48.366,0.120477195
3333,Airpore Old 3,3,6.594,45.313,0.145521153
3333,Airpore Medium 1,4,2.214,16.028,0.138133267
3333,Airpore Medium 2,5,7.426,58.74,0.126421519
3336,background,0,4.504,36.724,0.122644592
3336,Airpore Old 1,1,5.323,58.611,0.09081913
3336,Airpore Old 2,2,5.845,48.006,0.121755614
3336,Airpore Old 3,3,7.083,45.684,0.155043341
3336,Airpore Medium 1,4,2.234,16.75,0.133373134
3336,Airpore Medium 2,5,7.078,58.58,0.120826221
3339,background,0,4.589,37.302,0.123022894
3339,Airpore Old 1,1,5.323,58.854,0.09044415
3339,Airpore Old 2,2,5.815,48.208,0.120623133
3339,Airpore Old 3,3,7.071,45.676,0.154807777
3339,Airpore Medium 1,4,2.176,16.171,0.13456187
3339,Airpore Medium 2,5,7.106,58.312,0.121861709
3342,background,0,4.586,36.86,0.124416712
3342,Airpore Old 1,1,5.467,58.425,0.093572957
3342,Airpore Old 2,2,6.116,48.093,0.127170274
3342,Airpore Old 3,3,6.722,45.214,0.148670766
3342,Airpore Medium 1,4,2.297,16.199,0.141798876
3342,Airpore Medium 2,5,7.115,58.07,0.122524539
3345,background,0,4.52,36.822,0.122752702
3345,Airpore Old 1,1,5.439,58.992,0.092198942
3345,Airpore Old 2,2,6.025,47.665,0.126403021
3345,Airpore Old 3,3,6.889,45.1,0.152749446
3345,Airpore Medium 1,4,2.119,16.182,0.130947967
3345,Airpore Medium 2,5,7.041,58.734,0.119879457
3348,background,0,4.67,36.949,0.12639043
3348,Airpore Old 1,1,5.188,59.362,0.087395977
3348,Airpore Old 2,2,6.075,48.435,0.125425828
3348,Airpore Old 3,3,6.719,45.371,0.14809019
3348,Airpore Medium 1,4,2.165,16.474,0.131419206
3348,Airpore Medium 2,5,7.111,58.904,0.120721853
3351,background,0,4.57,36.955,0.123663916
3351,Airpore Old 1,1,5.464,58.981,0.092640003
3351,Airpore Old 2,2,5.933,48.116,0.123306177
3351,Airpore Old 3,3,6.792,45.417,0.149547526
3351,Airpore Medium 1,4,2.188,15.9,0.137610063
3351,Airpore Medium 2,5,7.137,58.568,0.121858353
3354,background,0,4.685,36.832,0.127199175
3354,Airpore Old 1,1,5.372,59.397,0.090442278
3354,Airpore Old 2,2,6.099,47.799,0.127596812
3354,Airpore Old 3,3,6.849,44.445,0.154100574
3354,Airpore Medium 1,4,2.132,15.837,0.134621456
3354,Airpore Medium 2,5,7.115,58.502,0.121619774
3357,background,0,4.555,36.972,0.123201342
3357,Airpore Old 1,1,5.26,59.099,0.089003198
3357,Airpore Old 2,2,5.886,47.992,0.122645441
3357,Airpore Old 3,3,6.803,44.582,0.152595218
3357,Airpore Medium 1,4,2.212,15.929,0.138866219
3357,Airpore Medium 2,5,7.167,58.391,0.122741518
3360,background,0,4.635,36.916,0.125555315
3360,Airpore Old 1,1,5.502,59.09,0.093112202
3360,Airpore Old 2,2,5.795,48.368,0.119810619
3360,Airpore Old 3,3,6.832,45.2,0.151150442
3360,Airpore Medium 1,4,2.161,16.322,0.13239799
3360,Airpore Medium 2,5,7.169,57.974,0.123658882
3363,background,0,4.633,36.725,0.126153846
3363,Airpore Old 1,1,5.479,58.48,0.09369015
3363,Airpore Old 2,2,5.824,47.944,0.121475054
3363,Airpore Old 3,3,6.855,45.049,0.15216764
3363,Airpore Medium 1,4,2.125,15.886,0.13376558
3363,Airpore Medium 2,5,7.067,58.127,0.121578612
3366,background,0,4.532,36.777,0.123229192
3366,Airpore Old 1,1,5.315,59.445,0.089410379
3366,Airpore Old 2,2,6.085,48.602,0.125200609
3366,Airpore Old 3,3,6.82,45.515,0.149840712
3366,Airpore Medium 1,4,2.22,16.019,0.13858543
3366,Airpore Medium 2,5,7.001,58.028,0.120648652
3369,background,0,4.564,36.68,0.124427481
3369,Airpore Old 1,1,5.307,59.138,0.089739254
3369,Airpore Old 2,2,5.92,47.842,0.123740646
3369,Airpore Old 3,3,6.985,45.399,0.153858014
3369,Airpore Medium 1,4,2.152,16.176,0.133036597
3369,Airpore Medium 2,5,7.227,58.776,0.12295835
3372,background,0,4.53,36.79,0.123131286
3372,Airpore Old 1,1,5.313,59.323,0.089560541
3372,Airpore Old 2,2,5.841,48.395,0.120694287
3372,Airpore Old 3,3,6.745,44.786,0.1506051
3372,Airpore Medium 1,4,2.133,16.344,0.130506608
3372,Airpore Medium 2,5,7.241,58.113,0.124602068
3375,background,0,4.578,36.533,0.125311362
3375,Airpore Old 1,1,5.392,59.118,0.091207416
3375,Airpore Old 2,2,6.017,48.904,0.12303697
3375,Airpore Old 3,3,6.884,44.831,0.15355446
3375,Airpore Medium 1,4,2.08,15.81,0.131562302
3375,Airpore Medium 2,5,6.959,58.709,0.118533785
3378,background,0,4.717,36.673,0.128623238
3378,Airpore Old 1,1,5.324,59.179,0.089964345
3378,Airpore Old 2,2,5.905,48.015,0.122982401
3378,Airpore Old 3,3,6.905,45.514,0.151711561
3378,Airpore Medium 1,4,2.103,16.086,0.1307348
3378,Airpore Medium 2,5,7.194,58.329,0.123334876
3381,background,0,4.511,36.752,0.12274162
3381,Airpore Old 1,1,5.315,59.314,0.08960785
3381,Airpore Old 2,2,6,48.122,0.124683097
3381,Airpore Old 3,3,6.964,45.394,0.153412345
3381,Airpore Medium 1,4,2.186,16.347,0.133724842
3381,Airpore Medium 2,5,7.197,58.148,0.123770379
3384,background,0,4.549,37.209,0.122255368
3384,Airpore Old 1,1,5.325,59.781,0.089075124
3384,Airpore Old 2,2,5.733,47.931,0.119609439
3384,Airpore Old 3,3,6.622,45.273,0.146268195
3384,Airpore Medium 1,4,2.176,16.136,0.134853743
3384,Airpore Medium 2,5,7.182,58.256,0.123283439
3387,background,0,4.541,36.727,0.123642007
3387,Airpore Old 1,1,5.295,59.326,0.089252604
3387,Airpore Old 2,2,5.888,48.569,0.121229591
3387,Airpore Old 3,3,6.661,44.585,0.149400022
3387,Airpore Medium 1,4,2.074,16.255,0.12759151
3387,Airpore Medium 2,5,7.308,58.78,0.124328003
3390,background,0,4.572,36.904,0.123889009
3390,Airpore Old 1,1,5.329,59.745,0.089195749
3390,Airpore Old 2,2,5.831,48.616,0.119939937
3390,Airpore Old 3,3,6.825,45.129,0.151233132
3390,Airpore Medium 1,4,2.104,16.124,0.130488712
3390,Airpore Medium 2,5,6.915,58.831,0.117540072
3393,background,0,4.604,37.084,0.124150577
3393,Airpore Old 1,1,5.508,59.379,0.092760067
3393,Airpore Old 2,2,5.855,49.14,0.119149369
3393,Airpore Old 3,3,6.734,45.693,0.147374871
3393,Airpore Medium 1,4,2.119,16.012,0.132338246
3393,Airpore Medium 2,5,7.235,58.556,0.123556937
3396,background,0,4.653,36.738,0.126653601
3396,Airpore Old 1,1,5.446,60.146,0.090546337
3396,Airpore Old 2,2,6.078,47.762,0.127255978
3396,Airpore Old 3,3,6.81,45.219,0.150600411
3396,Airpore Medium 1,4,2.124,16.112,0.13182721
3396,Airpore Medium 2,5,6.956,58.199,0.119520954
3399,background,0,4.502,36.782,0.122396825
3399,Airpore Old 1,1,5.354,59.957,0.08929733
3399,Airpore Old 2,2,5.879,48.482,0.121261499
3399,Airpore Old 3,3,6.7,44.716,0.149834511
3399,Airpore Medium 1,4,2.291,16.177,0.14162082
3399,Airpore Medium 2,5,6.967,58.642,0.118805634
3402,background,0,4.574,37.041,0.123484787
3402,Airpore Old 1,1,5.414,60.185,0.089955969
3402,Airpore Old 2,2,5.8,48.755,0.118962158
3402,Airpore Old 3,3,6.625,44.842,0.147740957
3402,Airpore Medium 1,4,2.162,15.991,0.135201051
3402,Airpore Medium 2,5,7.27,57.753,0.125880907
3405,background,0,4.569,36.734,0.124380683
3405,Airpore Old 1,1,5.587,59.178,0.094410085
3405,Airpore Old 2,2,6.044,48.354,0.12499483
3405,Airpore Old 3,3,6.904,44.642,0.154652569
3405,Airpore Medium 1,4,2.092,16.023,0.130562317
3405,Airpore Medium 2,5,7.15,58.597,0.122019899
3408,background,0,4.632,37.084,0.12490562
3408,Airpore Old 1,1,5.417,59.68,0.090767426
3408,Airpore Old 2,2,6.058,47.943,0.126358384
3408,Airpore Old 3,3,6.768,45.083,0.150123106
3408,Airpore Medium 1,4,2.043,16.13,0.1266584
3408,Airpore Medium 2,5,7.167,58.098,0.123360529
3411,background,0,4.573,36.909,0.12389932
3411,Airpore Old 1,1,5.387,59.358,0.090754405
3411,Airpore Old 2,2,5.956,48.773,0.122116745
3411,Airpore Old 3,3,6.804,45.286,0.150245109
3411,Airpore Medium 1,4,2.156,16.142,0.133564614
3411,Airpore Medium 2,5,7.186,57.925,0.12405697
3414,background,0,4.56,37.009,0.123213272
3414,Airpore Old 1,1,5.361,60.005,0.089342555
3414,Airpore Old 2,2,5.953,48.266,0.123337339
3414,Airpore Old 3,3,6.74,44.961,0.149907698
3414,Airpore Medium 1,4,2.194,16.056,0.136646736
3414,Airpore Medium 2,5,7.178,57.86,0.124058071
3417,background,0,4.66,36.678,0.127051639
3417,Airpore Old 1,1,5.389,58.905,0.091486291
3417,Airpore Old 2,2,5.985,48.897,0.122400147
3417,Airpore Old 3,3,6.992,44.957,0.155526392
3417,Airpore Medium 1,4,2.218,15.635,0.141861209
3417,Airpore Medium 2,5,7.136,58.129,0.122761444
3420,background,0,4.655,36.657,0.126988024
3420,Airpore Old 1,1,5.386,59.031,0.091240196
3420,Airpore Old 2,2,6.161,48.459,0.127138406
3420,Airpore Old 3,3,6.794,45.061,0.150773396
3420,Airpore Medium 1,4,2.156,16.233,0.132815869
3420,Airpore Medium 2,5,7.077,57.867,0.122297683
3423,background,0,4.565,36.608,0.124699519
3423,Airpore Old 1,1,5.322,58.869,0.090404118
3423,Airpore Old 2,2,5.776,47.979,0.120386002
3423,Airpore Old 3,3,6.94,44.425,0.156218346
3423,Airpore Medium 1,4,2.218,15.85,0.139936909
3423,Airpore Medium 2,5,6.918,58.141,0.118986602
3426,background,0,4.547,36.566,0.12435049
3426,Airpore Old 1,1,5.458,60.701,0.089916146
3426,Airpore Old 2,2,6.023,47.883,0.125785769
3426,Airpore Old 3,3,6.812,45.017,0.151320612
3426,Airpore Medium 1,4,2.132,16.519,0.129063503
3426,Airpore Medium 2,5,7.074,57.148,0.123783859
3429,background,0,4.599,36.66,0.125450082
3429,Airpore Old 1,1,5.378,59.189,0.090861478
3429,Airpore Old 2,2,5.969,48.383,0.123369779
3429,Airpore Old 3,3,6.84,44.922,0.152263924
3429,Airpore Medium 1,4,2.206,16.471,0.133932366
3429,Airpore Medium 2,5,7.173,58.534,0.122544162
3432,background,0,4.621,37.201,0.124217091
3432,Airpore Old 1,1,5.464,59.302,0.092138545
3432,Airpore Old 2,2,5.984,48.29,0.123917995
3432,Airpore Old 3,3,6.752,44.876,0.150459043
3432,Airpore Medium 1,4,2.145,16.567,0.129474256
3432,Airpore Medium 2,5,6.956,58.564,0.11877604
3435,background,0,4.544,36.721,0.123743907
3435,Airpore Old 1,1,5.269,59.965,0.087867923
3435,Airpore Old 2,2,6.148,47.548,0.129300917
3435,Airpore Old 3,3,6.592,44.739,0.147343481
3435,Airpore Medium 1,4,2.248,16.197,0.138791134
3435,Airpore Medium 2,5,7.213,57.911,0.124553194
3438,background,0,4.57,36.82,0.124117328
3438,Airpore Old 1,1,5.24,60.22,0.087014281
3438,Airpore Old 2,2,6.247,48.275,0.129404454
3438,Airpore Old 3,3,6.781,45.734,0.148270433
3438,Airpore Medium 1,4,2.247,15.958,0.140807119
3438,Airpore Medium 2,5,7.357,58.607,0.12553108
3441,background,0,4.479,36.534,0.122598128
3441,Airpore Old 1,1,5.235,59.428,0.088089789
3441,Airpore Old 2,2,5.971,48.582,0.122905603
3441,Airpore Old 3,3,6.717,45.518,0.147567995
3441,Airpore Medium 1,4,2.18,16.327,0.133521161
3441,Airpore Medium 2,5,7.204,58.186,0.123809851
3444,background,0,4.562,36.691,0.124335668
3444,Airpore Old 1,1,5.43,59.923,0.090616291
3444,Airpore Old 2,2,6.252,48.472,0.12898168
3444,Airpore Old 3,3,6.75,44.886,0.150380965
3444,Airpore Medium 1,4,2.263,16.135,0.140254106
3444,Airpore Medium 2,5,7.1,58.264,0.121859124
3447,background,0,4.541,37.145,0.122250639
3447,Airpore Old 1,1,5.375,59.53,0.09029061
3447,Airpore Old 2,2,6.023,48.12,0.125166251
3447,Airpore Old 3,3,6.655,45.302,0.146903006
3447,Airpore Medium 1,4,2.157,16.431,0.131276246
3447,Airpore Medium 2,5,7.318,58.734,0.124595635
3450,background,0,4.65,36.976,0.125757248
3450,Airpore Old 1,1,5.344,59.811,0.089348113
3450,Airpore Old 2,2,6.02,48.199,0.124898857
3450,Airpore Old 3,3,7.214,45.313,0.159203761
3450,Airpore Medium 1,4,2.151,16.145,0.133230102
3450,Airpore Medium 2,5,7.371,58.452,0.12610347
3453,background,0,4.613,36.582,0.126100268
3453,Airpore Old 1,1,5.421,59.269,0.091464341
3453,Airpore Old 2,2,5.905,48.666,0.121337279
3453,Airpore Old 3,3,6.974,45.256,0.154101114
3453,Airpore Medium 1,4,2.101,16.232,0.129435683
3453,Airpore Medium 2,5,7.19,58.293,0.123342425
3456,background,0,4.501,36.571,0.123075661
3456,Airpore Old 1,1,5.119,60.392,0.084762883
3456,Airpore Old 2,2,6.143,48.366,0.12701071
3456,Airpore Old 3,3,6.816,45.418,0.150072658
3456,Airpore Medium 1,4,2.138,16.459,0.129898536
3456,Airpore Medium 2,5,7.247,58.041,0.124860013
3459,background,0,4.522,36.675,0.12329925
3459,Airpore Old 1,1,5.249,58.912,0.089098995
3459,Airpore Old 2,2,6.126,48.114,0.127322609
3459,Airpore Old 3,3,6.828,45.055,0.151548108
3459,Airpore Medium 1,4,2.245,16.712,0.13433461
3459,Airpore Medium 2,5,7.099,58.248,0.121875429
3462,background,0,4.578,36.778,0.124476589
3462,Airpore Old 1,1,5.279,59.392,0.088884025
3462,Airpore Old 2,2,6.007,48.361,0.124211658
3462,Airpore Old 3,3,6.742,45.374,0.148587297
3462,Airpore Medium 1,4,2.161,16.502,0.130953824
3462,Airpore Medium 2,5,7.023,58.092,0.120894443
3465,background,0,4.516,36.68,0.123118866
3465,Airpore Old 1,1,5.65,59.546,0.094884627
3465,Airpore Old 2,2,5.857,48.239,0.121416281
3465,Airpore Old 3,3,6.888,45.501,0.151381288
3465,Airpore Medium 1,4,2.198,16.493,0.133268659
3465,Airpore Medium 2,5,7.083,58.506,0.121064506
3468,background,0,4.564,36.858,0.123826578
3468,Airpore Old 1,1,5.511,59.889,0.092020237
3468,Airpore Old 2,2,6.202,47.869,0.129561929
3468,Airpore Old 3,3,6.758,45.077,0.149921246
3468,Airpore Medium 1,4,2.171,16.428,0.132152423
3468,Airpore Medium 2,5,7.247,58.402,0.124088216
3471,background,0,4.493,36.553,0.122917408
3471,Airpore Old 1,1,5.322,58.916,0.090331998
3471,Airpore Old 2,2,5.892,47.958,0.1228575
3471,Airpore Old 3,3,6.774,44.739,0.15141152
3471,Airpore Medium 1,4,2.224,16.415,0.135485836
3471,Airpore Medium 2,5,7.179,58.733,0.122231114
3474,background,0,4.532,36.723,0.123410397
3474,Airpore Old 1,1,5.336,59.828,0.089189008
3474,Airpore Old 2,2,6.026,48.48,0.12429868
3474,Airpore Old 3,3,6.961,44.856,0.155185482
3474,Airpore Medium 1,4,2.182,16.818,0.129741943
3474,Airpore Medium 2,5,7.056,58.601,0.120407502
3477,background,0,4.514,36.69,0.123030799
3477,Airpore Old 1,1,5.254,59.036,0.088996544
3477,Airpore Old 2,2,6.087,48.727,0.124920475
3477,Airpore Old 3,3,6.873,45.353,0.151544551
3477,Airpore Medium 1,4,2.265,16.133,0.140395463
3477,Airpore Medium 2,5,7.245,58.417,0.124022117
3480,background,0,4.58,36.582,0.125198185
3480,Airpore Old 1,1,5.473,59.565,0.091882817
3480,Airpore Old 2,2,6.102,48.29,0.126361566
3480,Airpore Old 3,3,6.672,44.86,0.14872938
3480,Airpore Medium 1,4,2.162,16.767,0.128943759
3480,Airpore Medium 2,5,7.048,58.268,0.12095833
3483,background,0,4.656,36.517,0.127502259
3483,Airpore Old 1,1,5.353,59.607,0.089804889
3483,Airpore Old 2,2,6.054,48.273,0.125411721
3483,Airpore Old 3,3,6.801,45.117,0.150741406
3483,Airpore Medium 1,4,2.242,16.617,0.134922068
3483,Airpore Medium 2,5,7.138,58.418,0.122188367
3486,background,0,4.523,36.956,0.122388787
3486,Airpore Old 1,1,5.357,59.714,0.089710956
3486,Airpore Old 2,2,6.155,48.423,0.127109018
3486,Airpore Old 3,3,6.857,45.465,0.150819312
3486,Airpore Medium 1,4,2.116,16.744,0.126373626
3486,Airpore Medium 2,5,7.299,58.184,0.125446858
3489,background,0,4.545,36.757,0.123649917
3489,Airpore Old 1,1,5.548,59.496,0.093249966
3489,Airpore Old 2,2,6.004,48.614,0.123503518
3489,Airpore Old 3,3,6.598,45.435,0.145218444
3489,Airpore Medium 1,4,2.132,16.725,0.127473842
3489,Airpore Medium 2,5,7.147,58.668,0.121821095
3492,background,0,4.612,36.632,0.125900852
3492,Airpore Old 1,1,5.458,60.286,0.090535116
3492,Airpore Old 2,2,5.97,48.222,0.123802414
3492,Airpore Old 3,3,6.938,46.166,0.150283759
3492,Airpore Medium 1,4,2.37,16.591,0.142848532
3492,Airpore Medium 2,5,7.108,58.645,0.121203854
3495,background,0,4.582,36.597,0.125201519
3495,Airpore Old 1,1,5.421,59.56,0.091017461
3495,Airpore Old 2,2,5.952,48.568,0.122549827
3495,Airpore Old 3,3,6.827,44.519,0.153350255
3495,Airpore Medium 1,4,2.227,16.577,0.134342764
3495,Airpore Medium 2,5,6.952,58.578,0.118679368
3498,background,0,4.452,36.737,0.121185726
3498,Airpore Old 1,1,5.377,59.546,0.090299936
3498,Airpore Old 2,2,6.012,48.309,0.12444886
3498,Airpore Old 3,3,6.965,44.983,0.154836271
3498,Airpore Medium 1,4,2.214,16.734,0.132305486
3498,Airpore Medium 2,5,7.038,57.938,0.12147468
3501,background,0,4.549,36.992,0.122972535
3501,Airpore Old 1,1,5.406,59.472,0.090899919
3501,Airpore Old 2,2,6.096,48.834,0.12483106
3501,Airpore Old 3,3,7.088,45.087,0.157207177
3501,Airpore Medium 1,4,2.168,16.585,0.130720531
3501,Airpore Medium 2,5,7.21,58.267,0.123740711
3504,background,0,4.561,36.959,0.123407019
3504,Airpore Old 1,1,5.288,59.607,0.088714413
3504,Airpore Old 2,2,6.265,48.192,0.13000083
3504,Airpore Old 3,3,6.884,44.45,0.154870641
3504,Airpore Medium 1,4,2.273,16.69,0.136189335
3504,Airpore Medium 2,5,7.419,58.293,0.127270856
3507,background,0,4.531,36.612,0.123757238
3507,Airpore Old 1,1,5.391,59.689,0.090318149
3507,Airpore Old 2,2,6.041,49.53,0.121966485
3507,Airpore Old 3,3,6.719,45.017,0.149254726
3507,Airpore Medium 1,4,2.194,16.548,0.132583998
3507,Airpore Medium 2,5,7.094,58.726,0.120798284
3510,background,0,4.585,36.597,0.125283493
3510,Airpore Old 1,1,5.32,59.705,0.089104765
3510,Airpore Old 2,2,6.094,48.911,0.12459365
3510,Airpore Old 3,3,7.006,44.531,0.157328603
3510,Airpore Medium 1,4,2.234,16.474,0.135607624
3510,Airpore Medium 2,5,7.39,58.478,0.126372311
3513,background,0,4.545,36.611,0.124143017
3513,Airpore Old 1,1,5.533,58.872,0.093983558
3513,Airpore Old 2,2,5.991,48.513,0.123492672
3513,Airpore Old 3,3,6.63,45.01,0.1473006
3513,Airpore Medium 1,4,2.189,16.29,0.134376918
3513,Airpore Medium 2,5,7.224,58.351,0.123802506
3516,background,0,4.64,36.273,0.127918838
3516,Airpore Old 1,1,5.384,59.377,0.09067484
3516,Airpore Old 2,2,5.903,48.204,0.122458717
3516,Airpore Old 3,3,6.87,45.47,0.15108863
3516,Airpore Medium 1,4,2.125,16.549,0.12840655
3516,Airpore Medium 2,5,7.257,58.354,0.124361655
3519,background,0,4.528,36.506,0.124034405
3519,Airpore Old 1,1,5.465,59.281,0.092188054
3519,Airpore Old 2,2,5.992,48.07,0.12465155
3519,Airpore Old 3,3,6.741,44.724,0.150724443
3519,Airpore Medium 1,4,2.098,16.791,0.124947889
3519,Airpore Medium 2,5,7.253,58.234,0.124549232
3522,background,0,4.573,36.735,0.124486185
3522,Airpore Old 1,1,5.445,59.281,0.091850677
3522,Airpore Old 2,2,5.862,48.815,0.120086039
3522,Airpore Old 3,3,6.774,44.974,0.150620358
3522,Airpore Medium 1,4,2.198,16.597,0.132433572
3522,Airpore Medium 2,5,7.088,58.158,0.121874893
3525,background,0,4.529,36.453,0.124242175
3525,Airpore Old 1,1,5.405,59.048,0.0915357
