Time,ROI_Name,ROI,Mean_Calcium,Mean_Background,Ratio
2937,Airpore Old 1,1,8.217,38.968,0.210865325
2937,Airpore Old 2,2,8.084,40.505,0.199580299
2937,Airpore Old 3,3,8.013,38.876,0.206116884
2937,Airpore Medium 1,4,9.014,38.252,0.235647809
2940,background,0,6.627,46.723,0.141835927
2940,Airpore Old 1,1,8.143,39.23,0.207570737
2940,Airpore Old 2,2,8.403,40.557,0.207189881
2940,Airpore Old 3,3,7.914,38.777,0.204090053
2940,Airpore Medium 1,4,8.898,38.217,0.232828322
2943,background,0,6.711,46.765,0.143504758
2943,Airpore Old 1,1,8.535,39.885,0.213990222
2943,Airpore Old 2,2,8.404,40.602,0.206984878
2943,Airpore Old 3,3,8.082,38.573,0.209524797
2943,Airpore Medium 1,4,8.955,38.279,0.233940281
2946,background,0,6.54,47.066,0.13895381
2946,Airpore Old 1,1,8.721,39.253,0.222174101
2946,Airpore Old 2,2,8.454,40.85,0.206952264
2946,Airpore Old 3,3,7.972,39.189,0.20342443
2946,Airpore Medium 1,4,8.862,38.536,0.229966784
2949,background,0,6.581,47.259,0.139253899
2949,Airpore Old 1,1,8.846,39.185,0.225749649
2949,Airpore Old 2,2,8.494,40.525,0.209599013
2949,Airpore Old 3,3,7.962,39.49,0.201620663
2949,Airpore Medium 1,4,8.885,38.198,0.232603801
2952,background,0,6.648,46.731,0.142261026
2952,Airpore Old 1,1,8.828,39.369,0.224237344
2952,Airpore Old 2,2,8.626,40.839,0.211219667
2952,Airpore Old 3,3,8.145,38.976,0.208974754
2952,Airpore Medium 1,4,8.968,37.785,0.237342861
2955,background,0,6.661,47.045,0.141587841
2955,Airpore Old 1,1,8.722,39.509,0.220759827
2955,Airpore Old 2,2,8.504,40.306,0.210985957
2955,Airpore Old 3,3,7.795,39.301,0.198341009
2955,Airpore Medium 1,4,8.968,38.574,0.232488204
2958,background,0,6.726,46.978,0.1431734
2958,Airpore Old 1,1,8.682,39.667,0.21887211
2958,Airpore Old 2,2,8.357,40.737,0.2051452
2958,Airpore Old 3,3,7.838,39.102,0.200450105
2958,Airpore Medium 1,4,9.194,38.84,0.236714727
2961,background,0,6.667,47.121,0.141486811
2961,Airpore Old 1,1,9.042,39.51,0.228853455
2961,Airpore Old 2,2,8.304,40.859,0.203235517
2961,Airpore Old 3,3,7.951,38.843,0.204695827
2961,Airpore Medium 1,4,9.347,38.86,0.240530108
2964,background,0,6.623,47.112,0.140579895
2964,Airpore Old 1,1,8.875,39.629,0.223952156
2964,Airpore Old 2,2,8.127,41.035,0.198050445
2964,Airpore Old 3,3,7.855,38.711,0.2029139
2964,Airpore Medium 1,4,9.349,38.548,0.242528795
2967,background,0,6.543,46.698,0.140113067
2967,Airpore Old 1,1,8.526,39.633,0.215123761
2967,Airpore Old 2,2,8.184,41.316,0.198083067
2967,Airpore Old 3,3,7.642,38.727,0.197330028
2967,Airpore Medium 1,4,9.157,38.528,0.237671304
2970,background,0,6.662,46.96,0.141865417
2970,Airpore Old 1,1,8.181,39.183,0.208789526
2970,Airpore Old 2,2,8.402,40.656,0.206660763
2970,Airpore Old 3,3,7.861,38.927,0.201942097
2970,Airpore Medium 1,4,9.126,38.587,0.236504522
2973,background,0,6.632,46.831,0.141615597
2973,Airpore Old 1,1,8.164,39.29,0.207788241
2973,Airpore Old 2,2,8.192,40.929,0.200151482
2973,Airpore Old 3,3,8.103,38.936,0.208110746
2973,Airpore Medium 1,4,8.716,37.694,0.231230435
2976,background,0,6.696,46.834,0.142973054
2976,Airpore Old 1,1,8.192,39.059,0.209733992
2976,Airpore Old 2,2,8.063,40.503,0.199071674
2976,Airpore Old 3,3,8.103,38.804,0.208818678
2976,Airpore Medium 1,4,8.652,38.722,0.223438872
2979,background,0,6.521,46.304,0.140830166
2979,Airpore Old 1,1,8.176,39.016,0.209555054
2979,Airpore Old 2,2,8.346,40.206,0.207580958
2979,Airpore Old 3,3,7.969,39.051,0.204066477
2979,Airpore Medium 1,4,8.721,38.619,0.225821487
2982,background,0,6.634,46.49,0.142697354
2982,Airpore Old 1,1,8.14,39.028,0.208568207
2982,Airpore Old 2,2,8.311,40.605,0.204679227
2982,Airpore Old 3,3,7.744,38.578,0.200736171
2982,Airpore Medium 1,4,8.669,38.516,0.225075293
2985,background,0,6.621,46.848,0.141329406
2985,Airpore Old 1,1,8.266,39.09,0.211460732
2985,Airpore Old 2,2,8.554,40.717,0.21008424
2985,Airpore Old 3,3,7.821,39.115,0.199948869
2985,Airpore Medium 1,4,8.845,38.189,0.231611197
2988,background,0,6.548,47.002,0.139313221
2988,Airpore Old 1,1,8.287,39.423,0.210207239
2988,Airpore Old 2,2,8.781,40.705,0.215722884
2988,Airpore Old 3,3,7.956,38.743,0.205353225
2988,Airpore Medium 1,4,8.64,38.445,0.224736637
2991,background,0,6.622,47.353,0.139843305
2991,Airpore Old 1,1,8.222,39.456,0.208384023
2991,Airpore Old 2,2,8.769,41.204,0.212819144
2991,Airpore Old 3,3,8.062,39.166,0.205841802
2991,Airpore Medium 1,4,8.715,38.614,0.225695344
2994,background,0,6.618,47.248,0.140069421
2994,Airpore Old 1,1,8.499,39.419,0.215606687
2994,Airpore Old 2,2,8.553,40.884,0.209201644
2994,Airpore Old 3,3,8.291,39.622,0.209252436
2994,Airpore Medium 1,4,8.699,38.66,0.225012933
2997,background,0,6.645,47.01,0.141352904
2997,Airpore Old 1,1,8.652,39.359,0.219822658
2997,Airpore Old 2,2,8.469,41.02,0.206460263
2997,Airpore Old 3,3,8.301,39.413,0.210615787
2997,Airpore Medium 1,4,8.621,38.504,0.223898816
3000,background,0,6.612,46.835,0.141176471
3000,Airpore Old 1,1,8.721,38.965,0.223816245
3000,Airpore Old 2,2,8.299,41.217,0.201348958
3000,Airpore Old 3,3,8.009,38.627,0.207342015
3000,Airpore Medium 1,4,8.694,38.334,0.226796056
3003,background,0,6.674,46.845,0.142469847
3003,Airpore Old 1,1,8.595,39.608,0.217001616
3003,Airpore Old 2,2,8.439,40.753,0.20707678
3003,Airpore Old 3,3,7.921,39.064,0.202769814
3003,Airpore Medium 1,4,8.859,38.343,0.231046084
3006,background,0,6.647,47.195,0.140841191
3006,Airpore Old 1,1,8.672,39.765,0.218081227
3006,Airpore Old 2,2,8.475,40.801,0.207715497
3006,Airpore Old 3,3,7.666,39.382,0.194657458
3006,Airpore Medium 1,4,9.163,38.959,0.235195975
3009,background,0,6.53,47.031,0.138844592
3009,Airpore Old 1,1,8.641,39.261,0.220091185
3009,Airpore Old 2,2,8.447,40.692,0.2075838
3009,Airpore Old 3,3,7.695,39.481,0.194903878
3009,Airpore Medium 1,4,9.114,37.91,0.240411501
3012,background,0,6.706,47.206,0.142058213
3012,Airpore Old 1,1,9.095,40.013,0.227301127
3012,Airpore Old 2,2,8.427,40.654,0.207285876
3012,Airpore Old 3,3,7.665,39.448,0.194306429
3012,Airpore Medium 1,4,9.339,39.06,0.239093702
3015,background,0,6.658,47.404,0.140452283
3015,Airpore Old 1,1,9.143,39.613,0.230808068
3015,Airpore Old 2,2,8.35,41.176,0.202788032
3015,Airpore Old 3,3,7.827,39.147,0.199938693
3015,Airpore Medium 1,4,9.625,38.407,0.250605358
3018,background,0,6.615,46.866,0.1411471
3018,Airpore Old 1,1,9.096,39.824,0.228404982
3018,Airpore Old 2,2,8.685,40.389,0.215033796
3018,Airpore Old 3,3,7.815,38.95,0.200641849
3018,Airpore Medium 1,4,9.343,38.708,0.241371293
3021,background,0,6.637,46.691,0.142147309
3021,Airpore Old 1,1,8.981,38.887,0.230951218
3021,Airpore Old 2,2,9.06,40.494,0.22373685
3021,Airpore Old 3,3,7.798,38.855,0.200694891
3021,Airpore Medium 1,4,9.089,38.301,0.237304509
3024,background,0,6.629,46.68,0.142009426
3024,Airpore Old 1,1,8.654,39.254,0.220461609
3024,Airpore Old 2,2,9.052,40.609,0.222906252
3024,Airpore Old 3,3,7.705,38.916,0.197990544
3024,Airpore Medium 1,4,8.89,38.122,0.233198678
3027,background,0,6.574,46.422,0.14161389
3027,Airpore Old 1,1,8.35,39.112,0.213489466
3027,Airpore Old 2,2,8.725,40.275,0.21663563
3027,Airpore Old 3,3,7.961,38.797,0.205196278
3027,Airpore Medium 1,4,8.996,38.626,0.232900119
3030,background,0,6.55,47.029,0.139275766
3030,Airpore Old 1,1,8.4,39.504,0.212636695
3030,Airpore Old 2,2,8.813,40.788,0.216068452
3030,Airpore Old 3,3,7.837,38.496,0.203579593
3030,Airpore Medium 1,4,8.995,38.365,0.234458491
3033,background,0,6.693,47.374,0.141280027
3033,Airpore Old 1,1,8.165,39.256,0.207993682
3033,Airpore Old 2,2,9.733,41.016,0.23729764
3033,Airpore Old 3,3,7.665,38.954,0.19677055
3033,Airpore Medium 1,4,9.443,38.662,0.244244995
3036,background,0,6.555,47.133,0.139074534
3036,Airpore Old 1,1,8.112,39.44,0.205679513
3036,Airpore Old 2,2,10.811,41.363,0.261368856
3036,Airpore Old 3,3,7.694,39.251,0.196020484
3036,Airpore Medium 1,4,10.435,38.818,0.268818589
3039,background,0,6.531,46.889,0.1392864
3039,Airpore Old 1,1,8.244,38.977,0.211509352
3039,Airpore Old 2,2,9.838,40.616,0.242219815
3039,Airpore Old 3,3,7.728,39.172,0.197283774
3039,Airpore Medium 1,4,9.984,38.561,0.258914447
3042,background,0,6.633,47.181,0.140586253
3042,Airpore Old 1,1,8.169,39.34,0.207651246
3042,Airpore Old 2,2,9.286,40.888,0.227108198
3042,Airpore Old 3,3,7.86,39.248,0.200264982
3042,Airpore Medium 1,4,9.193,38.629,0.237981827
3045,background,0,6.737,47.286,0.142473459
3045,Airpore Old 1,1,8.187,39.067,0.209563058
3045,Airpore Old 2,2,8.829,41.052,0.215068693
3045,Airpore Old 3,3,7.869,39.179,0.200847393
3045,Airpore Medium 1,4,8.718,38.916,0.224020968
3048,background,0,6.698,47.089,0.142241288
3048,Airpore Old 1,1,8.446,39.419,0.214262158
3048,Airpore Old 2,2,8.549,40.97,0.208664877
3048,Airpore Old 3,3,8.374,39.657,0.211160703
3048,Airpore Medium 1,4,8.91,38.628,0.230661696
3051,background,0,6.747,47.001,0.143550137
3051,Airpore Old 1,1,8.379,39.375,0.2128
3051,Airpore Old 2,2,8.341,41.41,0.201424777
3051,Airpore Old 3,3,9.156,39.25,0.233273885
3051,Airpore Medium 1,4,8.888,38.594,0.230294864
3054,background,0,6.848,47.031,0.14560609
3054,Airpore Old 1,1,8.536,39.393,0.216688244
3054,Airpore Old 2,2,8.162,41.213,0.198044306
3054,Airpore Old 3,3,8.748,39.734,0.220164091
3054,Airpore Medium 1,4,8.708,38.837,0.224219172
3057,background,0,6.717,47.158,0.142436066
3057,Airpore Old 1,1,8.379,39.214,0.213673688
3057,Airpore Old 2,2,8.551,40.757,0.209804451
3057,Airpore Old 3,3,8.56,38.942,0.219814082
3057,Airpore Medium 1,4,8.667,38.786,0.223456917
3060,background,0,6.766,46.648,0.145043732
3060,Airpore Old 1,1,8.161,39.427,0.206990134
3060,Airpore Old 2,2,8.408,41.158,0.204285923
3060,Airpore Old 3,3,8.318,39.244,0.211955968
3060,Airpore Medium 1,4,8.683,38.096,0.227924192
3063,background,0,6.887,46.714,0.147429036
3063,Airpore Old 1,1,8.23,38.767,0.212293961
3063,Airpore Old 2,2,8.57,40.504,0.211584041
3063,Airpore Old 3,3,7.902,39.021,0.202506343
3063,Airpore Medium 1,4,8.779,38.75,0.226554839
3066,background,0,6.809,47.03,0.144779928
3066,Airpore Old 1,1,8.243,39.27,0.20990578
3066,Airpore Old 2,2,8.602,40.701,0.211346159
3066,Airpore Old 3,3,7.96,38.994,0.204133969
3066,Airpore Medium 1,4,8.954,38.427,0.233013246
3069,background,0,6.712,46.846,0.143277975
3069,Airpore Old 1,1,8.119,39.157,0.207344791
3069,Airpore Old 2,2,8.462,40.471,0.209087989
3069,Airpore Old 3,3,8.138,38.988,0.208730892
3069,Airpore Medium 1,4,9.125,38.282,0.238362677
3072,background,0,6.667,46.873,0.142235402
3072,Airpore Old 1,1,8.383,38.495,0.217768541
3072,Airpore Old 2,2,8.282,40.269,0.20566689
3072,Airpore Old 3,3,7.873,39.214,0.200770133
3072,Airpore Medium 1,4,9.203,38.18,0.241042431
3075,background,0,6.581,47.265,0.139236221
3075,Airpore Old 1,1,7.951,38.748,0.205197688
3075,Airpore Old 2,2,8.24,40.554,0.203185876
3075,Airpore Old 3,3,8.345,38.837,0.214872415
3075,Airpore Medium 1,4,9.001,38.539,0.233555619
3078,background,0,6.649,47.087,0.141206702
3078,Airpore Old 1,1,7.947,39.392,0.20174147
3078,Airpore Old 2,2,8.169,40.93,0.199584657
3078,Airpore Old 3,3,8.093,39.101,0.206976804
3078,Airpore Medium 1,4,8.824,38.361,0.230025286
3081,background,0,6.611,46.699,0.141566201
3081,Airpore Old 1,1,8.305,39.107,0.212366073
3081,Airpore Old 2,2,8.113,40.991,0.197921495
3081,Airpore Old 3,3,8.165,39.207,0.208253628
3081,Airpore Medium 1,4,8.643,38.469,0.224674413
3084,background,0,6.524,46.759,0.139523942
3084,Airpore Old 1,1,8.063,39.27,0.205322129
3084,Airpore Old 2,2,8.29,40.815,0.203111601
3084,Airpore Old 3,3,8.433,39.645,0.212712826
3084,Airpore Medium 1,4,8.651,38.03,0.227478307
3087,background,0,6.618,47.118,0.140455877
3087,Airpore Old 1,1,8.086,39.435,0.205046279
3087,Airpore Old 2,2,8.218,40.625,0.202289231
3087,Airpore Old 3,3,8.659,39.491,0.219265149
3087,Airpore Medium 1,4,8.735,38.767,0.225320505
3090,background,0,6.605,46.892,0.140855583
3090,Airpore Old 1,1,8.123,39.621,0.205017541
3090,Airpore Old 2,2,8.132,40.953,0.198569091
3090,Airpore Old 3,3,8.745,39.073,0.223811839
3090,Airpore Medium 1,4,8.593,38.667,0.222230843
3093,background,0,6.611,46.746,0.141423865
3093,Airpore Old 1,1,8.145,39.381,0.206825627
3093,Airpore Old 2,2,8.387,40.896,0.205081182
3093,Airpore Old 3,3,8.523,39.472,0.215925213
3093,Airpore Medium 1,4,8.758,38.637,0.226673914
3096,background,0,6.536,47.052,0.138910142
3096,Airpore Old 1,1,8.308,39.436,0.210670453
3096,Airpore Old 2,2,8.545,41.624,0.205290217
3096,Airpore Old 3,3,8.184,39.112,0.209245244
3096,Airpore Medium 1,4,8.751,38.626,0.226557241
3099,background,0,6.594,46.828,0.140813189
3099,Airpore Old 1,1,8.634,39.353,0.219398775
3099,Airpore Old 2,2,9.012,40.738,0.221218518
3099,Airpore Old 3,3,8.414,39.229,0.214484183
3099,Airpore Medium 1,4,8.697,38.32,0.226957203
3102,background,0,6.657,47.159,0.141160754
3102,Airpore Old 1,1,8.464,38.688,0.218775848
3102,Airpore Old 2,2,9.249,40.87,0.226302912
3102,Airpore Old 3,3,8.415,38.716,0.217351999
3102,Airpore Medium 1,4,8.666,38.182,0.226965586
3105,background,0,6.651,46.376,0.143414697
3105,Airpore Old 1,1,8.442,38.787,0.217650244
3105,Airpore Old 2,2,9.175,40.923,0.224201549
3105,Airpore Old 3,3,8.363,38.856,0.215230595
3105,Airpore Medium 1,4,8.624,38.256,0.225428691
3108,background,0,6.6,46.846,0.140887162
3108,Airpore Old 1,1,8.438,38.679,0.218154554
3108,Airpore Old 2,2,9.18,40.372,0.227385317
3108,Airpore Old 3,3,8.288,38.749,0.213889391
3108,Airpore Medium 1,4,8.795,38.126,0.230682474
3111,background,0,6.613,46.359,0.142647598
3111,Airpore Old 1,1,8.762,38.803,0.225807283
3111,Airpore Old 2,2,8.702,40.009,0.217501062
3111,Airpore Old 3,3,8.951,38.969,0.229695399
3111,Airpore Medium 1,4,8.811,38.07,0.23144208
3114,background,0,6.653,46.163,0.14411975
3114,Airpore Old 1,1,8.869,38.988,0.22748025
3114,Airpore Old 2,2,8.643,40.349,0.214206052
3114,Airpore Old 3,3,9.015,39.324,0.229249313
3114,Airpore Medium 1,4,8.747,38.195,0.229009033
3117,background,0,6.756,46.651,0.144820047
3117,Airpore Old 1,1,8.626,39.34,0.219267921
3117,Airpore Old 2,2,8.407,40.443,0.207872809
3117,Airpore Old 3,3,8.984,38.721,0.232018801
3117,Airpore Medium 1,4,8.795,38.191,0.230289859
3120,background,0,6.585,46.849,0.140557963
3120,Airpore Old 1,1,8.368,39.561,0.211521448
3120,Airpore Old 2,2,8.295,40.744,0.203588258
3120,Airpore Old 3,3,8.211,38.76,0.211842105
3120,Airpore Medium 1,4,8.948,38.771,0.230791055
3123,background,0,6.588,46.997,0.14017916
3123,Airpore Old 1,1,8.191,39.176,0.209082091
3123,Airpore Old 2,2,8.23,41.315,0.199201259
3123,Airpore Old 3,3,7.943,39.674,0.200206684
3123,Airpore Medium 1,4,9.017,38.621,0.233474017
3126,background,0,6.577,46.681,0.14089244
3126,Airpore Old 1,1,8.067,39.41,0.20469424
3126,Airpore Old 2,2,8.304,41.113,0.201979909
3126,Airpore Old 3,3,7.919,38.819,0.203998042
3126,Airpore Medium 1,4,8.705,38.653,0.22520891
3129,background,0,6.467,46.946,0.137754015
3129,Airpore Old 1,1,8.099,38.96,0.207879877
3129,Airpore Old 2,2,8.334,40.972,0.203407205
3129,Airpore Old 3,3,7.726,39.473,0.195728726
3129,Airpore Medium 1,4,8.875,38.878,0.228278204
3132,background,0,6.683,46.899,0.142497708
3132,Airpore Old 1,1,8.061,38.939,0.207016102
3132,Airpore Old 2,2,8.23,41.078,0.200350553
3132,Airpore Old 3,3,7.845,38.956,0.201381045
3132,Airpore Medium 1,4,8.785,38.727,0.22684432
3135,background,0,6.621,46.623,0.142011454
3135,Airpore Old 1,1,8.133,38.967,0.208715067
3135,Airpore Old 2,2,8.205,40.545,0.20236774
3135,Airpore Old 3,3,7.942,38.682,0.205315134
3135,Airpore Medium 1,4,8.74,38.402,0.227592313
3138,background,0,6.505,46.595,0.139607254
3138,Airpore Old 1,1,7.988,38.673,0.206552375
3138,Airpore Old 2,2,8.33,41.003,0.203155867
3138,Airpore Old 3,3,8.116,39.169,0.207204677
3138,Airpore Medium 1,4,8.802,38.349,0.229523586
3141,background,0,6.662,46.58,0.143022757
3141,Airpore Old 1,1,7.932,38.835,0.204248745
3141,Airpore Old 2,2,8.139,41.27,0.197213472
3141,Airpore Old 3,3,7.847,38.804,0.20222142
3141,Airpore Medium 1,4,8.868,38.821,0.228433065
3144,background,0,6.439,46.873,0.137371195
3144,Airpore Old 1,1,8.105,38.63,0.209811028
3144,Airpore Old 2,2,8.323,40.766,0.204165236
3144,Airpore Old 3,3,7.705,39.143,0.196842347
3144,Airpore Medium 1,4,9.507,38.374,0.24774587
3147,background,0,6.445,46.976,0.137197718
3147,Airpore Old 1,1,8.017,39.109,0.204991179
3147,Airpore Old 2,2,8.398,40.878,0.205440579
3147,Airpore Old 3,3,7.895,38.824,0.203353596
3147,Airpore Medium 1,4,9.532,38.482,0.247700223
3150,background,0,6.499,46.458,0.139889793
3150,Airpore Old 1,1,8.061,38.89,0.207276935
3150,Airpore Old 2,2,8.336,40.422,0.206224333
3150,Airpore Old 3,3,7.79,38.874,0.200391007
3150,Airpore Medium 1,4,9.242,38.618,0.239318453
3153,background,0,6.535,46.838,0.139523464
3153,Airpore Old 1,1,8.206,39,0.210410256
3153,Airpore Old 2,2,8.251,41.069,0.200905793
3153,Airpore Old 3,3,7.821,38.652,0.202343993
3153,Airpore Medium 1,4,8.974,38.631,0.232300484
3156,background,0,6.452,46.509,0.138725838
3156,Airpore Old 1,1,8.466,38.488,0.219964664
3156,Airpore Old 2,2,8.306,40.724,0.203958354
3156,Airpore Old 3,3,7.767,39.029,0.199005867
3156,Airpore Medium 1,4,8.652,38.315,0.225812345
3159,background,0,6.585,46.225,0.142455381
3159,Airpore Old 1,1,8.591,38.532,0.222957542
3159,Airpore Old 2,2,8.361,40.862,0.204615535
3159,Airpore Old 3,3,7.704,38.437,0.200431876
3159,Airpore Medium 1,4,8.679,38.136,0.227580239
3162,background,0,6.556,46.724,0.140313329
3162,Airpore Old 1,1,8.323,38.794,0.214543486
3162,Airpore Old 2,2,8.372,40.788,0.205256448
3162,Airpore Old 3,3,7.721,38.845,0.19876432
3162,Airpore Medium 1,4,8.977,38.627,0.232402206
3165,background,0,6.575,47.001,0.139890641
3165,Airpore Old 1,1,8.35,38.907,0.214614337
3165,Airpore Old 2,2,8.188,41,0.199707317
3165,Airpore Old 3,3,7.912,38.464,0.205698835
3165,Airpore Medium 1,4,9.146,38.457,0.237824063
3168,background,0,6.644,46.996,0.141373734
3168,Airpore Old 1,1,8.07,39.262,0.205542255
3168,Airpore Old 2,2,8.257,40.672,0.203014359
3168,Airpore Old 3,3,7.684,39.313,0.195456974
3168,Airpore Medium 1,4,9.22,38.162,0.241601593
3171,background,0,6.721,46.877,0.143375216
3171,Airpore Old 1,1,8.128,38.92,0.208838643
3171,Airpore Old 2,2,8.257,41.016,0.201311683
3171,Airpore Old 3,3,7.632,38.815,0.196625016
3171,Airpore Medium 1,4,8.911,38.852,0.229357562
3174,background,0,6.637,46.527,0.142648355
3174,Airpore Old 1,1,7.958,38.953,0.204297487
3174,Airpore Old 2,2,8.486,40.996,0.206995804
3174,Airpore Old 3,3,7.641,38.889,0.196482296
3174,Airpore Medium 1,4,8.875,38.424,0.230975432
3177,background,0,6.659,46.287,0.143863288
3177,Airpore Old 1,1,7.94,39.153,0.202794166
3177,Airpore Old 2,2,8.251,40.62,0.203126539
3177,Airpore Old 3,3,7.667,39.266,0.195257984
3177,Airpore Medium 1,4,8.856,38.338,0.230997965
3180,background,0,6.719,47.067,0.142753947
3180,Airpore Old 1,1,8.136,39.185,0.207630471
3180,Airpore Old 2,2,8.174,40.672,0.200973643
3180,Airpore Old 3,3,7.657,39.471,0.193990525
3180,Airpore Medium 1,4,9.033,38.348,0.235553353
3183,background,0,6.654,46.652,0.142630541
3183,Airpore Old 1,1,8.008,38.863,0.206057175
3183,Airpore Old 2,2,8.243,41.305,0.199564217
3183,Airpore Old 3,3,7.574,39.078,0.193817493
3183,Airpore Medium 1,4,9.752,38.683,0.252100406
3186,background,0,6.592,46.741,0.141032498
3186,Airpore Old 1,1,8.163,39.119,0.208670978
3186,Airpore Old 2,2,8.28,40.816,0.202861623
3186,Airpore Old 3,3,7.561,38.828,0.194730607
3186,Airpore Medium 1,4,9.368,38.846,0.241157391
3189,background,0,6.671,47.187,0.141373683
3189,Airpore Old 1,1,8.084,38.856,0.208050237
3189,Airpore Old 2,2,8.335,41.193,0.202340203
3189,Airpore Old 3,3,7.65,38.964,0.196335079
3189,Airpore Medium 1,4,9.092,39.05,0.232829706
3192,background,0,6.577,46.987,0.139974887
3192,Airpore Old 1,1,7.881,38.837,0.202925046
3192,Airpore Old 2,2,8.343,40.651,0.205234804
3192,Airpore Old 3,3,7.565,38.985,0.194048993
3192,Airpore Medium 1,4,8.753,38.269,0.228722987
3195,background,0,6.521,46.61,0.1399056
3195,Airpore Old 1,1,8.051,38.786,0.207574898
3195,Airpore Old 2,2,8.273,40.292,0.205326119
3195,Airpore Old 3,3,7.543,38.985,0.193484674
3195,Airpore Medium 1,4,8.947,38.44,0.232752341
3198,background,0,6.557,46.35,0.141467098
3198,Airpore Old 1,1,8.181,38.737,0.211193433
3198,Airpore Old 2,2,8.474,40.448,0.20950356
3198,Airpore Old 3,3,7.638,39.093,0.195380247
3198,Airpore Medium 1,4,8.754,38.284,0.228659492
3201,background,0,6.529,46.453,0.140550664
3201,Airpore Old 1,1,8.237,39.203,0.210111471
3201,Airpore Old 2,2,8.11,40.173,0.201876882
3201,Airpore Old 3,3,7.485,39.073,0.191564507
3201,Airpore Medium 1,4,8.648,38.41,0.225149701
3204,background,0,6.704,46.379,0.144548179
3204,Airpore Old 1,1,8.323,38.323,0.217180283
3204,Airpore Old 2,2,8.065,40.696,0.198176725
3204,Airpore Old 3,3,7.75,38.577,0.200896907
3204,Airpore Medium 1,4,8.733,37.863,0.230647334
3207,background,0,6.617,46.966,0.140889154
3207,Airpore Old 1,1,8.24,38.915,0.211743544
3207,Airpore Old 2,2,8.318,40.655,0.20459968
3207,Airpore Old 3,3,7.469,38.578,0.193607756
3207,Airpore Medium 1,4,8.744,38.448,0.227424053
3210,background,0,6.706,46.818,0.143235508
3210,Airpore Old 1,1,8.515,38.894,0.218928369
3210,Airpore Old 2,2,8.129,40.868,0.198908682
3210,Airpore Old 3,3,7.757,39.289,0.197434396
3210,Airpore Medium 1,4,8.708,39.092,0.222756574
3213,background,0,6.699,46.915,0.142790152
3213,Airpore Old 1,1,8.528,38.472,0.221667706
3213,Airpore Old 2,2,8.157,41.074,0.198592784
3213,Airpore Old 3,3,7.669,38.798,0.197664828
3213,Airpore Medium 1,4,8.853,38.446,0.230271029
3216,background,0,6.544,46.999,0.139237005
3216,Airpore Old 1,1,8.664,39.125,0.221444089
3216,Airpore Old 2,2,8.295,40.574,0.204441268
3216,Airpore Old 3,3,7.606,38.955,0.195250931
3216,Airpore Medium 1,4,8.89,38.499,0.230915089
3219,background,0,6.591,46.806,0.14081528
3219,Airpore Old 1,1,8.733,38.839,0.224851309
3219,Airpore Old 2,2,8.301,41.162,0.201666586
3219,Airpore Old 3,3,7.754,39.011,0.198764451
3219,Airpore Medium 1,4,8.749,38.312,0.228361871
3222,background,0,6.584,47.05,0.139936238
3222,Airpore Old 1,1,8.705,39.286,0.221580207
3222,Airpore Old 2,2,8.139,40.732,0.199818325
3222,Airpore Old 3,3,7.772,39.12,0.198670757
3222,Airpore Medium 1,4,8.854,38.24,0.231537657
3225,background,0,6.68,46.929,0.142342688
3225,Airpore Old 1,1,8.575,38.823,0.220874224
3225,Airpore Old 2,2,8.136,41.121,0.197855111
3225,Airpore Old 3,3,7.709,38.83,0.198532063
3225,Airpore Medium 1,4,8.796,38.965,0.22574105
3228,background,0,6.776,46.83,0.144693572
3228,Airpore Old 1,1,8.449,39.131,0.21591577
3228,Airpore Old 2,2,8.248,41.333,0.199549996
3228,Airpore Old 3,3,7.667,39.001,0.196584703
3228,Airpore Medium 1,4,8.788,38.707,0.227039037
3231,background,0,6.771,46.902,0.144364846
3231,Airpore Old 1,1,8.276,38.913,0.212679567
3231,Airpore Old 2,2,8.276,40.813,0.202778526
3231,Airpore Old 3,3,7.794,39.064,0.199518738
3231,Airpore Medium 1,4,8.846,38.517,0.229664823
3234,background,0,6.598,46.997,0.14039194
3234,Airpore Old 1,1,8.296,38.951,0.212985546
3234,Airpore Old 2,2,8.802,41.344,0.212896672
3234,Airpore Old 3,3,7.806,39.299,0.198631008
3234,Airpore Medium 1,4,8.924,38.477,0.231930764
3237,background,0,6.573,46.379,0.141723625
3237,Airpore Old 1,1,8.108,38.229,0.212090298
3237,Airpore Old 2,2,9.387,40.734,0.23044631
3237,Airpore Old 3,3,7.57,38.746,0.195375006
3237,Airpore Medium 1,4,9.075,38.078,0.238326593
3240,background,0,6.614,46.635,0.14182481
3240,Airpore Old 1,1,8.065,38.134,0.211491058
3240,Airpore Old 2,2,8.839,40.779,0.216753721
3240,Airpore Old 3,3,7.693,38.828,0.198130215
3240,Airpore Medium 1,4,9.359,38.094,0.245681735
3243,background,0,6.609,46.519,0.142070982
3243,Airpore Old 1,1,8.21,38.19,0.214977743
3243,Airpore Old 2,2,9.381,40.422,0.232076592
3243,Airpore Old 3,3,7.674,38.497,0.199340208
3243,Airpore Medium 1,4,9.04,38.057,0.237538429
3246,background,0,6.675,46.617,0.143188107
3246,Airpore Old 1,1,7.971,38.41,0.207524082
3246,Airpore Old 2,2,9.391,40.855,0.229861706
3246,Airpore Old 3,3,7.778,38.783,0.200551788
3246,Airpore Medium 1,4,9.25,38.323,0.241369413
3249,background,0,6.57,46.68,0.140745501
3249,Airpore Old 1,1,8.029,38.536,0.208350633
