 ,Area,Mean,Min,Max,Ch,Frame
10424,1068.017,8.705,0,40,1,1043
10425,2248.080,6.577,0,36,1,1043
10426,1068.017,39.410,7,174,2,1043
10427,1068.017,41.113,7,115,2,1043
10428,1068.017,38.819,0,123,2,1043
10429,1068.017,38.653,7,151,2,1043
10430,2248.080,46.681,3,255,2,1043
10431,1068.017,8.099,0,53,1,1044
10432,1068.017,8.334,0,35,1,1044
10433,1068.017,7.726,0,37,1,1044
10434,1068.017,8.875,0,40,1,1044
10435,2248.080,6.467,0,43,1,1044
10436,1068.017,38.960,3,134,2,1044
10437,1068.017,40.972,7,108,2,1044
10438,1068.017,39.473,3,117,2,1044
10439,1068.017,38.878,7,100,2,1044
10440,2248.080,46.946,7,255,2,1044
10441,1068.017,8.061,0,39,1,1045
10442,1068.017,8.230,0,38,1,1045
10443,1068.017,7.845,0,35,1,1045
10444,1068.017,8.785,0,50,1,1045
10445,2248.080,6.683,0,42,1,1045
10446,1068.017,38.939,7,158,2,1045
10447,1068.017,41.078,7,109,2,1045
10448,1068.017,38.956,3,104,2,1045
10449,1068.017,38.727,7,95,2,1045
10450,2248.080,46.899,7,255,2,1045
10451,1068.017,8.133,0,39,1,1046
10452,1068.017,8.205,0,47,1,1046
10453,1068.017,7.942,0,43,1,1046
10454,1068.017,8.740,0,39,1,1046
10455,2248.080,6.621,0,47,1,1046
10456,1068.017,38.967,7,179,2,1046
10457,1068.017,40.545,7,108,2,1046
10458,1068.017,38.682,3,103,2,1046
10459,1068.017,38.402,3,95,2,1046
10460,2248.080,46.623,7,255,2,1046
10461,1068.017,7.988,0,35,1,1047
10462,1068.017,8.330,0,36,1,1047
10463,1068.017,8.116,0,36,1,1047
10464,1068.017,8.802,0,48,1,1047
10465,2248.080,6.505,0,35,1,1047
10466,1068.017,38.673,8,139,2,1047
10467,1068.017,41.003,7,115,2,1047
10468,1068.017,39.169,3,137,2,1047
10469,1068.017,38.349,3,99,2,1047
10470,2248.080,46.595,3,255,2,1047
10471,1068.017,7.932,0,39,1,1048
10472,1068.017,8.139,0,35,1,1048
10473,1068.017,7.847,0,35,1,1048
10474,1068.017,8.868,0,46,1,1048
10475,2248.080,6.662,0,43,1,1048
10476,1068.017,38.835,3,139,2,1048
10477,1068.017,41.270,7,112,2,1048
10478,1068.017,38.804,3,108,2,1048
10479,1068.017,38.821,3,107,2,1048
10480,2248.080,46.580,7,255,2,1048
10481,1068.017,8.105,0,31,1,1049
10482,1068.017,8.323,0,36,1,1049
10483,1068.017,7.705,0,39,1,1049
10484,1068.017,9.507,0,55,1,1049
10485,2248.080,6.439,0,35,1,1049
10486,1068.017,38.630,3,147,2,1049
10487,1068.017,40.766,7,115,2,1049
10488,1068.017,39.143,3,96,2,1049
10489,1068.017,38.374,3,99,2,1049
10490,2248.080,46.873,3,255,2,1049
10491,1068.017,8.017,0,36,1,1050
10492,1068.017,8.398,0,35,1,1050
10493,1068.017,7.895,0,35,1,1050
10494,1068.017,9.532,0,43,1,1050
10495,2248.080,6.445,0,39,1,1050
10496,1068.017,39.109,7,147,2,1050
10497,1068.017,40.878,7,152,2,1050
10498,1068.017,38.824,0,97,2,1050
10499,1068.017,38.482,3,108,2,1050
10500,2248.080,46.976,7,255,2,1050
10501,1068.017,8.061,0,46,1,1051
10502,1068.017,8.336,0,35,1,1051
10503,1068.017,7.790,0,36,1,1051
10504,1068.017,9.242,0,51,1,1051
10505,2248.080,6.499,0,47,1,1051
10506,1068.017,38.890,7,151,2,1051
10507,1068.017,40.422,7,119,2,1051
10508,1068.017,38.874,3,100,2,1051
10509,1068.017,38.618,7,173,2,1051
10510,2248.080,46.458,3,255,2,1051
10511,1068.017,8.206,0,39,1,1052
10512,1068.017,8.251,0,35,1,1052
10513,1068.017,7.821,0,35,1,1052
10514,1068.017,8.974,0,58,1,1052
10515,2248.080,6.535,0,36,1,1052
10516,1068.017,39.000,7,172,2,1052
10517,1068.017,41.069,7,112,2,1052
10518,1068.017,38.652,3,100,2,1052
10519,1068.017,38.631,3,108,2,1052
10520,2248.080,46.838,7,255,2,1052
10521,1068.017,8.466,0,47,1,1053
10522,1068.017,8.306,0,38,1,1053
10523,1068.017,7.767,0,35,1,1053
10524,1068.017,8.652,0,47,1,1053
10525,2248.080,6.452,0,39,1,1053
10526,1068.017,38.488,7,140,2,1053
10527,1068.017,40.724,8,143,2,1053
10528,1068.017,39.029,3,111,2,1053
10529,1068.017,38.315,7,116,2,1053
10530,2248.080,46.509,3,255,2,1053
10531,1068.017,8.591,0,39,1,1054
10532,1068.017,8.361,0,43,1,1054
10533,1068.017,7.704,0,32,1,1054
10534,1068.017,8.679,0,43,1,1054
10535,2248.080,6.585,0,34,1,1054
10536,1068.017,38.532,7,161,2,1054
10537,1068.017,40.862,7,122,2,1054
10538,1068.017,38.437,3,119,2,1054
10539,1068.017,38.136,7,107,2,1054
10540,2248.080,46.225,3,248,2,1054
10541,1068.017,8.323,0,40,1,1055
10542,1068.017,8.372,0,35,1,1055
10543,1068.017,7.721,0,31,1,1055
10544,1068.017,8.977,0,38,1,1055
10545,2248.080,6.556,0,35,1,1055
10546,1068.017,38.794,7,137,2,1055
10547,1068.017,40.788,7,111,2,1055
10548,1068.017,38.845,7,105,2,1055
10549,1068.017,38.627,7,134,2,1055
10550,2248.080,46.724,3,255,2,1055
10551,1068.017,8.350,0,39,1,1056
10552,1068.017,8.188,0,39,1,1056
10553,1068.017,7.912,0,32,1,1056
10554,1068.017,9.146,0,35,1,1056
10555,2248.080,6.575,0,31,1,1056
10556,1068.017,38.907,7,203,2,1056
10557,1068.017,41.000,7,123,2,1056
10558,1068.017,38.464,3,149,2,1056
10559,1068.017,38.457,7,108,2,1056
10560,2248.080,47.001,3,255,2,1056
10561,1068.017,8.070,0,35,1,1057
10562,1068.017,8.257,0,31,1,1057
10563,1068.017,7.684,0,32,1,1057
10564,1068.017,9.220,0,40,1,1057
10565,2248.080,6.644,0,43,1,1057
10566,1068.017,39.262,7,130,2,1057
10567,1068.017,40.672,7,149,2,1057
10568,1068.017,39.313,3,116,2,1057
10569,1068.017,38.162,7,111,2,1057
10570,2248.080,46.996,7,255,2,1057
10571,1068.017,8.128,0,31,1,1058
10572,1068.017,8.257,0,35,1,1058
10573,1068.017,7.632,0,41,1,1058
10574,1068.017,8.911,0,46,1,1058
10575,2248.080,6.721,0,35,1,1058
10576,1068.017,38.920,7,152,2,1058
10577,1068.017,41.016,8,111,2,1058
10578,1068.017,38.815,3,99,2,1058
10579,1068.017,38.852,7,99,2,1058
10580,2248.080,46.877,3,255,2,1058
10581,1068.017,7.958,0,43,1,1059
10582,1068.017,8.486,0,41,1,1059
10583,1068.017,7.641,0,35,1,1059
10584,1068.017,8.875,0,46,1,1059
10585,2248.080,6.637,0,35,1,1059
10586,1068.017,38.953,3,179,2,1059
10587,1068.017,40.996,3,131,2,1059
10588,1068.017,38.889,0,110,2,1059
10589,1068.017,38.424,3,102,2,1059
10590,2248.080,46.527,3,255,2,1059
10591,1068.017,7.940,0,35,1,1060
10592,1068.017,8.251,0,35,1,1060
10593,1068.017,7.667,0,51,1,1060
10594,1068.017,8.856,0,43,1,1060
10595,2248.080,6.659,0,57,1,1060
10596,1068.017,39.153,0,126,2,1060
10597,1068.017,40.620,7,109,2,1060
10598,1068.017,39.266,0,124,2,1060
10599,1068.017,38.338,3,104,2,1060
10600,2248.080,46.287,7,255,2,1060
10601,1068.017,8.136,0,35,1,1061
10602,1068.017,8.174,0,43,1,1061
10603,1068.017,7.657,0,42,1,1061
10604,1068.017,9.033,0,50,1,1061
10605,2248.080,6.719,0,42,1,1061
10606,1068.017,39.185,7,170,2,1061
10607,1068.017,40.672,7,103,2,1061
10608,1068.017,39.471,3,175,2,1061
10609,1068.017,38.348,3,108,2,1061
10610,2248.080,47.067,7,255,2,1061
10611,1068.017,8.008,0,31,1,1062
10612,1068.017,8.243,0,39,1,1062
10613,1068.017,7.574,0,31,1,1062
10614,1068.017,9.752,0,51,1,1062
10615,2248.080,6.654,0,39,1,1062
10616,1068.017,38.863,7,130,2,1062
10617,1068.017,41.305,7,113,2,1062
10618,1068.017,39.078,3,112,2,1062
10619,1068.017,38.683,3,102,2,1062
10620,2248.080,46.652,3,255,2,1062
10621,1068.017,8.163,0,39,1,1063
10622,1068.017,8.280,0,39,1,1063
10623,1068.017,7.561,0,35,1,1063
10624,1068.017,9.368,0,56,1,1063
10625,2248.080,6.592,0,43,1,1063
10626,1068.017,39.119,7,147,2,1063
10627,1068.017,40.816,7,112,2,1063
10628,1068.017,38.828,3,99,2,1063
10629,1068.017,38.846,3,104,2,1063
10630,2248.080,46.741,7,255,2,1063
10631,1068.017,8.084,0,36,1,1064
10632,1068.017,8.335,0,35,1,1064
10633,1068.017,7.650,0,36,1,1064
10634,1068.017,9.092,0,47,1,1064
10635,2248.080,6.671,0,40,1,1064
10636,1068.017,38.856,8,143,2,1064
10637,1068.017,41.193,8,104,2,1064
10638,1068.017,38.964,3,153,2,1064
10639,1068.017,39.050,3,107,2,1064
10640,2248.080,47.187,3,255,2,1064
10641,1068.017,7.881,0,35,1,1065
10642,1068.017,8.343,0,36,1,1065
10643,1068.017,7.565,0,35,1,1065
10644,1068.017,8.753,0,38,1,1065
10645,2248.080,6.577,0,36,1,1065
10646,1068.017,38.837,7,133,2,1065
10647,1068.017,40.651,7,108,2,1065
10648,1068.017,38.985,3,114,2,1065
10649,1068.017,38.269,3,111,2,1065
10650,2248.080,46.987,3,255,2,1065
10651,1068.017,8.051,0,43,1,1066
10652,1068.017,8.273,0,35,1,1066
10653,1068.017,7.543,0,35,1,1066
10654,1068.017,8.947,0,35,1,1066
10655,2248.080,6.521,0,31,1,1066
10656,1068.017,38.786,7,155,2,1066
10657,1068.017,40.292,7,119,2,1066
10658,1068.017,38.985,3,102,2,1066
10659,1068.017,38.440,7,111,2,1066
10660,2248.080,46.610,3,255,2,1066
10661,1068.017,8.181,0,35,1,1067
10662,1068.017,8.474,0,35,1,1067
10663,1068.017,7.638,0,45,1,1067
10664,1068.017,8.754,0,46,1,1067
10665,2248.080,6.557,0,35,1,1067
10666,1068.017,38.737,7,133,2,1067
10667,1068.017,40.448,3,106,2,1067
10668,1068.017,39.093,3,100,2,1067
10669,1068.017,38.284,3,137,2,1067
10670,2248.080,46.350,7,255,2,1067
10671,1068.017,8.237,0,35,1,1068
10672,1068.017,8.110,0,38,1,1068
10673,1068.017,7.485,0,31,1,1068
10674,1068.017,8.648,0,35,1,1068
10675,2248.080,6.529,0,33,1,1068
10676,1068.017,39.203,7,134,2,1068
10677,1068.017,40.173,7,116,2,1068
10678,1068.017,39.073,3,125,2,1068
10679,1068.017,38.410,3,104,2,1068
10680,2248.080,46.453,3,255,2,1068
10681,1068.017,8.323,0,40,1,1069
10682,1068.017,8.065,0,34,1,1069
10683,1068.017,7.750,0,43,1,1069
10684,1068.017,8.733,0,39,1,1069
10685,2248.080,6.704,0,56,1,1069
10686,1068.017,38.323,3,163,2,1069
10687,1068.017,40.696,7,148,2,1069
10688,1068.017,38.577,3,103,2,1069
10689,1068.017,37.863,3,171,2,1069
10690,2248.080,46.379,3,255,2,1069
10691,1068.017,8.240,0,41,1,1070
10692,1068.017,8.318,0,43,1,1070
10693,1068.017,7.469,0,37,1,1070
10694,1068.017,8.744,0,52,1,1070
10695,2248.080,6.617,0,31,1,1070
10696,1068.017,38.915,7,143,2,1070
10697,1068.017,40.655,7,132,2,1070
10698,1068.017,38.578,3,117,2,1070
10699,1068.017,38.448,7,111,2,1070
10700,2248.080,46.966,3,255,2,1070
10701,1068.017,8.515,0,39,1,1071
10702,1068.017,8.129,0,40,1,1071
10703,1068.017,7.757,0,36,1,1071
10704,1068.017,8.708,0,35,1,1071
10705,2248.080,6.706,0,31,1,1071
10706,1068.017,38.894,3,127,2,1071
10707,1068.017,40.868,7,120,2,1071
10708,1068.017,39.289,7,221,2,1071
10709,1068.017,39.092,3,100,2,1071
10710,2248.080,46.818,3,255,2,1071
10711,1068.017,8.528,0,40,1,1072
10712,1068.017,8.157,0,50,1,1072
10713,1068.017,7.669,0,35,1,1072
10714,1068.017,8.853,0,39,1,1072
10715,2248.080,6.699,0,31,1,1072
10716,1068.017,38.472,3,127,2,1072
10717,1068.017,41.074,7,128,2,1072
10718,1068.017,38.798,3,104,2,1072
10719,1068.017,38.446,3,125,2,1072
10720,2248.080,46.915,7,255,2,1072
10721,1068.017,8.664,0,40,1,1073
10722,1068.017,8.295,0,49,1,1073
10723,1068.017,7.606,0,32,1,1073
10724,1068.017,8.890,0,44,1,1073
10725,2248.080,6.544,0,56,1,1073
10726,1068.017,39.125,8,143,2,1073
10727,1068.017,40.574,7,107,2,1073
10728,1068.017,38.955,3,107,2,1073
10729,1068.017,38.499,3,115,2,1073
10730,2248.080,46.999,3,255,2,1073
10731,1068.017,8.733,0,39,1,1074
10732,1068.017,8.301,0,47,1,1074
10733,1068.017,7.754,0,43,1,1074
10734,1068.017,8.749,0,39,1,1074
10735,2248.080,6.591,0,46,1,1074
10736,1068.017,38.839,7,132,2,1074
10737,1068.017,41.162,7,116,2,1074
10738,1068.017,39.011,0,109,2,1074
10739,1068.017,38.312,3,250,2,1074
10740,2248.080,46.806,7,255,2,1074
10741,1068.017,8.705,0,77,1,1075
10742,1068.017,8.139,0,39,1,1075
10743,1068.017,7.772,0,40,1,1075
10744,1068.017,8.854,0,38,1,1075
10745,2248.080,6.584,0,36,1,1075
10746,1068.017,39.286,3,157,2,1075
10747,1068.017,40.732,7,99,2,1075
10748,1068.017,39.120,3,99,2,1075
10749,1068.017,38.240,3,96,2,1075
10750,2248.080,47.050,3,255,2,1075
10751,1068.017,8.575,0,43,1,1076
10752,1068.017,8.136,0,39,1,1076
10753,1068.017,7.709,0,32,1,1076
10754,1068.017,8.796,0,39,1,1076
10755,2248.080,6.680,0,37,1,1076
10756,1068.017,38.823,3,138,2,1076
10757,1068.017,41.121,11,100,2,1076
10758,1068.017,38.830,3,127,2,1076
10759,1068.017,38.965,7,108,2,1076
10760,2248.080,46.929,3,255,2,1076
10761,1068.017,8.449,0,52,1,1077
10762,1068.017,8.248,0,51,1,1077
10763,1068.017,7.667,0,35,1,1077
10764,1068.017,8.788,0,39,1,1077
10765,2248.080,6.776,0,50,1,1077
10766,1068.017,39.131,7,130,2,1077
10767,1068.017,41.333,7,95,2,1077
10768,1068.017,39.001,0,104,2,1077
10769,1068.017,38.707,3,136,2,1077
10770,2248.080,46.830,3,255,2,1077
10771,1068.017,8.276,0,54,1,1078
10772,1068.017,8.276,0,43,1,1078
10773,1068.017,7.794,0,38,1,1078
10774,1068.017,8.846,0,43,1,1078
10775,2248.080,6.771,0,31,1,1078
10776,1068.017,38.913,7,119,2,1078
10777,1068.017,40.813,8,116,2,1078
10778,1068.017,39.064,3,109,2,1078
10779,1068.017,38.517,3,105,2,1078
10780,2248.080,46.902,3,255,2,1078
10781,1068.017,8.296,0,40,1,1079
10782,1068.017,8.802,0,40,1,1079
10783,1068.017,7.806,0,31,1,1079
10784,1068.017,8.924,0,39,1,1079
10785,2248.080,6.598,0,36,1,1079
10786,1068.017,38.951,7,150,2,1079
10787,1068.017,41.344,3,115,2,1079
10788,1068.017,39.299,7,104,2,1079
10789,1068.017,38.477,7,119,2,1079
10790,2248.080,46.997,3,255,2,1079
10791,1068.017,8.108,0,43,1,1080
10792,1068.017,9.387,0,40,1,1080
10793,1068.017,7.570,0,34,1,1080
10794,1068.017,9.075,0,39,1,1080
10795,2248.080,6.573,0,39,1,1080
10796,1068.017,38.229,7,140,2,1080
10797,1068.017,40.734,7,130,2,1080
10798,1068.017,38.746,3,103,2,1080
10799,1068.017,38.078,7,96,2,1080
10800,2248.080,46.379,7,255,2,1080
10801,1068.017,8.065,0,50,1,1081
10802,1068.017,8.839,0,42,1,1081
10803,1068.017,7.693,0,32,1,1081
10804,1068.017,9.359,0,51,1,1081
10805,2248.080,6.614,0,44,1,1081
10806,1068.017,38.134,7,123,2,1081
10807,1068.017,40.779,7,127,2,1081
10808,1068.017,38.828,3,254,2,1081
10809,1068.017,38.094,3,101,2,1081
10810,2248.080,46.635,7,255,2,1081
10811,1068.017,8.210,0,52,1,1082
10812,1068.017,9.381,0,47,1,1082
10813,1068.017,7.674,0,39,1,1082
10814,1068.017,9.040,0,39,1,1082
10815,2248.080,6.609,0,43,1,1082
10816,1068.017,38.190,7,167,2,1082
10817,1068.017,40.422,7,116,2,1082
10818,1068.017,38.497,3,112,2,1082
10819,1068.017,38.057,7,126,2,1082
10820,2248.080,46.519,7,255,2,1082
10821,1068.017,7.971,0,39,1,1083
10822,1068.017,9.391,0,47,1,1083
10823,1068.017,7.778,0,35,1,1083
10824,1068.017,9.250,0,46,1,1083
10825,2248.080,6.675,0,54,1,1083
10826,1068.017,38.410,8,135,2,1083
10827,1068.017,40.855,3,120,2,1083
10828,1068.017,38.783,3,204,2,1083
10829,1068.017,38.323,3,120,2,1083
10830,2248.080,46.617,3,255,2,1083
10831,1068.017,8.029,0,35,1,1084
10832,1068.017,9.851,0,54,1,1084
10833,1068.017,8.104,0,35,1,1084
10834,1068.017,9.127,0,51,1,1084
10835,2248.080,6.570,0,36,1,1084
10836,1068.017,38.536,7,115,2,1084
10837,1068.017,41.271,7,147,2,1084
10838,1068.017,38.804,3,101,2,1084
10839,1068.017,37.706,7,121,2,1084
10840,2248.080,46.680,3,255,2,1084
10841,1068.017,8.148,0,43,1,1085
10842,1068.017,9.922,0,55,1,1085
10843,1068.017,7.971,0,37,1,1085
10844,1068.017,9.921,0,43,1,1085
10845,2248.080,6.571,0,37,1,1085
10846,1068.017,38.724,7,142,2,1085
10847,1068.017,41.068,11,116,2,1085
10848,1068.017,38.947,3,115,2,1085
10849,1068.017,38.674,3,120,2,1085
10850,2248.080,47.098,7,255,2,1085
10851,1068.017,8.173,0,31,1,1086
10852,1068.017,9.599,0,43,1,1086
10853,1068.017,7.769,0,40,1,1086
10854,1068.017,9.588,0,40,1,1086
10855,2248.080,6.596,0,35,1,1086
10856,1068.017,38.498,3,127,2,1086
10857,1068.017,41.199,7,127,2,1086
10858,1068.017,39.196,3,99,2,1086
10859,1068.017,39.180,3,123,2,1086
10860,2248.080,46.916,3,255,2,1086
10861,1068.017,8.287,0,47,1,1087
10862,1068.017,9.132,0,39,1,1087
10863,1068.017,8.020,0,63,1,1087
10864,1068.017,9.715,0,39,1,1087
10865,2248.080,6.611,0,35,1,1087
10866,1068.017,38.687,3,121,2,1087
10867,1068.017,41.288,7,112,2,1087
10868,1068.017,39.540,3,105,2,1087
10869,1068.017,38.433,3,171,2,1087
10870,2248.080,46.902,7,255,2,1087
10871,1068.017,8.552,0,51,1,1088
10872,1068.017,8.991,0,43,1,1088
10873,1068.017,7.851,0,51,1,1088
10874,1068.017,10.165,0,49,1,1088
10875,2248.080,6.597,0,31,1,1088
10876,1068.017,38.763,3,140,2,1088
10877,1068.017,41.480,7,128,2,1088
10878,1068.017,39.156,3,102,2,1088
10879,1068.017,39.042,3,116,2,1088
10880,2248.080,46.999,3,255,2,1088
10881,1068.017,9.263,0,51,1,1089
10882,1068.017,8.830,0,39,1,1089
10883,1068.017,8.101,0,43,1,1089
10884,1068.017,10.541,0,51,1,1089
10885,2248.080,6.565,0,35,1,1089
10886,1068.017,38.935,3,108,2,1089
10887,1068.017,41.177,7,115,2,1089
10888,1068.017,39.381,7,184,2,1089
10889,1068.017,38.950,0,160,2,1089
10890,2248.080,47.033,7,255,2,1089
10891,1068.017,9.048,0,47,1,1090
10892,1068.017,8.788,0,46,1,1090
10893,1068.017,8.568,0,51,1,1090
10894,1068.017,9.952,0,46,1,1090
10895,2248.080,6.649,0,35,1,1090
10896,1068.017,38.344,7,124,2,1090
10897,1068.017,40.956,3,112,2,1090
10898,1068.017,39.182,3,107,2,1090
10899,1068.017,38.709,3,119,2,1090
10900,2248.080,47.272,3,255,2,1090
10901,1068.017,8.482,0,39,1,1091
10902,1068.017,8.779,0,43,1,1091
10903,1068.017,8.719,0,35,1,1091
10904,1068.017,9.865,0,50,1,1091
10905,2248.080,6.596,0,31,1,1091
10906,1068.017,39.364,7,127,2,1091
10907,1068.017,40.924,8,112,2,1091
10908,1068.017,39.081,0,99,2,1091
10909,1068.017,38.686,3,92,2,1091
10910,2248.080,47.081,3,255,2,1091
10911,1068.017,8.268,0,35,1,1092
10912,1068.017,8.786,0,42,1,1092
10913,1068.017,8.503,0,43,1,1092
10914,1068.017,9.488,0,43,1,1092
10915,2248.080,6.600,0,39,1,1092
10916,1068.017,39.011,3,142,2,1092
10917,1068.017,41.504,8,124,2,1092
10918,1068.017,39.400,3,104,2,1092
10919,1068.017,38.920,7,107,2,1092
10920,2248.080,47.044,3,255,2,1092
10921,1068.017,8.301,0,43,1,1093
10922,1068.017,9.240,0,55,1,1093
10923,1068.017,8.099,0,39,1,1093
10924,1068.017,9.083,0,47,1,1093
10925,2248.080,6.592,0,35,1,1093
10926,1068.017,38.786,7,159,2,1093
10927,1068.017,41.112,3,122,2,1093
10928,1068.017,39.217,3,106,2,1093
10929,1068.017,38.366,3,96,2,1093
10930,2248.080,46.979,3,255,2,1093
10931,1068.017,8.301,0,35,1,1094
10932,1068.017,8.672,0,40,1,1094
10933,1068.017,7.776,0,50,1,1094
10934,1068.017,9.038,0,47,1,1094
10935,2248.080,6.737,0,36,1,1094
10936,1068.017,38.567,7,129,2,1094
10937,1068.017,41.082,7,140,2,1094
10938,1068.017,39.346,3,107,2,1094
10939,1068.017,38.737,7,111,2,1094
10940,2248.080,46.721,3,255,2,1094
10941,1068.017,8.323,0,43,1,1095
10942,1068.017,8.543,0,39,1,1095
10943,1068.017,7.656,0,36,1,1095
10944,1068.017,8.881,0,39,1,1095
10945,2248.080,6.613,0,35,1,1095
10946,1068.017,38.604,7,155,2,1095
10947,1068.017,41.387,3,115,2,1095
10948,1068.017,38.759,3,106,2,1095
10949,1068.017,38.517,7,145,2,1095
10950,2248.080,46.740,0,255,2,1095
10951,1068.017,8.227,0,40,1,1096
10952,1068.017,8.438,0,40,1,1096
10953,1068.017,7.948,0,37,1,1096
10954,1068.017,8.996,0,35,1,1096
10955,2248.080,6.755,0,47,1,1096
10956,1068.017,38.557,7,123,2,1096
10957,1068.017,40.804,7,120,2,1096
10958,1068.017,38.709,3,100,2,1096
10959,1068.017,38.250,3,133,2,1096
10960,2248.080,46.466,3,255,2,1096
10961,1068.017,8.201,0,40,1,1097
10962,1068.017,8.225,0,35,1,1097
10963,1068.017,7.763,0,38,1,1097
10964,1068.017,8.814,0,34,1,1097
10965,2248.080,6.631,0,39,1,1097
10966,1068.017,38.661,3,129,2,1097
10967,1068.017,40.744,7,115,2,1097
10968,1068.017,38.925,3,110,2,1097
10969,1068.017,38.413,3,104,2,1097
10970,2248.080,46.732,3,255,2,1097
10971,1068.017,7.966,0,35,1,1098
10972,1068.017,8.359,0,40,1,1098
10973,1068.017,7.711,0,50,1,1098
10974,1068.017,8.807,0,46,1,1098
10975,2248.080,6.796,0,39,1,1098
10976,1068.017,38.640,3,115,2,1098
10977,1068.017,40.799,8,116,2,1098
10978,1068.017,39.009,3,110,2,1098
10979,1068.017,38.653,3,108,2,1098
10980,2248.080,46.658,3,255,2,1098
10981,1068.017,7.943,0,35,1,1099
10982,1068.017,8.118,0,35,1,1099
10983,1068.017,7.583,0,35,1,1099
10984,1068.017,8.881,0,42,1,1099
10985,2248.080,6.730,0,46,1,1099
10986,1068.017,38.269,3,126,2,1099
10987,1068.017,40.537,7,156,2,1099
10988,1068.017,38.591,3,104,2,1099
10989,1068.017,38.510,7,145,2,1099
10990,2248.080,46.652,3,255,2,1099
10991,1068.017,7.902,0,38,1,1100
10992,1068.017,7.946,0,39,1,1100
10993,1068.017,7.650,0,39,1,1100
10994,1068.017,8.936,0,46,1,1100
10995,2248.080,6.626,0,54,1,1100
10996,1068.017,38.640,3,145,2,1100
10997,1068.017,40.741,8,112,2,1100
10998,1068.017,38.820,3,141,2,1100
10999,1068.017,38.576,3,108,2,1100
11000,2248.080,46.382,3,255,2,1100
11001,1068.017,7.888,0,35,1,1101
11002,1068.017,8.144,0,39,1,1101
11003,1068.017,7.738,0,39,1,1101
11004,1068.017,9.002,0,43,1,1101
11005,2248.080,6.636,0,42,1,1101
11006,1068.017,38.555,7,118,2,1101
11007,1068.017,41.454,7,123,2,1101
11008,1068.017,38.812,7,96,2,1101
11009,1068.017,38.505,3,101,2,1101
11010,2248.080,46.597,3,255,2,1101
11011,1068.017,8.107,0,38,1,1102
11012,1068.017,8.133,0,35,1,1102
11013,1068.017,7.843,0,35,1,1102
11014,1068.017,8.805,0,40,1,1102
11015,2248.080,6.552,0,35,1,1102
11016,1068.017,39.151,7,167,2,1102
11017,1068.017,40.759,7,115,2,1102
11018,1068.017,39.684,3,239,2,1102
11019,1068.017,38.750,3,106,2,1102
11020,2248.080,46.986,3,255,2,1102
11021,1068.017,8.080,0,35,1,1103
11022,1068.017,8.292,0,31,1,1103
11023,1068.017,7.889,0,39,1,1103
11024,1068.017,8.678,0,42,1,1103
11025,2248.080,6.634,0,35,1,1103
11026,1068.017,38.783,7,152,2,1103
11027,1068.017,41.145,7,111,2,1103
11028,1068.017,39.115,3,110,2,1103
11029,1068.017,38.436,3,111,2,1103
11030,2248.080,46.557,3,255,2,1103
11031,1068.017,8.060,0,32,1,1104
11032,1068.017,8.061,0,48,1,1104
11033,1068.017,7.734,0,31,1,1104
11034,1068.017,8.917,0,38,1,1104
11035,2248.080,6.533,0,41,1,1104
11036,1068.017,38.859,3,131,2,1104
11037,1068.017,41.092,7,123,2,1104
11038,1068.017,39.385,3,96,2,1104
11039,1068.017,38.430,7,104,2,1104
11040,2248.080,46.743,7,255,2,1104
11041,1068.017,7.901,0,37,1,1105
11042,1068.017,8.366,0,36,1,1105
11043,1068.017,7.759,0,31,1,1105
11044,1068.017,8.964,0,43,1,1105
11045,2248.080,6.653,0,35,1,1105
11046,1068.017,38.414,7,150,2,1105
11047,1068.017,41.204,7,108,2,1105
11048,1068.017,39.063,3,108,2,1105
11049,1068.017,38.738,7,107,2,1105
11050,2248.080,46.556,3,255,2,1105
11051,1068.017,7.936,0,38,1,1106
11052,1068.017,8.178,0,35,1,1106
11053,1068.017,7.848,0,36,1,1106
11054,1068.017,8.708,0,39,1,1106
11055,2248.080,6.654,0,36,1,1106
11056,1068.017,39.310,7,163,2,1106
11057,1068.017,41.191,11,111,2,1106
11058,1068.017,39.151,3,154,2,1106
11059,1068.017,38.804,3,141,2,1106
11060,2248.080,46.600,3,255,2,1106
11061,1068.017,8.092,0,35,1,1107
11062,1068.017,8.064,0,40,1,1107
11063,1068.017,7.877,0,46,1,1107
11064,1068.017,8.626,0,43,1,1107
11065,2248.080,6.780,0,34,1,1107
11066,1068.017,38.594,7,140,2,1107
11067,1068.017,40.724,11,106,2,1107
11068,1068.017,38.995,7,115,2,1107
11069,1068.017,38.800,3,103,2,1107
11070,2248.080,46.590,3,255,2,1107
11071,1068.017,8.174,0,35,1,1108
11072,1068.017,8.379,0,43,1,1108
11073,1068.017,7.903,0,39,1,1108
11074,1068.017,9.000,0,43,1,1108
11075,2248.080,6.727,0,43,1,1108
11076,1068.017,39.003,3,171,2,1108
11077,1068.017,40.538,7,115,2,1108
11078,1068.017,38.992,7,123,2,1108
11079,1068.017,38.625,7,103,2,1108
11080,2248.080,46.973,7,255,2,1108
11081,1068.017,8.181,0,32,1,1109
11082,1068.017,8.206,0,39,1,1109
11083,1068.017,8.170,0,36,1,1109
11084,1068.017,8.940,0,40,1,1109
11085,2248.080,6.624,0,52,1,1109
11086,1068.017,38.823,7,130,2,1109
11087,1068.017,40.838,8,130,2,1109
11088,1068.017,39.035,3,119,2,1109
