 ,Area,Mean,Min,Max,Ch,Frame
11047,1896.544,9.690,0,35,1,790
11048,1832.281,10.779,0,48,1,790
11049,1832.281,11.189,0,50,1,790
11050,1832.281,9.965,0,35,1,790
11051,1832.281,8.748,0,36,1,790
11052,1477.267,9.724,0,43,1,790
11053,3181.805,7.430,0,35,1,790
11054,1896.544,44.376,7,166,2,790
11055,1832.281,46.417,7,120,2,790
11056,1832.281,52.979,8,218,2,790
11057,1832.281,41.445,3,166,2,790
11058,1832.281,46.482,7,114,2,790
11059,1477.267,43.465,12,115,2,790
11060,3181.805,39.290,7,99,2,790
11061,1896.544,9.875,0,51,1,791
11062,1832.281,10.682,0,39,1,791
11063,1832.281,10.932,0,46,1,791
11064,1832.281,10.125,0,51,1,791
11065,1832.281,8.929,0,51,1,791
11066,1477.267,9.535,0,50,1,791
11067,3181.805,7.281,0,48,1,791
11068,1896.544,44.066,11,155,2,791
11069,1832.281,46.596,7,143,2,791
11070,1832.281,52.829,7,215,2,791
11071,1832.281,41.382,11,155,2,791
11072,1832.281,46.923,11,132,2,791
11073,1477.267,44.103,3,96,2,791
11074,3181.805,38.654,7,126,2,791
11075,1896.544,9.486,0,35,1,792
11076,1832.281,10.612,0,47,1,792
11077,1832.281,11.185,0,51,1,792
11078,1832.281,9.663,0,35,1,792
11079,1832.281,8.899,0,46,1,792
11080,1477.267,9.484,0,39,1,792
11081,3181.805,7.241,0,28,1,792
11082,1896.544,44.362,3,148,2,792
11083,1832.281,46.624,7,134,2,792
11084,1832.281,52.822,11,183,2,792
11085,1832.281,41.697,7,148,2,792
11086,1832.281,46.783,11,128,2,792
11087,1477.267,43.657,7,103,2,792
11088,3181.805,39.121,7,163,2,792
11089,1896.544,9.502,0,43,1,793
11090,1832.281,10.618,0,50,1,793
11091,1832.281,10.981,0,43,1,793
11092,1832.281,9.617,0,43,1,793
11093,1832.281,8.926,0,39,1,793
11094,1477.267,9.662,0,39,1,793
11095,3181.805,7.262,0,31,1,793
11096,1896.544,44.177,3,144,2,793
11097,1832.281,46.965,8,134,2,793
11098,1832.281,53.396,11,203,2,793
11099,1832.281,42.036,3,144,2,793
11100,1832.281,46.352,7,149,2,793
11101,1477.267,43.860,7,108,2,793
11102,3181.805,39.962,3,102,2,793
11103,1896.544,9.565,0,43,1,794
11104,1832.281,10.705,0,50,1,794
11105,1832.281,11.124,0,46,1,794
11106,1832.281,9.855,0,43,1,794
11107,1832.281,8.830,0,39,1,794
11108,1477.267,10.426,0,43,1,794
11109,3181.805,7.212,0,41,1,794
11110,1896.544,44.637,8,155,2,794
11111,1832.281,47.027,7,148,2,794
11112,1832.281,53.718,7,236,2,794
11113,1832.281,41.785,7,155,2,794
11114,1832.281,46.701,12,111,2,794
11115,1477.267,43.979,7,112,2,794
11116,3181.805,39.425,7,99,2,794
11117,1896.544,9.535,0,46,1,795
11118,1832.281,10.558,0,67,1,795
11119,1832.281,11.356,0,43,1,795
11120,1832.281,9.726,0,46,1,795
11121,1832.281,8.755,0,57,1,795
11122,1477.267,10.090,0,43,1,795
11123,3181.805,7.191,0,31,1,795
11124,1896.544,44.340,3,187,2,795
11125,1832.281,46.324,7,130,2,795
11126,1832.281,53.437,7,225,2,795
11127,1832.281,41.911,3,187,2,795
11128,1832.281,47.195,12,136,2,795
11129,1477.267,43.987,11,107,2,795
11130,3181.805,39.899,7,96,2,795
11131,1896.544,9.391,0,39,1,796
11132,1832.281,10.824,0,42,1,796
11133,1832.281,11.612,0,43,1,796
11134,1832.281,9.585,0,39,1,796
11135,1832.281,8.842,0,44,1,796
11136,1477.267,10.030,0,47,1,796
11137,3181.805,7.168,0,33,1,796
11138,1896.544,44.267,7,135,2,796
11139,1832.281,46.258,3,135,2,796
11140,1832.281,53.389,11,210,2,796
11141,1832.281,41.494,7,135,2,796
11142,1832.281,47.109,7,111,2,796
11143,1477.267,43.705,11,103,2,796
11144,3181.805,39.343,7,102,2,796
11145,1896.544,9.329,0,36,1,797
11146,1832.281,10.679,0,46,1,797
11147,1832.281,11.651,0,43,1,797
11148,1832.281,9.426,0,36,1,797
11149,1832.281,8.982,0,40,1,797
11150,1477.267,10.039,0,43,1,797
11151,3181.805,7.284,0,31,1,797
11152,1896.544,44.199,7,131,2,797
11153,1832.281,46.716,11,132,2,797
11154,1832.281,53.639,3,201,2,797
11155,1832.281,41.459,7,131,2,797
11156,1832.281,46.272,12,122,2,797
11157,1477.267,43.232,11,103,2,797
11158,3181.805,39.303,7,104,2,797
11159,1896.544,9.687,0,35,1,798
11160,1832.281,10.904,0,47,1,798
11161,1832.281,11.617,0,55,1,798
11162,1832.281,9.751,0,35,1,798
11163,1832.281,8.973,0,39,1,798
11164,1477.267,9.638,0,39,1,798
11165,3181.805,7.361,0,35,1,798
11166,1896.544,44.255,8,124,2,798
11167,1832.281,46.614,7,165,2,798
11168,1832.281,53.052,8,207,2,798
11169,1832.281,41.607,8,124,2,798
11170,1832.281,46.732,11,115,2,798
11171,1477.267,43.938,7,104,2,798
11172,3181.805,39.421,3,124,2,798
11173,1896.544,9.769,0,39,1,799
11174,1832.281,11.034,0,54,1,799
11175,1832.281,11.327,0,43,1,799
11176,1832.281,9.791,0,39,1,799
11177,1832.281,8.970,0,43,1,799
11178,1477.267,9.671,0,43,1,799
11179,3181.805,7.168,0,31,1,799
11180,1896.544,44.491,7,145,2,799
11181,1832.281,46.982,8,143,2,799
11182,1832.281,53.056,8,193,2,799
11183,1832.281,41.787,7,145,2,799
11184,1832.281,46.587,11,121,2,799
11185,1477.267,43.957,11,96,2,799
11186,3181.805,39.386,7,102,2,799
11187,1896.544,9.467,0,46,1,800
11188,1832.281,10.879,0,46,1,800
11189,1832.281,10.970,0,43,1,800
11190,1832.281,9.498,0,46,1,800
11191,1832.281,9.041,0,39,1,800
11192,1477.267,9.588,0,39,1,800
11193,3181.805,7.275,0,31,1,800
11194,1896.544,44.717,11,144,2,800
11195,1832.281,46.502,7,155,2,800
11196,1832.281,52.721,7,231,2,800
11197,1832.281,41.518,7,144,2,800
11198,1832.281,46.162,7,123,2,800
11199,1477.267,43.928,8,108,2,800
11200,3181.805,39.403,7,132,2,800
11201,1896.544,9.669,0,43,1,801
11202,1832.281,10.678,0,43,1,801
11203,1832.281,11.266,0,50,1,801
11204,1832.281,9.681,0,43,1,801
11205,1832.281,9.011,0,39,1,801
11206,1477.267,9.621,0,39,1,801
11207,3181.805,7.394,0,35,1,801
11208,1896.544,44.857,3,140,2,801
11209,1832.281,46.479,11,133,2,801
11210,1832.281,53.071,11,198,2,801
11211,1832.281,41.572,3,140,2,801
11212,1832.281,46.825,12,110,2,801
11213,1477.267,43.822,7,105,2,801
11214,3181.805,39.424,3,111,2,801
11215,1896.544,9.665,0,40,1,802
11216,1832.281,10.636,0,46,1,802
11217,1832.281,11.994,0,62,1,802
11218,1832.281,9.805,0,44,1,802
11219,1832.281,8.938,0,42,1,802
11220,1477.267,9.753,0,45,1,802
11221,3181.805,7.336,0,31,1,802
11222,1896.544,44.473,3,155,2,802
11223,1832.281,46.864,7,198,2,802
11224,1832.281,52.972,8,229,2,802
11225,1832.281,41.303,3,155,2,802
11226,1832.281,46.238,8,124,2,802
11227,1477.267,43.961,11,132,2,802
11228,3181.805,39.591,3,102,2,802
11229,1896.544,10.266,0,52,1,803
11230,1832.281,10.769,0,46,1,803
11231,1832.281,12.779,0,69,1,803
11232,1832.281,10.377,0,52,1,803
11233,1832.281,8.821,0,42,1,803
11234,1477.267,9.406,0,38,1,803
11235,3181.805,7.339,0,39,1,803
11236,1896.544,44.638,7,165,2,803
11237,1832.281,46.755,8,122,2,803
11238,1832.281,53.222,11,225,2,803
11239,1832.281,41.484,7,165,2,803
11240,1832.281,46.300,11,118,2,803
11241,1477.267,43.703,8,106,2,803
11242,3181.805,39.914,7,141,2,803
11243,1896.544,11.045,0,63,1,804
11244,1832.281,10.725,0,55,1,804
11245,1832.281,12.754,0,66,1,804
11246,1832.281,11.366,0,63,1,804
11247,1832.281,8.836,0,43,1,804
11248,1477.267,9.625,0,48,1,804
11249,3181.805,7.538,0,40,1,804
11250,1896.544,44.158,7,173,2,804
11251,1832.281,46.566,11,132,2,804
11252,1832.281,52.913,7,199,2,804
11253,1832.281,41.537,7,173,2,804
11254,1832.281,46.247,11,106,2,804
11255,1477.267,43.425,7,95,2,804
11256,3181.805,39.092,7,121,2,804
11257,1896.544,10.502,0,50,1,805
11258,1832.281,11.119,0,54,1,805
11259,1832.281,11.942,0,63,1,805
11260,1832.281,10.762,0,50,1,805
11261,1832.281,9.038,0,40,1,805
11262,1477.267,9.277,0,39,1,805
11263,3181.805,7.473,0,35,1,805
11264,1896.544,43.931,11,150,2,805
11265,1832.281,46.479,7,140,2,805
11266,1832.281,53.101,7,228,2,805
11267,1832.281,40.901,8,150,2,805
11268,1832.281,46.502,11,115,2,805
11269,1477.267,43.562,7,143,2,805
11270,3181.805,39.480,7,104,2,805
11271,1896.544,9.923,0,43,1,806
11272,1832.281,11.707,0,51,1,806
11273,1832.281,11.199,0,40,1,806
11274,1832.281,10.133,0,43,1,806
11275,1832.281,8.830,0,39,1,806
11276,1477.267,9.216,0,35,1,806
11277,3181.805,7.430,0,36,1,806
11278,1896.544,44.411,8,166,2,806
11279,1832.281,46.129,8,138,2,806
11280,1832.281,53.516,3,192,2,806
11281,1832.281,41.608,7,166,2,806
11282,1832.281,46.609,12,106,2,806
11283,1477.267,43.536,7,111,2,806
11284,3181.805,39.467,3,109,2,806
11285,1896.544,9.952,0,39,1,807
11286,1832.281,12.872,0,86,1,807
11287,1832.281,10.935,0,60,1,807
11288,1832.281,10.115,0,39,1,807
11289,1832.281,8.710,0,43,1,807
11290,1477.267,9.266,0,35,1,807
11291,3181.805,7.301,0,31,1,807
11292,1896.544,44.525,8,155,2,807
11293,1832.281,46.873,7,129,2,807
11294,1832.281,52.702,7,197,2,807
11295,1832.281,41.705,8,155,2,807
11296,1832.281,46.664,11,108,2,807
11297,1477.267,43.857,7,111,2,807
11298,3181.805,39.356,3,100,2,807
11299,1896.544,10.171,0,54,1,808
11300,1832.281,13.074,0,98,1,808
11301,1832.281,11.161,0,46,1,808
11302,1832.281,10.435,0,54,1,808
11303,1832.281,8.737,0,48,1,808
11304,1477.267,9.501,0,31,1,808
11305,3181.805,7.401,0,35,1,808
11306,1896.544,44.496,11,130,2,808
11307,1832.281,47.319,7,134,2,808
11308,1832.281,53.452,11,211,2,808
11309,1832.281,41.706,11,130,2,808
11310,1832.281,46.629,11,116,2,808
11311,1477.267,43.714,11,103,2,808
11312,3181.805,39.914,7,107,2,808
11313,1896.544,9.847,0,43,1,809
11314,1832.281,12.665,0,71,1,809
11315,1832.281,10.930,0,43,1,809
11316,1832.281,10.005,0,43,1,809
11317,1832.281,8.789,0,39,1,809
11318,1477.267,9.525,0,39,1,809
11319,3181.805,7.248,0,36,1,809
11320,1896.544,44.361,3,146,2,809
11321,1832.281,47.710,7,144,2,809
11322,1832.281,53.621,12,222,2,809
11323,1832.281,41.687,3,146,2,809
11324,1832.281,46.299,11,119,2,809
11325,1477.267,43.857,11,117,2,809
11326,3181.805,39.722,7,103,2,809
11327,1896.544,9.881,0,40,1,810
11328,1832.281,12.532,0,90,1,810
11329,1832.281,11.082,0,39,1,810
11330,1832.281,9.976,0,46,1,810
11331,1832.281,8.799,0,36,1,810
11332,1477.267,9.595,0,39,1,810
11333,3181.805,7.310,0,35,1,810
11334,1896.544,44.818,8,176,2,810
11335,1832.281,46.580,8,133,2,810
11336,1832.281,53.016,7,231,2,810
11337,1832.281,41.891,8,176,2,810
11338,1832.281,46.174,7,103,2,810
11339,1477.267,43.503,11,111,2,810
11340,3181.805,39.690,7,144,2,810
11341,1896.544,9.862,0,39,1,811
11342,1832.281,11.756,0,66,1,811
11343,1832.281,11.158,0,43,1,811
11344,1832.281,9.958,0,40,1,811
11345,1832.281,8.624,0,36,1,811
11346,1477.267,9.569,0,35,1,811
11347,3181.805,7.260,0,35,1,811
11348,1896.544,44.825,7,164,2,811
11349,1832.281,47.277,7,146,2,811
11350,1832.281,53.680,11,221,2,811
11351,1832.281,41.742,7,164,2,811
11352,1832.281,46.779,7,118,2,811
11353,1477.267,43.936,8,96,2,811
11354,3181.805,39.862,7,112,2,811
11355,1896.544,9.782,0,39,1,812
11356,1832.281,11.328,0,70,1,812
11357,1832.281,10.997,0,43,1,812
11358,1832.281,9.961,0,39,1,812
11359,1832.281,8.539,0,51,1,812
11360,1477.267,9.582,0,41,1,812
11361,3181.805,7.416,0,32,1,812
11362,1896.544,45.078,7,138,2,812
11363,1832.281,46.774,7,181,2,812
11364,1832.281,53.908,8,197,2,812
11365,1832.281,41.834,7,138,2,812
11366,1832.281,47.314,3,130,2,812
11367,1477.267,43.784,7,111,2,812
11368,3181.805,39.753,3,126,2,812
11369,1896.544,9.904,0,35,1,813
11370,1832.281,11.094,0,50,1,813
11371,1832.281,11.224,0,43,1,813
11372,1832.281,9.892,0,35,1,813
11373,1832.281,8.559,0,39,1,813
11374,1477.267,9.242,0,47,1,813
11375,3181.805,7.217,0,39,1,813
11376,1896.544,44.592,8,150,2,813
11377,1832.281,46.909,3,150,2,813
11378,1832.281,53.456,12,207,2,813
11379,1832.281,41.592,7,150,2,813
11380,1832.281,46.605,8,119,2,813
11381,1477.267,44.064,8,112,2,813
11382,3181.805,39.828,3,118,2,813
11383,1896.544,9.537,0,47,1,814
11384,1832.281,10.808,0,50,1,814
11385,1832.281,11.066,0,43,1,814
11386,1832.281,9.776,0,47,1,814
11387,1832.281,8.670,0,59,1,814
11388,1477.267,9.173,0,42,1,814
11389,3181.805,7.267,0,44,1,814
11390,1896.544,44.631,8,138,2,814
11391,1832.281,47.117,3,167,2,814
11392,1832.281,53.032,12,212,2,814
11393,1832.281,41.797,8,138,2,814
11394,1832.281,46.763,11,154,2,814
11395,1477.267,43.783,15,106,2,814
11396,3181.805,39.706,7,111,2,814
11397,1896.544,9.805,0,47,1,815
11398,1832.281,10.742,0,51,1,815
11399,1832.281,11.001,0,52,1,815
11400,1832.281,9.942,0,47,1,815
11401,1832.281,8.606,0,35,1,815
11402,1477.267,9.700,0,39,1,815
11403,3181.805,7.253,0,31,1,815
11404,1896.544,44.868,7,149,2,815
11405,1832.281,47.383,11,150,2,815
11406,1832.281,53.117,11,255,2,815
11407,1832.281,41.612,7,149,2,815
11408,1832.281,46.489,8,124,2,815
11409,1477.267,44.125,11,137,2,815
11410,3181.805,39.549,7,132,2,815
11411,1896.544,9.556,0,35,1,816
11412,1832.281,10.855,0,47,1,816
11413,1832.281,11.669,0,58,1,816
11414,1832.281,9.629,0,35,1,816
11415,1832.281,8.610,0,36,1,816
11416,1477.267,9.563,0,43,1,816
11417,3181.805,7.232,0,33,1,816
11418,1896.544,44.875,7,171,2,816
11419,1832.281,47.594,7,156,2,816
11420,1832.281,53.188,7,199,2,816
11421,1832.281,41.959,3,171,2,816
11422,1832.281,47.195,8,131,2,816
11423,1477.267,43.878,7,121,2,816
11424,3181.805,39.629,7,163,2,816
11425,1896.544,9.750,0,39,1,817
11426,1832.281,10.712,0,76,1,817
11427,1832.281,11.462,0,59,1,817
11428,1832.281,9.830,0,39,1,817
11429,1832.281,8.822,0,43,1,817
11430,1477.267,9.525,0,43,1,817
11431,3181.805,7.416,0,32,1,817
11432,1896.544,44.950,3,186,2,817
11433,1832.281,47.062,8,118,2,817
11434,1832.281,53.027,11,224,2,817
11435,1832.281,42.012,7,186,2,817
11436,1832.281,47.004,7,130,2,817
11437,1477.267,44.564,7,130,2,817
11438,3181.805,39.551,7,103,2,817
11439,1896.544,9.675,0,35,1,818
11440,1832.281,10.593,0,43,1,818
11441,1832.281,11.358,0,57,1,818
11442,1832.281,9.807,0,39,1,818
11443,1832.281,8.750,0,47,1,818
11444,1477.267,9.751,0,39,1,818
11445,3181.805,7.286,0,35,1,818
11446,1896.544,44.840,7,160,2,818
11447,1832.281,46.846,7,144,2,818
11448,1832.281,52.822,11,234,2,818
11449,1832.281,41.734,7,160,2,818
11450,1832.281,46.228,11,140,2,818
11451,1477.267,43.650,3,142,2,818
11452,3181.805,39.727,7,91,2,818
11453,1896.544,9.547,0,39,1,819
11454,1832.281,10.690,0,51,1,819
11455,1832.281,11.154,0,51,1,819
11456,1832.281,9.702,0,39,1,819
11457,1832.281,8.743,0,50,1,819
11458,1477.267,9.564,0,51,1,819
11459,3181.805,7.310,0,35,1,819
11460,1896.544,44.509,3,156,2,819
11461,1832.281,47.042,11,156,2,819
11462,1832.281,52.614,7,233,2,819
11463,1832.281,41.699,3,156,2,819
11464,1832.281,46.133,8,118,2,819
11465,1477.267,43.286,8,98,2,819
11466,3181.805,38.741,7,108,2,819
11467,1896.544,9.847,0,40,1,820
11468,1832.281,10.743,0,50,1,820
11469,1832.281,11.187,0,43,1,820
11470,1832.281,9.861,0,40,1,820
11471,1832.281,8.835,0,47,1,820
11472,1477.267,9.269,0,46,1,820
11473,3181.805,7.250,0,31,1,820
11474,1896.544,44.290,7,167,2,820
11475,1832.281,47.228,3,140,2,820
11476,1832.281,52.792,11,249,2,820
11477,1832.281,41.504,7,167,2,820
11478,1832.281,45.993,12,128,2,820
11479,1477.267,43.416,11,112,2,820
11480,3181.805,39.274,7,107,2,820
11481,1896.544,10.032,0,40,1,821
11482,1832.281,10.774,0,47,1,821
11483,1832.281,11.202,0,46,1,821
11484,1832.281,9.940,0,40,1,821
11485,1832.281,8.758,0,35,1,821
11486,1477.267,9.559,0,43,1,821
11487,3181.805,7.456,0,36,1,821
11488,1896.544,44.690,7,138,2,821
11489,1832.281,46.732,7,135,2,821
11490,1832.281,52.903,11,202,2,821
11491,1832.281,41.558,7,138,2,821
11492,1832.281,46.009,12,116,2,821
11493,1477.267,43.085,12,135,2,821
11494,3181.805,39.179,7,104,2,821
11495,1896.544,9.859,0,43,1,822
11496,1832.281,10.966,0,59,1,822
11497,1832.281,11.269,0,40,1,822
11498,1832.281,10.044,0,43,1,822
11499,1832.281,9.175,0,49,1,822
11500,1477.267,9.505,0,43,1,822
11501,3181.805,7.314,0,35,1,822
11502,1896.544,45.088,7,168,2,822
11503,1832.281,46.616,8,131,2,822
11504,1832.281,53.115,11,207,2,822
11505,1832.281,42.122,8,168,2,822
11506,1832.281,46.273,7,124,2,822
11507,1477.267,43.903,12,122,2,822
11508,3181.805,39.420,7,107,2,822
11509,1896.544,10.153,0,39,1,823
11510,1832.281,11.081,0,55,1,823
11511,1832.281,11.287,0,66,1,823
11512,1832.281,10.186,0,39,1,823
11513,1832.281,9.055,0,51,1,823
11514,1477.267,9.557,0,42,1,823
11515,3181.805,7.165,0,32,1,823
11516,1896.544,45.040,7,154,2,823
11517,1832.281,47.009,11,135,2,823
11518,1832.281,54.464,11,221,2,823
11519,1832.281,41.775,7,154,2,823
11520,1832.281,47.002,11,112,2,823
11521,1477.267,43.806,7,162,2,823
11522,3181.805,39.800,7,114,2,823
11523,1896.544,9.915,0,44,1,824
11524,1832.281,12.334,0,95,1,824
11525,1832.281,10.990,0,47,1,824
11526,1832.281,10.071,0,44,1,824
11527,1832.281,8.854,0,51,1,824
11528,1477.267,9.922,0,48,1,824
11529,3181.805,7.513,0,35,1,824
11530,1896.544,45.573,3,170,2,824
11531,1832.281,47.429,7,152,2,824
11532,1832.281,53.385,11,214,2,824
11533,1832.281,42.154,3,170,2,824
11534,1832.281,46.885,8,124,2,824
11535,1477.267,43.386,7,103,2,824
11536,3181.805,39.276,7,103,2,824
11537,1896.544,9.704,0,38,1,825
11538,1832.281,12.227,0,86,1,825
11539,1832.281,11.257,0,43,1,825
11540,1832.281,9.854,0,38,1,825
11541,1832.281,8.867,0,46,1,825
11542,1477.267,10.143,0,43,1,825
11543,3181.805,7.427,0,39,1,825
11544,1896.544,45.049,8,151,2,825
11545,1832.281,47.506,8,130,2,825
11546,1832.281,53.342,7,191,2,825
11547,1832.281,42.132,7,151,2,825
11548,1832.281,46.835,11,153,2,825
11549,1477.267,43.623,8,100,2,825
11550,3181.805,39.682,7,99,2,825
11551,1896.544,9.793,0,40,1,826
11552,1832.281,11.334,0,62,1,826
11553,1832.281,11.072,0,59,1,826
11554,1832.281,9.973,0,40,1,826
11555,1832.281,8.690,0,43,1,826
11556,1477.267,9.831,0,43,1,826
11557,3181.805,7.239,0,31,1,826
11558,1896.544,44.688,7,136,2,826
11559,1832.281,47.176,7,134,2,826
11560,1832.281,53.551,11,222,2,826
11561,1832.281,41.590,7,136,2,826
11562,1832.281,47.094,7,194,2,826
11563,1477.267,43.986,8,108,2,826
11564,3181.805,40.161,7,99,2,826
11565,1896.544,9.827,0,46,1,827
11566,1832.281,11.095,0,51,1,827
11567,1832.281,11.287,0,51,1,827
11568,1832.281,9.857,0,46,1,827
11569,1832.281,8.745,0,50,1,827
11570,1477.267,9.813,0,39,1,827
11571,3181.805,7.354,0,35,1,827
11572,1896.544,44.727,3,130,2,827
11573,1832.281,46.931,11,129,2,827
11574,1832.281,53.434,7,226,2,827
11575,1832.281,41.771,3,130,2,827
11576,1832.281,46.981,11,116,2,827
11577,1477.267,43.770,7,103,2,827
11578,3181.805,39.540,3,123,2,827
11579,1896.544,9.593,0,38,1,828
11580,1832.281,10.944,0,43,1,828
11581,1832.281,10.894,0,51,1,828
11582,1832.281,9.816,0,38,1,828
11583,1832.281,8.847,0,39,1,828
11584,1477.267,9.704,0,47,1,828
11585,3181.805,7.357,0,47,1,828
11586,1896.544,44.595,7,143,2,828
11587,1832.281,46.723,11,138,2,828
11588,1832.281,53.287,11,223,2,828
11589,1832.281,41.617,7,143,2,828
11590,1832.281,46.620,11,111,2,828
11591,1477.267,43.667,11,105,2,828
11592,3181.805,39.458,3,142,2,828
11593,1896.544,9.874,0,40,1,829
11594,1832.281,10.686,0,51,1,829
11595,1832.281,10.967,0,46,1,829
11596,1832.281,9.939,0,40,1,829
11597,1832.281,8.977,0,42,1,829
11598,1477.267,9.947,0,43,1,829
11599,3181.805,7.450,0,49,1,829
11600,1896.544,45.290,7,143,2,829
11601,1832.281,47.461,8,131,2,829
11602,1832.281,53.331,12,219,2,829
11603,1832.281,42.020,7,126,2,829
11604,1832.281,46.579,7,115,2,829
11605,1477.267,43.568,11,104,2,829
11606,3181.805,39.037,7,95,2,829
11607,1896.544,9.794,0,55,1,830
11608,1832.281,10.553,0,59,1,830
11609,1832.281,11.261,0,40,1,830
11610,1832.281,10.011,0,55,1,830
11611,1832.281,9.079,0,47,1,830
11612,1477.267,9.703,0,39,1,830
11613,3181.805,7.362,0,43,1,830
11614,1896.544,45.050,7,152,2,830
11615,1832.281,47.240,11,155,2,830
11616,1832.281,53.140,11,201,2,830
11617,1832.281,42.232,7,152,2,830
11618,1832.281,46.874,7,111,2,830
11619,1477.267,44.046,8,115,2,830
11620,3181.805,39.427,7,103,2,830
11621,1896.544,9.940,0,46,1,831
11622,1832.281,10.984,0,50,1,831
11623,1832.281,11.246,0,64,1,831
11624,1832.281,10.109,0,46,1,831
11625,1832.281,8.951,0,40,1,831
11626,1477.267,9.680,0,43,1,831
11627,3181.805,7.168,0,27,1,831
11628,1896.544,45.190,7,140,2,831
11629,1832.281,47.330,8,149,2,831
11630,1832.281,53.409,8,202,2,831
11631,1832.281,42.290,7,140,2,831
11632,1832.281,46.637,7,158,2,831
11633,1477.267,43.439,7,120,2,831
11634,3181.805,39.508,7,108,2,831
11635,1896.544,9.951,0,51,1,832
11636,1832.281,10.860,0,47,1,832
11637,1832.281,11.250,0,51,1,832
11638,1832.281,9.991,0,51,1,832
11639,1832.281,8.827,0,39,1,832
11640,1477.267,9.432,0,50,1,832
11641,3181.805,7.194,0,31,1,832
11642,1896.544,44.651,7,120,2,832
11643,1832.281,47.380,3,134,2,832
11644,1832.281,53.508,7,199,2,832
11645,1832.281,41.688,7,120,2,832
11646,1832.281,46.169,11,132,2,832
11647,1477.267,44.021,11,112,2,832
11648,3181.805,39.143,7,108,2,832
11649,1896.544,9.814,0,39,1,833
11650,1832.281,10.939,0,52,1,833
11651,1832.281,11.435,0,47,1,833
11652,1832.281,9.897,0,39,1,833
11653,1832.281,8.914,0,40,1,833
11654,1477.267,9.422,0,43,1,833
11655,3181.805,7.236,0,38,1,833
11656,1896.544,44.968,11,167,2,833
11657,1832.281,47.078,11,153,2,833
11658,1832.281,53.672,7,220,2,833
11659,1832.281,42.006,8,167,2,833
11660,1832.281,46.306,7,109,2,833
11661,1477.267,43.773,7,136,2,833
11662,3181.805,39.332,7,142,2,833
11663,1896.544,9.676,0,50,1,834
11664,1832.281,11.089,0,51,1,834
11665,1832.281,11.150,0,44,1,834
11666,1832.281,9.757,0,50,1,834
11667,1832.281,8.803,0,55,1,834
11668,1477.267,9.813,0,40,1,834
11669,3181.805,7.447,0,35,1,834
11670,1896.544,44.591,7,149,2,834
11671,1832.281,47.106,7,137,2,834
11672,1832.281,52.744,7,191,2,834
11673,1832.281,41.701,7,149,2,834
11674,1832.281,46.271,11,116,2,834
11675,1477.267,42.775,7,99,2,834
11676,3181.805,39.320,7,95,2,834
11677,1896.544,9.981,0,43,1,835
11678,1832.281,11.055,0,42,1,835
11679,1832.281,11.240,0,42,1,835
11680,1832.281,10.226,0,43,1,835
11681,1832.281,8.741,0,39,1,835
11682,1477.267,9.371,0,53,1,835
11683,3181.805,7.249,0,36,1,835
11684,1896.544,44.798,7,147,2,835
11685,1832.281,47.210,7,130,2,835
11686,1832.281,53.195,7,212,2,835
11687,1832.281,41.584,7,147,2,835
11688,1832.281,46.089,11,121,2,835
11689,1477.267,42.963,7,132,2,835
11690,3181.805,39.316,3,96,2,835
11691,1896.544,10.069,0,43,1,836
11692,1832.281,10.987,0,43,1,836
11693,1832.281,11.131,0,47,1,836
11694,1832.281,10.322,0,43,1,836
11695,1832.281,8.610,0,43,1,836
11696,1477.267,9.382,0,35,1,836
11697,3181.805,7.289,0,36,1,836
11698,1896.544,44.464,0,137,2,836
11699,1832.281,46.929,8,123,2,836
11700,1832.281,52.183,11,211,2,836
11701,1832.281,41.474,0,137,2,836
11702,1832.281,46.474,7,123,2,836
11703,1477.267,43.432,11,120,2,836
11704,3181.805,39.485,7,92,2,836
11705,1896.544,10.268,0,51,1,837
11706,1832.281,11.115,0,51,1,837
11707,1832.281,11.098,0,46,1,837
11708,1832.281,10.400,0,51,1,837
11709,1832.281,8.753,0,39,1,837
11710,1477.267,9.432,0,48,1,837
11711,3181.805,7.483,0,39,1,837
11712,1896.544,45.529,3,171,2,837
11713,1832.281,47.473,7,134,2,837
11714,1832.281,53.607,7,218,2,837
11715,1832.281,42.573,3,171,2,837
11716,1832.281,45.898,11,120,2,837
11717,1477.267,43.410,7,107,2,837
11718,3181.805,39.326,3,117,2,837
11719,1896.544,10.340,0,52,1,838
11720,1832.281,11.004,0,43,1,838
11721,1832.281,11.193,0,57,1,838
11722,1832.281,10.321,0,52,1,838
11723,1832.281,8.522,0,40,1,838
11724,1477.267,9.570,0,47,1,838
11725,3181.805,7.321,0,47,1,838
11726,1896.544,44.951,7,167,2,838
11727,1832.281,47.279,7,140,2,838
11728,1832.281,53.801,3,226,2,838
11729,1832.281,41.525,11,167,2,838
11730,1832.281,46.544,11,110,2,838
11731,1477.267,43.279,11,115,2,838
11732,3181.805,39.447,7,115,2,838
11733,1896.544,10.157,0,47,1,839
11734,1832.281,10.910,0,50,1,839
11735,1832.281,11.085,0,59,1,839
11736,1832.281,10.076,0,47,1,839
11737,1832.281,8.641,0,35,1,839
11738,1477.267,9.880,0,45,1,839
11739,3181.805,7.377,0,34,1,839
11740,1896.544,44.919,7,135,2,839
11741,1832.281,47.389,7,149,2,839
11742,1832.281,53.389,7,215,2,839
11743,1832.281,41.686,7,135,2,839
11744,1832.281,47.411,11,126,2,839
