"","ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
"7288",3,1068.017,39.284,3,103,2,729,2184,"RFP","Airpore Old 3"
"7289",4,1068.017,37.19,7,101,2,729,2184,"RFP","Airpore Medium 1"
"7290",5,2248.08,46.16,3,255,2,729,2184,"RFP","background"
"7291",1,1068.017,8.258,0,35,1,730,2187,"GFP","Airpore Old 1"
"7292",2,1068.017,8.249,0,41,1,730,2187,"GFP","Airpore Old 2"
"7293",3,1068.017,8.236,0,43,1,730,2187,"GFP","Airpore Old 3"
"7294",4,1068.017,8.664,0,40,1,730,2187,"GFP","Airpore Medium 1"
"7295",5,2248.08,6.508,0,35,1,730,2187,"GFP","background"
"7296",1,1068.017,40.544,3,255,2,730,2187,"RFP","Airpore Old 1"
"7297",2,1068.017,39.849,8,121,2,730,2187,"RFP","Airpore Old 2"
"7298",3,1068.017,39.334,3,104,2,730,2187,"RFP","Airpore Old 3"
"7299",4,1068.017,38.046,7,107,2,730,2187,"RFP","Airpore Medium 1"
"7300",5,2248.08,46.706,7,255,2,730,2187,"RFP","background"
"7301",1,1068.017,8.463,0,40,1,731,2190,"GFP","Airpore Old 1"
"7302",2,1068.017,8.316,0,55,1,731,2190,"GFP","Airpore Old 2"
"7303",3,1068.017,8.362,0,48,1,731,2190,"GFP","Airpore Old 3"
"7304",4,1068.017,8.619,0,37,1,731,2190,"GFP","Airpore Medium 1"
"7305",5,2248.08,6.529,0,48,1,731,2190,"GFP","background"
"7306",1,1068.017,40.848,3,255,2,731,2190,"RFP","Airpore Old 1"
"7307",2,1068.017,40.029,7,133,2,731,2190,"RFP","Airpore Old 2"
"7308",3,1068.017,38.928,3,132,2,731,2190,"RFP","Airpore Old 3"
"7309",4,1068.017,37.926,3,95,2,731,2190,"RFP","Airpore Medium 1"
"7310",5,2248.08,46.366,7,222,2,731,2190,"RFP","background"
"7311",1,1068.017,8.449,0,39,1,732,2193,"GFP","Airpore Old 1"
"7312",2,1068.017,8.297,0,35,1,732,2193,"GFP","Airpore Old 2"
"7313",3,1068.017,8.412,0,42,1,732,2193,"GFP","Airpore Old 3"
"7314",4,1068.017,8.738,0,54,1,732,2193,"GFP","Airpore Medium 1"
"7315",5,2248.08,6.663,0,36,1,732,2193,"GFP","background"
"7316",1,1068.017,40.489,7,255,2,732,2193,"RFP","Airpore Old 1"
"7317",2,1068.017,40.319,7,133,2,732,2193,"RFP","Airpore Old 2"
"7318",3,1068.017,39.115,3,108,2,732,2193,"RFP","Airpore Old 3"
"7319",4,1068.017,37.775,3,135,2,732,2193,"RFP","Airpore Medium 1"
"7320",5,2248.08,46.515,3,252,2,732,2193,"RFP","background"
"7321",1,1068.017,8.308,0,47,1,733,2196,"GFP","Airpore Old 1"
"7322",2,1068.017,8.288,0,35,1,733,2196,"GFP","Airpore Old 2"
"7323",3,1068.017,8.238,0,39,1,733,2196,"GFP","Airpore Old 3"
"7324",4,1068.017,8.753,0,47,1,733,2196,"GFP","Airpore Medium 1"
"7325",5,2248.08,6.59,0,37,1,733,2196,"GFP","background"
"7326",1,1068.017,40.676,7,255,2,733,2196,"RFP","Airpore Old 1"
"7327",2,1068.017,40.501,7,112,2,733,2196,"RFP","Airpore Old 2"
"7328",3,1068.017,39.045,7,116,2,733,2196,"RFP","Airpore Old 3"
"7329",4,1068.017,37.962,7,131,2,733,2196,"RFP","Airpore Medium 1"
"7330",5,2248.08,46.784,3,255,2,733,2196,"RFP","background"
"7331",1,1068.017,8.378,0,35,1,734,2199,"GFP","Airpore Old 1"
"7332",2,1068.017,8.431,0,31,1,734,2199,"GFP","Airpore Old 2"
"7333",3,1068.017,8.124,0,47,1,734,2199,"GFP","Airpore Old 3"
"7334",4,1068.017,8.822,0,36,1,734,2199,"GFP","Airpore Medium 1"
"7335",5,2248.08,6.505,0,40,1,734,2199,"GFP","background"
"7336",1,1068.017,40.554,3,255,2,734,2199,"RFP","Airpore Old 1"
"7337",2,1068.017,39.984,3,113,2,734,2199,"RFP","Airpore Old 2"
"7338",3,1068.017,39.561,3,119,2,734,2199,"RFP","Airpore Old 3"
"7339",4,1068.017,37.693,7,94,2,734,2199,"RFP","Airpore Medium 1"
"7340",5,2248.08,46.571,3,249,2,734,2199,"RFP","background"
"7341",1,1068.017,8.542,0,39,1,735,2202,"GFP","Airpore Old 1"
"7342",2,1068.017,8.399,0,40,1,735,2202,"GFP","Airpore Old 2"
"7343",3,1068.017,7.797,0,39,1,735,2202,"GFP","Airpore Old 3"
"7344",4,1068.017,8.671,0,43,1,735,2202,"GFP","Airpore Medium 1"
"7345",5,2248.08,6.543,0,32,1,735,2202,"GFP","background"
"7346",1,1068.017,40.704,7,252,2,735,2202,"RFP","Airpore Old 1"
"7347",2,1068.017,40.679,7,136,2,735,2202,"RFP","Airpore Old 2"
"7348",3,1068.017,39.194,3,112,2,735,2202,"RFP","Airpore Old 3"
"7349",4,1068.017,38.245,7,207,2,735,2202,"RFP","Airpore Medium 1"
"7350",5,2248.08,46.804,3,255,2,735,2202,"RFP","background"
"7351",1,1068.017,8.384,0,44,1,736,2205,"GFP","Airpore Old 1"
"7352",2,1068.017,8.713,0,47,1,736,2205,"GFP","Airpore Old 2"
"7353",3,1068.017,7.921,0,35,1,736,2205,"GFP","Airpore Old 3"
"7354",4,1068.017,8.753,0,39,1,736,2205,"GFP","Airpore Medium 1"
"7355",5,2248.08,6.452,0,36,1,736,2205,"GFP","background"
"7356",1,1068.017,40.625,3,255,2,736,2205,"RFP","Airpore Old 1"
"7357",2,1068.017,40.362,7,246,2,736,2205,"RFP","Airpore Old 2"
"7358",3,1068.017,39.033,3,103,2,736,2205,"RFP","Airpore Old 3"
"7359",4,1068.017,38.144,3,114,2,736,2205,"RFP","Airpore Medium 1"
"7360",5,2248.08,46.804,3,238,2,736,2205,"RFP","background"
"7361",1,1068.017,8.358,0,36,1,737,2208,"GFP","Airpore Old 1"
"7362",2,1068.017,8.939,0,43,1,737,2208,"GFP","Airpore Old 2"
"7363",3,1068.017,7.915,0,31,1,737,2208,"GFP","Airpore Old 3"
"7364",4,1068.017,9.011,0,43,1,737,2208,"GFP","Airpore Medium 1"
"7365",5,2248.08,6.594,0,39,1,737,2208,"GFP","background"
"7366",1,1068.017,40.569,7,255,2,737,2208,"RFP","Airpore Old 1"
"7367",2,1068.017,40.362,7,106,2,737,2208,"RFP","Airpore Old 2"
"7368",3,1068.017,39.089,3,108,2,737,2208,"RFP","Airpore Old 3"
"7369",4,1068.017,37.867,3,99,2,737,2208,"RFP","Airpore Medium 1"
"7370",5,2248.08,46.466,3,250,2,737,2208,"RFP","background"
"7371",1,1068.017,8.531,0,43,1,738,2211,"GFP","Airpore Old 1"
"7372",2,1068.017,8.561,0,36,1,738,2211,"GFP","Airpore Old 2"
"7373",3,1068.017,8.058,0,43,1,738,2211,"GFP","Airpore Old 3"
"7374",4,1068.017,9.045,0,43,1,738,2211,"GFP","Airpore Medium 1"
"7375",5,2248.08,6.465,0,51,1,738,2211,"GFP","background"
"7376",1,1068.017,40.445,7,255,2,738,2211,"RFP","Airpore Old 1"
"7377",2,1068.017,40.165,3,103,2,738,2211,"RFP","Airpore Old 2"
"7378",3,1068.017,39.409,3,122,2,738,2211,"RFP","Airpore Old 3"
"7379",4,1068.017,38.526,7,116,2,738,2211,"RFP","Airpore Medium 1"
"7380",5,2248.08,46.485,3,255,2,738,2211,"RFP","background"
"7381",1,1068.017,8.495,0,43,1,739,2214,"GFP","Airpore Old 1"
"7382",2,1068.017,8.386,0,35,1,739,2214,"GFP","Airpore Old 2"
"7383",3,1068.017,8.517,0,43,1,739,2214,"GFP","Airpore Old 3"
"7384",4,1068.017,9.087,0,73,1,739,2214,"GFP","Airpore Medium 1"
"7385",5,2248.08,6.477,0,39,1,739,2214,"GFP","background"
"7386",1,1068.017,41.058,8,255,2,739,2214,"RFP","Airpore Old 1"
"7387",2,1068.017,40.066,8,123,2,739,2214,"RFP","Airpore Old 2"
"7388",3,1068.017,39.272,3,147,2,739,2214,"RFP","Airpore Old 3"
"7389",4,1068.017,37.842,7,191,2,739,2214,"RFP","Airpore Medium 1"
"7390",5,2248.08,46.906,7,230,2,739,2214,"RFP","background"
"7391",1,1068.017,8.462,0,38,1,740,2217,"GFP","Airpore Old 1"
"7392",2,1068.017,8.488,0,35,1,740,2217,"GFP","Airpore Old 2"
"7393",3,1068.017,8.276,0,39,1,740,2217,"GFP","Airpore Old 3"
"7394",4,1068.017,8.852,0,50,1,740,2217,"GFP","Airpore Medium 1"
"7395",5,2248.08,6.659,0,31,1,740,2217,"GFP","background"
"7396",1,1068.017,40.311,7,255,2,740,2217,"RFP","Airpore Old 1"
"7397",2,1068.017,39.798,7,96,2,740,2217,"RFP","Airpore Old 2"
"7398",3,1068.017,39.54,3,108,2,740,2217,"RFP","Airpore Old 3"
"7399",4,1068.017,37.922,3,103,2,740,2217,"RFP","Airpore Medium 1"
"7400",5,2248.08,46.802,7,254,2,740,2217,"RFP","background"
"7401",1,1068.017,8.473,0,38,1,741,2220,"GFP","Airpore Old 1"
"7402",2,1068.017,8.355,0,36,1,741,2220,"GFP","Airpore Old 2"
"7403",3,1068.017,8.193,0,39,1,741,2220,"GFP","Airpore Old 3"
"7404",4,1068.017,9.038,0,39,1,741,2220,"GFP","Airpore Medium 1"
"7405",5,2248.08,6.457,0,36,1,741,2220,"GFP","background"
"7406",1,1068.017,40.637,3,255,2,741,2220,"RFP","Airpore Old 1"
"7407",2,1068.017,40.487,7,105,2,741,2220,"RFP","Airpore Old 2"
"7408",3,1068.017,38.906,3,93,2,741,2220,"RFP","Airpore Old 3"
"7409",4,1068.017,38.375,3,100,2,741,2220,"RFP","Airpore Medium 1"
"7410",5,2248.08,46.817,3,255,2,741,2220,"RFP","background"
"7411",1,1068.017,8.298,0,35,1,742,2223,"GFP","Airpore Old 1"
"7412",2,1068.017,8.442,0,39,1,742,2223,"GFP","Airpore Old 2"
"7413",3,1068.017,8.291,0,34,1,742,2223,"GFP","Airpore Old 3"
"7414",4,1068.017,8.75,0,39,1,742,2223,"GFP","Airpore Medium 1"
"7415",5,2248.08,6.49,0,40,1,742,2223,"GFP","background"
"7416",1,1068.017,40.282,7,255,2,742,2223,"RFP","Airpore Old 1"
"7417",2,1068.017,39.932,7,107,2,742,2223,"RFP","Airpore Old 2"
"7418",3,1068.017,39.291,3,115,2,742,2223,"RFP","Airpore Old 3"
"7419",4,1068.017,38.227,7,160,2,742,2223,"RFP","Airpore Medium 1"
"7420",5,2248.08,46.471,3,255,2,742,2223,"RFP","background"
"7421",1,1068.017,8.449,0,40,1,743,2226,"GFP","Airpore Old 1"
"7422",2,1068.017,8.49,0,34,1,743,2226,"GFP","Airpore Old 2"
"7423",3,1068.017,8.166,0,40,1,743,2226,"GFP","Airpore Old 3"
"7424",4,1068.017,8.81,0,62,1,743,2226,"GFP","Airpore Medium 1"
"7425",5,2248.08,6.736,0,31,1,743,2226,"GFP","background"
"7426",1,1068.017,40.43,7,255,2,743,2226,"RFP","Airpore Old 1"
"7427",2,1068.017,39.78,3,107,2,743,2226,"RFP","Airpore Old 2"
"7428",3,1068.017,39.079,0,114,2,743,2226,"RFP","Airpore Old 3"
"7429",4,1068.017,37.464,3,108,2,743,2226,"RFP","Airpore Medium 1"
"7430",5,2248.08,46.289,3,255,2,743,2226,"RFP","background"
"7431",1,1068.017,8.435,0,47,1,744,2229,"GFP","Airpore Old 1"
"7432",2,1068.017,8.432,0,35,1,744,2229,"GFP","Airpore Old 2"
"7433",3,1068.017,8.051,0,39,1,744,2229,"GFP","Airpore Old 3"
"7434",4,1068.017,8.782,0,42,1,744,2229,"GFP","Airpore Medium 1"
"7435",5,2248.08,6.488,0,40,1,744,2229,"GFP","background"
"7436",1,1068.017,40.201,7,255,2,744,2229,"RFP","Airpore Old 1"
"7437",2,1068.017,40.496,7,104,2,744,2229,"RFP","Airpore Old 2"
"7438",3,1068.017,38.704,3,155,2,744,2229,"RFP","Airpore Old 3"
"7439",4,1068.017,37.433,3,108,2,744,2229,"RFP","Airpore Medium 1"
"7440",5,2248.08,46.511,3,218,2,744,2229,"RFP","background"
"7441",1,1068.017,8.436,0,35,1,745,2232,"GFP","Airpore Old 1"
"7442",2,1068.017,8.532,0,35,1,745,2232,"GFP","Airpore Old 2"
"7443",3,1068.017,8.016,0,65,1,745,2232,"GFP","Airpore Old 3"
"7444",4,1068.017,8.712,0,43,1,745,2232,"GFP","Airpore Medium 1"
"7445",5,2248.08,6.597,0,51,1,745,2232,"GFP","background"
"7446",1,1068.017,40.707,7,255,2,745,2232,"RFP","Airpore Old 1"
"7447",2,1068.017,40.094,7,110,2,745,2232,"RFP","Airpore Old 2"
"7448",3,1068.017,38.588,3,104,2,745,2232,"RFP","Airpore Old 3"
"7449",4,1068.017,37.863,3,112,2,745,2232,"RFP","Airpore Medium 1"
"7450",5,2248.08,46.711,3,255,2,745,2232,"RFP","background"
"7451",1,1068.017,8.444,0,46,1,746,2235,"GFP","Airpore Old 1"
"7452",2,1068.017,8.607,0,39,1,746,2235,"GFP","Airpore Old 2"
"7453",3,1068.017,8.003,0,37,1,746,2235,"GFP","Airpore Old 3"
"7454",4,1068.017,8.592,0,47,1,746,2235,"GFP","Airpore Medium 1"
"7455",5,2248.08,6.61,0,38,1,746,2235,"GFP","background"
"7456",1,1068.017,40.954,3,255,2,746,2235,"RFP","Airpore Old 1"
"7457",2,1068.017,40.698,7,112,2,746,2235,"RFP","Airpore Old 2"
"7458",3,1068.017,39.022,0,135,2,746,2235,"RFP","Airpore Old 3"
"7459",4,1068.017,37.916,7,99,2,746,2235,"RFP","Airpore Medium 1"
"7460",5,2248.08,46.379,3,229,2,746,2235,"RFP","background"
"7461",1,1068.017,8.982,0,43,1,747,2238,"GFP","Airpore Old 1"
"7462",2,1068.017,8.52,0,48,1,747,2238,"GFP","Airpore Old 2"
"7463",3,1068.017,8.23,0,35,1,747,2238,"GFP","Airpore Old 3"
"7464",4,1068.017,8.674,0,39,1,747,2238,"GFP","Airpore Medium 1"
"7465",5,2248.08,6.583,0,35,1,747,2238,"GFP","background"
"7466",1,1068.017,40.25,3,255,2,747,2238,"RFP","Airpore Old 1"
"7467",2,1068.017,40.37,7,111,2,747,2238,"RFP","Airpore Old 2"
"7468",3,1068.017,39.288,7,105,2,747,2238,"RFP","Airpore Old 3"
"7469",4,1068.017,38.264,3,99,2,747,2238,"RFP","Airpore Medium 1"
"7470",5,2248.08,46.694,3,206,2,747,2238,"RFP","background"
"7471",1,1068.017,8.879,0,43,1,748,2241,"GFP","Airpore Old 1"
"7472",2,1068.017,8.65,0,43,1,748,2241,"GFP","Airpore Old 2"
"7473",3,1068.017,8.253,0,43,1,748,2241,"GFP","Airpore Old 3"
"7474",4,1068.017,9.09,0,40,1,748,2241,"GFP","Airpore Medium 1"
"7475",5,2248.08,6.649,0,39,1,748,2241,"GFP","background"
"7476",1,1068.017,41.327,7,255,2,748,2241,"RFP","Airpore Old 1"
"7477",2,1068.017,40.616,0,99,2,748,2241,"RFP","Airpore Old 2"
"7478",3,1068.017,39.405,3,116,2,748,2241,"RFP","Airpore Old 3"
"7479",4,1068.017,37.777,3,115,2,748,2241,"RFP","Airpore Medium 1"
"7480",5,2248.08,46.721,3,255,2,748,2241,"RFP","background"
"7481",1,1068.017,8.948,0,41,1,749,2244,"GFP","Airpore Old 1"
"7482",2,1068.017,8.493,0,43,1,749,2244,"GFP","Airpore Old 2"
"7483",3,1068.017,8.192,0,35,1,749,2244,"GFP","Airpore Old 3"
"7484",4,1068.017,9.263,0,47,1,749,2244,"GFP","Airpore Medium 1"
"7485",5,2248.08,6.722,0,32,1,749,2244,"GFP","background"
"7486",1,1068.017,40.61,7,255,2,749,2244,"RFP","Airpore Old 1"
"7487",2,1068.017,40.823,3,108,2,749,2244,"RFP","Airpore Old 2"
"7488",3,1068.017,39.228,3,113,2,749,2244,"RFP","Airpore Old 3"
"7489",4,1068.017,38.197,3,152,2,749,2244,"RFP","Airpore Medium 1"
"7490",5,2248.08,46.897,7,255,2,749,2244,"RFP","background"
"7491",1,1068.017,8.697,0,35,1,750,2247,"GFP","Airpore Old 1"
"7492",2,1068.017,8.542,0,35,1,750,2247,"GFP","Airpore Old 2"
"7493",3,1068.017,8.09,0,39,1,750,2247,"GFP","Airpore Old 3"
"7494",4,1068.017,9.088,0,43,1,750,2247,"GFP","Airpore Medium 1"
"7495",5,2248.08,6.735,0,39,1,750,2247,"GFP","background"
"7496",1,1068.017,40.959,7,255,2,750,2247,"RFP","Airpore Old 1"
"7497",2,1068.017,41.089,7,110,2,750,2247,"RFP","Airpore Old 2"
"7498",3,1068.017,39.464,3,128,2,750,2247,"RFP","Airpore Old 3"
"7499",4,1068.017,37.948,7,101,2,750,2247,"RFP","Airpore Medium 1"
"7500",5,2248.08,46.725,7,255,2,750,2247,"RFP","background"
"7501",1,1068.017,8.658,0,35,1,751,2250,"GFP","Airpore Old 1"
"7502",2,1068.017,8.268,0,39,1,751,2250,"GFP","Airpore Old 2"
"7503",3,1068.017,8.513,0,39,1,751,2250,"GFP","Airpore Old 3"
"7504",4,1068.017,9.084,0,43,1,751,2250,"GFP","Airpore Medium 1"
"7505",5,2248.08,6.661,0,51,1,751,2250,"GFP","background"
"7506",1,1068.017,40.229,7,250,2,751,2250,"RFP","Airpore Old 1"
"7507",2,1068.017,40.603,7,119,2,751,2250,"RFP","Airpore Old 2"
"7508",3,1068.017,39.891,3,111,2,751,2250,"RFP","Airpore Old 3"
"7509",4,1068.017,37.906,3,99,2,751,2250,"RFP","Airpore Medium 1"
"7510",5,2248.08,46.956,7,255,2,751,2250,"RFP","background"
"7511",1,1068.017,8.43,0,40,1,752,2253,"GFP","Airpore Old 1"
"7512",2,1068.017,8.351,0,34,1,752,2253,"GFP","Airpore Old 2"
"7513",3,1068.017,8.687,0,46,1,752,2253,"GFP","Airpore Old 3"
"7514",4,1068.017,8.796,0,42,1,752,2253,"GFP","Airpore Medium 1"
"7515",5,2248.08,6.683,0,36,1,752,2253,"GFP","background"
"7516",1,1068.017,40.343,7,255,2,752,2253,"RFP","Airpore Old 1"
"7517",2,1068.017,40.496,3,140,2,752,2253,"RFP","Airpore Old 2"
"7518",3,1068.017,39.557,3,124,2,752,2253,"RFP","Airpore Old 3"
"7519",4,1068.017,38.481,7,243,2,752,2253,"RFP","Airpore Medium 1"
"7520",5,2248.08,46.466,3,255,2,752,2253,"RFP","background"
"7521",1,1068.017,8.265,0,50,1,753,2256,"GFP","Airpore Old 1"
"7522",2,1068.017,8.289,0,46,1,753,2256,"GFP","Airpore Old 2"
"7523",3,1068.017,8.741,0,43,1,753,2256,"GFP","Airpore Old 3"
"7524",4,1068.017,8.804,0,46,1,753,2256,"GFP","Airpore Medium 1"
"7525",5,2248.08,6.658,0,46,1,753,2256,"GFP","background"
"7526",1,1068.017,40.749,7,255,2,753,2256,"RFP","Airpore Old 1"
"7527",2,1068.017,40.183,8,111,2,753,2256,"RFP","Airpore Old 2"
"7528",3,1068.017,39.324,3,103,2,753,2256,"RFP","Airpore Old 3"
"7529",4,1068.017,37.962,0,115,2,753,2256,"RFP","Airpore Medium 1"
"7530",5,2248.08,47.117,3,255,2,753,2256,"RFP","background"
"7531",1,1068.017,8.647,0,43,1,754,2259,"GFP","Airpore Old 1"
"7532",2,1068.017,8.222,0,39,1,754,2259,"GFP","Airpore Old 2"
"7533",3,1068.017,8.577,0,43,1,754,2259,"GFP","Airpore Old 3"
"7534",4,1068.017,8.965,0,39,1,754,2259,"GFP","Airpore Medium 1"
"7535",5,2248.08,6.673,0,36,1,754,2259,"GFP","background"
"7536",1,1068.017,40.516,7,255,2,754,2259,"RFP","Airpore Old 1"
"7537",2,1068.017,40.503,7,142,2,754,2259,"RFP","Airpore Old 2"
"7538",3,1068.017,39.72,3,115,2,754,2259,"RFP","Airpore Old 3"
"7539",4,1068.017,38.289,3,90,2,754,2259,"RFP","Airpore Medium 1"
"7540",5,2248.08,46.968,3,255,2,754,2259,"RFP","background"
"7541",1,1068.017,8.598,0,46,1,755,2262,"GFP","Airpore Old 1"
"7542",2,1068.017,8.239,0,35,1,755,2262,"GFP","Airpore Old 2"
"7543",3,1068.017,8.203,0,40,1,755,2262,"GFP","Airpore Old 3"
"7544",4,1068.017,8.84,0,43,1,755,2262,"GFP","Airpore Medium 1"
"7545",5,2248.08,6.583,0,32,1,755,2262,"GFP","background"
"7546",1,1068.017,40.456,7,255,2,755,2262,"RFP","Airpore Old 1"
"7547",2,1068.017,40.713,3,154,2,755,2262,"RFP","Airpore Old 2"
"7548",3,1068.017,39.912,7,107,2,755,2262,"RFP","Airpore Old 3"
"7549",4,1068.017,38.132,7,99,2,755,2262,"RFP","Airpore Medium 1"
"7550",5,2248.08,46.907,3,255,2,755,2262,"RFP","background"
"7551",1,1068.017,8.32,0,43,1,756,2265,"GFP","Airpore Old 1"
"7552",2,1068.017,8.139,0,34,1,756,2265,"GFP","Airpore Old 2"
"7553",3,1068.017,8.053,0,40,1,756,2265,"GFP","Airpore Old 3"
"7554",4,1068.017,9.073,0,39,1,756,2265,"GFP","Airpore Medium 1"
"7555",5,2248.08,6.431,0,39,1,756,2265,"GFP","background"
"7556",1,1068.017,40.619,3,255,2,756,2265,"RFP","Airpore Old 1"
"7557",2,1068.017,40.363,7,107,2,756,2265,"RFP","Airpore Old 2"
"7558",3,1068.017,38.765,3,127,2,756,2265,"RFP","Airpore Old 3"
"7559",4,1068.017,38.118,7,103,2,756,2265,"RFP","Airpore Medium 1"
"7560",5,2248.08,46.838,3,248,2,756,2265,"RFP","background"
"7561",1,1068.017,8.349,0,35,1,757,2268,"GFP","Airpore Old 1"
"7562",2,1068.017,8.193,0,39,1,757,2268,"GFP","Airpore Old 2"
"7563",3,1068.017,7.96,0,35,1,757,2268,"GFP","Airpore Old 3"
"7564",4,1068.017,8.961,0,39,1,757,2268,"GFP","Airpore Medium 1"
"7565",5,2248.08,6.567,0,54,1,757,2268,"GFP","background"
"7566",1,1068.017,39.867,7,229,2,757,2268,"RFP","Airpore Old 1"
"7567",2,1068.017,39.904,7,107,2,757,2268,"RFP","Airpore Old 2"
"7568",3,1068.017,38.996,3,231,2,757,2268,"RFP","Airpore Old 3"
"7569",4,1068.017,37.559,3,108,2,757,2268,"RFP","Airpore Medium 1"
"7570",5,2248.08,46.568,3,246,2,757,2268,"RFP","background"
"7571",1,1068.017,8.142,0,39,1,758,2271,"GFP","Airpore Old 1"
"7572",2,1068.017,8.212,0,43,1,758,2271,"GFP","Airpore Old 2"
"7573",3,1068.017,8.349,0,39,1,758,2271,"GFP","Airpore Old 3"
"7574",4,1068.017,8.696,0,46,1,758,2271,"GFP","Airpore Medium 1"
"7575",5,2248.08,6.658,0,45,1,758,2271,"GFP","background"
"7576",1,1068.017,40.211,3,255,2,758,2271,"RFP","Airpore Old 1"
"7577",2,1068.017,40.408,7,104,2,758,2271,"RFP","Airpore Old 2"
"7578",3,1068.017,38.761,3,112,2,758,2271,"RFP","Airpore Old 3"
"7579",4,1068.017,37.351,3,108,2,758,2271,"RFP","Airpore Medium 1"
"7580",5,2248.08,46.576,3,255,2,758,2271,"RFP","background"
"7581",1,1068.017,8.456,0,39,1,759,2274,"GFP","Airpore Old 1"
"7582",2,1068.017,8.28,0,39,1,759,2274,"GFP","Airpore Old 2"
"7583",3,1068.017,7.988,0,39,1,759,2274,"GFP","Airpore Old 3"
"7584",4,1068.017,8.737,0,39,1,759,2274,"GFP","Airpore Medium 1"
"7585",5,2248.08,6.466,0,40,1,759,2274,"GFP","background"
"7586",1,1068.017,39.805,3,255,2,759,2274,"RFP","Airpore Old 1"
"7587",2,1068.017,40.426,7,113,2,759,2274,"RFP","Airpore Old 2"
"7588",3,1068.017,38.68,0,107,2,759,2274,"RFP","Airpore Old 3"
"7589",4,1068.017,37.487,3,106,2,759,2274,"RFP","Airpore Medium 1"
"7590",5,2248.08,46.55,3,255,2,759,2274,"RFP","background"
"7591",1,1068.017,8.366,0,39,1,760,2277,"GFP","Airpore Old 1"
"7592",2,1068.017,8.276,0,31,1,760,2277,"GFP","Airpore Old 2"
"7593",3,1068.017,7.965,0,31,1,760,2277,"GFP","Airpore Old 3"
"7594",4,1068.017,8.719,0,43,1,760,2277,"GFP","Airpore Medium 1"
"7595",5,2248.08,6.653,0,35,1,760,2277,"GFP","background"
"7596",1,1068.017,40.279,11,255,2,760,2277,"RFP","Airpore Old 1"
"7597",2,1068.017,39.821,3,108,2,760,2277,"RFP","Airpore Old 2"
"7598",3,1068.017,39.156,3,103,2,760,2277,"RFP","Airpore Old 3"
"7599",4,1068.017,38.124,3,95,2,760,2277,"RFP","Airpore Medium 1"
"7600",5,2248.08,46.313,7,217,2,760,2277,"RFP","background"
"7601",1,1068.017,8.479,0,35,1,761,2280,"GFP","Airpore Old 1"
"7602",2,1068.017,8.283,0,39,1,761,2280,"GFP","Airpore Old 2"
"7603",3,1068.017,7.962,0,43,1,761,2280,"GFP","Airpore Old 3"
"7604",4,1068.017,8.804,0,39,1,761,2280,"GFP","Airpore Medium 1"
"7605",5,2248.08,6.608,0,43,1,761,2280,"GFP","background"
"7606",1,1068.017,40.529,7,230,2,761,2280,"RFP","Airpore Old 1"
"7607",2,1068.017,40.378,8,127,2,761,2280,"RFP","Airpore Old 2"
"7608",3,1068.017,39.14,3,105,2,761,2280,"RFP","Airpore Old 3"
"7609",4,1068.017,37.832,0,105,2,761,2280,"RFP","Airpore Medium 1"
"7610",5,2248.08,46.739,7,255,2,761,2280,"RFP","background"
"7611",1,1068.017,8.548,0,39,1,762,2283,"GFP","Airpore Old 1"
"7612",2,1068.017,8.312,0,35,1,762,2283,"GFP","Airpore Old 2"
"7613",3,1068.017,7.94,0,40,1,762,2283,"GFP","Airpore Old 3"
"7614",4,1068.017,8.662,0,51,1,762,2283,"GFP","Airpore Medium 1"
"7615",5,2248.08,6.499,0,48,1,762,2283,"GFP","background"
"7616",1,1068.017,40.77,7,255,2,762,2283,"RFP","Airpore Old 1"
"7617",2,1068.017,40.356,11,104,2,762,2283,"RFP","Airpore Old 2"
"7618",3,1068.017,39.472,7,101,2,762,2283,"RFP","Airpore Old 3"
"7619",4,1068.017,38.468,7,102,2,762,2283,"RFP","Airpore Medium 1"
"7620",5,2248.08,47.036,3,255,2,762,2283,"RFP","background"
"7621",1,1068.017,8.604,0,39,1,763,2286,"GFP","Airpore Old 1"
"7622",2,1068.017,8.459,0,39,1,763,2286,"GFP","Airpore Old 2"
"7623",3,1068.017,7.946,0,47,1,763,2286,"GFP","Airpore Old 3"
"7624",4,1068.017,8.942,0,43,1,763,2286,"GFP","Airpore Medium 1"
"7625",5,2248.08,6.68,0,36,1,763,2286,"GFP","background"
"7626",1,1068.017,40.576,3,255,2,763,2286,"RFP","Airpore Old 1"
"7627",2,1068.017,40.197,3,104,2,763,2286,"RFP","Airpore Old 2"
"7628",3,1068.017,39.342,3,100,2,763,2286,"RFP","Airpore Old 3"
"7629",4,1068.017,38.283,3,105,2,763,2286,"RFP","Airpore Medium 1"
"7630",5,2248.08,46.726,3,241,2,763,2286,"RFP","background"
"7631",1,1068.017,9.007,0,58,1,764,2289,"GFP","Airpore Old 1"
"7632",2,1068.017,8.486,0,35,1,764,2289,"GFP","Airpore Old 2"
"7633",3,1068.017,7.894,0,43,1,764,2289,"GFP","Airpore Old 3"
"7634",4,1068.017,8.964,0,52,1,764,2289,"GFP","Airpore Medium 1"
"7635",5,2248.08,6.586,0,35,1,764,2289,"GFP","background"
"7636",1,1068.017,40.919,7,255,2,764,2289,"RFP","Airpore Old 1"
"7637",2,1068.017,40.724,8,100,2,764,2289,"RFP","Airpore Old 2"
