"Sample","Time","ROI_Name","Mean_Calcium","Mean_Background","Ratio","File_Name"
"cngc3",33,"Airpore Old 2",8.478,61.055,0.138858406,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",33,"Airpore Old 3",9.278,46.794,0.198273283,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",33,"Airpore Medium 1",5.515,37.376,0.14755458,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",33,"Airpore Medium 2",9.068,63.398,0.143032903,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"background",8.608,53.431,0.161104977,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"Airpore Old 1",7.259,65.851,0.110233709,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"Airpore Old 2",7.952,61.099,0.13014943,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"Airpore Old 3",9.405,46.121,0.203920123,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"Airpore Medium 1",5.486,36.487,0.150354921,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",36,"Airpore Medium 2",9.365,63.925,0.146499804,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"background",8.397,54.003,0.155491362,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"Airpore Old 1",7.019,65.877,0.10654705,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"Airpore Old 2",7.963,61.132,0.130259111,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"Airpore Old 3",9.406,46.332,0.203013036,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"Airpore Medium 1",5.59,36.472,0.153268261,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",39,"Airpore Medium 2",9.375,63.262,0.148193228,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"background",8.325,53.481,0.155662759,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"Airpore Old 1",7.223,66.038,0.10937642,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"Airpore Old 2",7.978,60.973,0.1308448,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"Airpore Old 3",9.618,46.379,0.207378339,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"Airpore Medium 1",5.634,35.803,0.157361115,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",42,"Airpore Medium 2",9.348,62.707,0.149074266,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"background",8.254,53.502,0.154274607,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"Airpore Old 1",6.805,65.186,0.104393581,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"Airpore Old 2",7.886,60.739,0.129834209,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"Airpore Old 3",9.544,46.195,0.206602446,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"Airpore Medium 1",5.804,36.653,0.15834993,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",45,"Airpore Medium 2",9.265,63.044,0.146960853,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"background",8.283,52.904,0.156566611,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"Airpore Old 1",6.958,65.811,0.105727006,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"Airpore Old 2",7.983,60.728,0.131455013,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"Airpore Old 3",9.274,46.276,0.200406258,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"Airpore Medium 1",5.575,35.587,0.15665833,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",48,"Airpore Medium 2",9.317,62.388,0.149339617,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"background",8.319,52.815,0.15751207,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"Airpore Old 1",6.797,65.575,0.103652307,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"Airpore Old 2",7.907,60.959,0.129710133,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"Airpore Old 3",9.587,45.754,0.209533593,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"Airpore Medium 1",5.746,36.459,0.15760169,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",51,"Airpore Medium 2",9.091,62.138,0.146303389,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"background",8.369,52.922,0.158138392,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"Airpore Old 1",6.668,65.078,0.102461661,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"Airpore Old 2",7.865,59.595,0.131974159,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"Airpore Old 3",9.534,46.829,0.203591791,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"Airpore Medium 1",5.661,36.396,0.15553907,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",54,"Airpore Medium 2",9.202,62.629,0.146928739,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"background",8.243,52.808,0.156093774,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"Airpore Old 1",6.849,65.248,0.104968735,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"Airpore Old 2",7.823,61.193,0.12784142,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"Airpore Old 3",9.625,46.421,0.207341505,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"Airpore Medium 1",5.607,35.8,0.156620112,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",57,"Airpore Medium 2",8.939,62.439,0.143163728,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"background",8.134,53.463,0.152142603,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"Airpore Old 1",6.723,65.907,0.102007374,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"Airpore Old 2",7.828,60.042,0.130375404,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"Airpore Old 3",9.463,47.204,0.200470299,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"Airpore Medium 1",5.424,36.032,0.15053286,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",60,"Airpore Medium 2",8.952,63.023,0.142043381,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"background",8.259,53.19,0.155273548,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"Airpore Old 1",6.712,65.381,0.102659794,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"Airpore Old 2",7.699,60.606,0.127033627,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"Airpore Old 3",9.517,46.547,0.204460008,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"Airpore Medium 1",5.577,36.35,0.153425034,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",63,"Airpore Medium 2",9.041,63.062,0.143366845,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"background",8.213,53.47,0.15360015,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"Airpore Old 1",6.922,65.082,0.106358133,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"Airpore Old 2",7.345,60.828,0.120750312,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"Airpore Old 3",9.348,46.68,0.200257069,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"Airpore Medium 1",5.541,36.029,0.153792778,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",66,"Airpore Medium 2",9.213,62.538,0.14731843,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",69,"background",8.288,53.458,0.1550376,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",69,"Airpore Old 1",6.632,65.424,0.101369528,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",69,"Airpore Old 2",7.526,60.12,0.125182967,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",69,"Airpore Old 3",9.07,46.743,0.194039749,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
"cngc3",69,"Airpore Medium 1",5.71,36.252,0.157508551,"MAX_CNGC 1 2158-6 14,07,25_1-Wrangled.csv"
