"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
2,1832.281,11.786,0,40,1,29,84,"GFP","Airpore Old 2"
3,1832.281,11.012,0,51,1,29,84,"GFP","Airpore Old 3"
4,1832.281,8.016,0,34,1,29,84,"GFP","Airpore Medium 1"
5,1832.281,8.778,0,31,1,29,84,"GFP","Airpore Medium 2"
6,1477.267,9.675,0,43,1,29,84,"GFP","Airpore young 1"
7,3181.805,7.175,0,50,1,29,84,"GFP","background"
1,1896.544,34.783,3,123,2,29,84,"RFP","Airpore Old 1"
2,1832.281,45.172,8,123,2,29,84,"RFP","Airpore Old 2"
3,1832.281,46.624,11,143,2,29,84,"RFP","Airpore Old 3"
4,1832.281,37.178,3,123,2,29,84,"RFP","Airpore Medium 1"
5,1832.281,45.245,7,110,2,29,84,"RFP","Airpore Medium 2"
6,1477.267,42.276,7,103,2,29,84,"RFP","Airpore young 1"
7,3181.805,37.981,0,111,2,29,84,"RFP","background"
1,1896.544,8.158,0,41,1,30,87,"GFP","Airpore Old 1"
2,1832.281,11.97,0,40,1,30,87,"GFP","Airpore Old 2"
3,1832.281,10.755,0,42,1,30,87,"GFP","Airpore Old 3"
4,1832.281,8.145,0,41,1,30,87,"GFP","Airpore Medium 1"
5,1832.281,8.658,0,43,1,30,87,"GFP","Airpore Medium 2"
6,1477.267,10.031,0,43,1,30,87,"GFP","Airpore young 1"
7,3181.805,7.155,0,32,1,30,87,"GFP","background"
1,1896.544,34.425,0,109,2,30,87,"RFP","Airpore Old 1"
2,1832.281,45.288,7,119,2,30,87,"RFP","Airpore Old 2"
3,1832.281,46.447,11,102,2,30,87,"RFP","Airpore Old 3"
4,1832.281,36.328,0,109,2,30,87,"RFP","Airpore Medium 1"
5,1832.281,45.691,11,111,2,30,87,"RFP","Airpore Medium 2"
6,1477.267,42.394,11,147,2,30,87,"RFP","Airpore young 1"
7,3181.805,38.298,3,106,2,30,87,"RFP","background"
1,1896.544,8.248,0,42,1,31,90,"GFP","Airpore Old 1"
2,1832.281,11.869,0,43,1,31,90,"GFP","Airpore Old 2"
3,1832.281,10.927,0,40,1,31,90,"GFP","Airpore Old 3"
4,1832.281,8.289,0,42,1,31,90,"GFP","Airpore Medium 1"
5,1832.281,8.448,0,42,1,31,90,"GFP","Airpore Medium 2"
6,1477.267,10.295,0,55,1,31,90,"GFP","Airpore young 1"
7,3181.805,7.19,0,31,1,31,90,"GFP","background"
1,1896.544,34.378,3,102,2,31,90,"RFP","Airpore Old 1"
2,1832.281,44.934,7,99,2,31,90,"RFP","Airpore Old 2"
3,1832.281,46.476,11,115,2,31,90,"RFP","Airpore Old 3"
4,1832.281,36.744,3,102,2,31,90,"RFP","Airpore Medium 1"
5,1832.281,46.431,12,136,2,31,90,"RFP","Airpore Medium 2"
6,1477.267,42.674,12,91,2,31,90,"RFP","Airpore young 1"
7,3181.805,38.198,3,115,2,31,90,"RFP","background"
1,1896.544,8.321,0,35,1,32,93,"GFP","Airpore Old 1"
2,1832.281,11.865,0,43,1,32,93,"GFP","Airpore Old 2"
3,1832.281,11.195,0,46,1,32,93,"GFP","Airpore Old 3"
4,1832.281,8.305,0,35,1,32,93,"GFP","Airpore Medium 1"
5,1832.281,8.364,0,39,1,32,93,"GFP","Airpore Medium 2"
6,1477.267,9.937,0,50,1,32,93,"GFP","Airpore young 1"
7,3181.805,7.069,0,39,1,32,93,"GFP","background"
1,1896.544,34.414,0,129,2,32,93,"RFP","Airpore Old 1"
2,1832.281,45.29,11,113,2,32,93,"RFP","Airpore Old 2"
3,1832.281,46.811,11,112,2,32,93,"RFP","Airpore Old 3"
4,1832.281,36.908,0,104,2,32,93,"RFP","Airpore Medium 1"
5,1832.281,45.85,8,134,2,32,93,"RFP","Airpore Medium 2"
6,1477.267,42.28,7,100,2,32,93,"RFP","Airpore young 1"
7,3181.805,38.068,3,114,2,32,93,"RFP","background"
1,1896.544,8.758,0,39,1,33,96,"GFP","Airpore Old 1"
2,1832.281,11.602,0,51,1,33,96,"GFP","Airpore Old 2"
3,1832.281,11.02,0,47,1,33,96,"GFP","Airpore Old 3"
4,1832.281,8.612,0,39,1,33,96,"GFP","Airpore Medium 1"
5,1832.281,8.501,0,39,1,33,96,"GFP","Airpore Medium 2"
6,1477.267,9.821,0,46,1,33,96,"GFP","Airpore young 1"
7,3181.805,7.112,0,31,1,33,96,"GFP","background"
1,1896.544,34.362,3,96,2,33,96,"RFP","Airpore Old 1"
2,1832.281,45.562,11,130,2,33,96,"RFP","Airpore Old 2"
3,1832.281,46.499,12,142,2,33,96,"RFP","Airpore Old 3"
4,1832.281,36.724,3,96,2,33,96,"RFP","Airpore Medium 1"
5,1832.281,46.186,12,111,2,33,96,"RFP","Airpore Medium 2"
6,1477.267,41.976,11,104,2,33,96,"RFP","Airpore young 1"
7,3181.805,37.919,7,114,2,33,96,"RFP","background"
1,1896.544,9.233,0,43,1,34,99,"GFP","Airpore Old 1"
2,1832.281,11.302,0,46,1,34,99,"GFP","Airpore Old 2"
3,1832.281,11.044,0,49,1,34,99,"GFP","Airpore Old 3"
4,1832.281,8.92,0,43,1,34,99,"GFP","Airpore Medium 1"
5,1832.281,8.591,0,36,1,34,99,"GFP","Airpore Medium 2"
6,1477.267,9.631,0,36,1,34,99,"GFP","Airpore young 1"
7,3181.805,7.104,0,46,1,34,99,"GFP","background"
1,1896.544,34.748,3,102,2,34,99,"RFP","Airpore Old 1"
2,1832.281,45.576,11,122,2,34,99,"RFP","Airpore Old 2"
3,1832.281,46.608,7,108,2,34,99,"RFP","Airpore Old 3"
4,1832.281,37.05,3,104,2,34,99,"RFP","Airpore Medium 1"
5,1832.281,46.056,3,114,2,34,99,"RFP","Airpore Medium 2"
6,1477.267,41.874,11,108,2,34,99,"RFP","Airpore young 1"
7,3181.805,38.37,7,127,2,34,99,"RFP","background"
1,1896.544,9.231,0,47,1,35,102,"GFP","Airpore Old 1"
2,1832.281,11.726,0,40,1,35,102,"GFP","Airpore Old 2"
3,1832.281,11.267,0,39,1,35,102,"GFP","Airpore Old 3"
4,1832.281,8.807,0,43,1,35,102,"GFP","Airpore Medium 1"
5,1832.281,8.789,0,44,1,35,102,"GFP","Airpore Medium 2"
6,1477.267,9.682,0,35,1,35,102,"GFP","Airpore young 1"
7,3181.805,7.15,0,46,1,35,102,"GFP","background"
1,1896.544,35.045,3,109,2,35,102,"RFP","Airpore Old 1"
2,1832.281,45.626,7,112,2,35,102,"RFP","Airpore Old 2"
3,1832.281,46.74,12,107,2,35,102,"RFP","Airpore Old 3"
4,1832.281,37.253,3,109,2,35,102,"RFP","Airpore Medium 1"
5,1832.281,45.861,12,110,2,35,102,"RFP","Airpore Medium 2"
6,1477.267,41.732,11,104,2,35,102,"RFP","Airpore young 1"
7,3181.805,37.866,3,131,2,35,102,"RFP","background"
1,1896.544,9.92,0,68,1,36,105,"GFP","Airpore Old 1"
2,1832.281,11.392,0,39,1,36,105,"GFP","Airpore Old 2"
3,1832.281,11.441,0,54,1,36,105,"GFP","Airpore Old 3"
4,1832.281,8.999,0,54,1,36,105,"GFP","Airpore Medium 1"
5,1832.281,8.78,0,36,1,36,105,"GFP","Airpore Medium 2"
6,1477.267,9.781,0,39,1,36,105,"GFP","Airpore young 1"
7,3181.805,7.091,0,41,1,36,105,"GFP","background"
1,1896.544,35.003,3,101,2,36,105,"RFP","Airpore Old 1"
2,1832.281,45.74,11,144,2,36,105,"RFP","Airpore Old 2"
3,1832.281,46.658,7,115,2,36,105,"RFP","Airpore Old 3"
4,1832.281,37.314,3,108,2,36,105,"RFP","Airpore Medium 1"
5,1832.281,45.783,7,130,2,36,105,"RFP","Airpore Medium 2"
6,1477.267,41.921,11,98,2,36,105,"RFP","Airpore young 1"
7,3181.805,38.338,3,108,2,36,105,"RFP","background"
1,1896.544,9.644,0,64,1,37,108,"GFP","Airpore Old 1"
2,1832.281,11.521,0,43,1,37,108,"GFP","Airpore Old 2"
3,1832.281,11.621,0,55,1,37,108,"GFP","Airpore Old 3"
4,1832.281,8.681,0,64,1,37,108,"GFP","Airpore Medium 1"
5,1832.281,9.304,0,54,1,37,108,"GFP","Airpore Medium 2"
6,1477.267,9.549,0,35,1,37,108,"GFP","Airpore young 1"
7,3181.805,6.984,0,34,1,37,108,"GFP","background"
1,1896.544,35.005,3,111,2,37,108,"RFP","Airpore Old 1"
2,1832.281,44.915,7,111,2,37,108,"RFP","Airpore Old 2"
3,1832.281,47.204,8,110,2,37,108,"RFP","Airpore Old 3"
4,1832.281,37.456,3,111,2,37,108,"RFP","Airpore Medium 1"
5,1832.281,46.373,11,129,2,37,108,"RFP","Airpore Medium 2"
6,1477.267,42.166,12,99,2,37,108,"RFP","Airpore young 1"
7,3181.805,38.437,3,161,2,37,108,"RFP","background"
1,1896.544,9.028,0,47,1,38,111,"GFP","Airpore Old 1"
2,1832.281,11.399,0,48,1,38,111,"GFP","Airpore Old 2"
3,1832.281,11.444,0,39,1,38,111,"GFP","Airpore Old 3"
4,1832.281,8.341,0,46,1,38,111,"GFP","Airpore Medium 1"
5,1832.281,9.266,0,60,1,38,111,"GFP","Airpore Medium 2"
6,1477.267,9.67,0,39,1,38,111,"GFP","Airpore young 1"
7,3181.805,6.784,0,31,1,38,111,"GFP","background"
1,1896.544,34.7,3,100,2,38,111,"RFP","Airpore Old 1"
2,1832.281,45.51,11,120,2,38,111,"RFP","Airpore Old 2"
3,1832.281,46.388,7,127,2,38,111,"RFP","Airpore Old 3"
4,1832.281,37.346,3,99,2,38,111,"RFP","Airpore Medium 1"
5,1832.281,46.095,11,146,2,38,111,"RFP","Airpore Medium 2"
6,1477.267,42.254,7,103,2,38,111,"RFP","Airpore young 1"
7,3181.805,38.403,3,109,2,38,111,"RFP","background"
1,1896.544,9.136,0,54,1,39,114,"GFP","Airpore Old 1"
2,1832.281,11.38,0,44,1,39,114,"GFP","Airpore Old 2"
3,1832.281,11.519,0,35,1,39,114,"GFP","Airpore Old 3"
4,1832.281,8.481,0,43,1,39,114,"GFP","Airpore Medium 1"
5,1832.281,9.196,0,39,1,39,114,"GFP","Airpore Medium 2"
6,1477.267,9.847,0,39,1,39,114,"GFP","Airpore young 1"
7,3181.805,6.933,0,31,1,39,114,"GFP","background"
1,1896.544,34.531,3,103,2,39,114,"RFP","Airpore Old 1"
2,1832.281,45.508,11,123,2,39,114,"RFP","Airpore Old 2"
3,1832.281,46.667,7,143,2,39,114,"RFP","Airpore Old 3"
4,1832.281,36.596,3,103,2,39,114,"RFP","Airpore Medium 1"
5,1832.281,45.747,7,128,2,39,114,"RFP","Airpore Medium 2"
6,1477.267,42.027,12,104,2,39,114,"RFP","Airpore young 1"
7,3181.805,38.424,3,114,2,39,114,"RFP","background"
1,1896.544,8.805,0,59,1,40,117,"GFP","Airpore Old 1"
2,1832.281,11.372,0,59,1,40,117,"GFP","Airpore Old 2"
3,1832.281,11.743,0,38,1,40,117,"GFP","Airpore Old 3"
4,1832.281,8.303,0,44,1,40,117,"GFP","Airpore Medium 1"
5,1832.281,8.902,0,43,1,40,117,"GFP","Airpore Medium 2"
6,1477.267,10.156,0,50,1,40,117,"GFP","Airpore young 1"
7,3181.805,6.823,0,31,1,40,117,"GFP","background"
1,1896.544,34.909,3,95,2,40,117,"RFP","Airpore Old 1"
2,1832.281,45.313,11,136,2,40,117,"RFP","Airpore Old 2"
3,1832.281,46.496,11,119,2,40,117,"RFP","Airpore Old 3"
4,1832.281,36.96,3,96,2,40,117,"RFP","Airpore Medium 1"
5,1832.281,45.847,12,127,2,40,117,"RFP","Airpore Medium 2"
6,1477.267,42.446,11,96,2,40,117,"RFP","Airpore young 1"
7,3181.805,38.546,7,111,2,40,117,"RFP","background"
1,1896.544,8.602,0,59,1,41,120,"GFP","Airpore Old 1"
2,1832.281,11.352,0,46,1,41,120,"GFP","Airpore Old 2"
3,1832.281,11.154,0,43,1,41,120,"GFP","Airpore Old 3"
4,1832.281,8.306,0,59,1,41,120,"GFP","Airpore Medium 1"
5,1832.281,9.112,0,35,1,41,120,"GFP","Airpore Medium 2"
6,1477.267,10.45,0,62,1,41,120,"GFP","Airpore young 1"
7,3181.805,6.831,0,31,1,41,120,"GFP","background"
1,1896.544,35.169,3,96,2,41,120,"RFP","Airpore Old 1"
2,1832.281,45.479,7,123,2,41,120,"RFP","Airpore Old 2"
3,1832.281,46.05,7,113,2,41,120,"RFP","Airpore Old 3"
4,1832.281,37.212,3,96,2,41,120,"RFP","Airpore Medium 1"
5,1832.281,45.322,12,121,2,41,120,"RFP","Airpore Medium 2"
6,1477.267,42.296,15,108,2,41,120,"RFP","Airpore young 1"
7,3181.805,38.258,3,115,2,41,120,"RFP","background"
1,1896.544,8.461,0,39,1,42,123,"GFP","Airpore Old 1"
2,1832.281,11.231,0,43,1,42,123,"GFP","Airpore Old 2"
3,1832.281,11.108,0,43,1,42,123,"GFP","Airpore Old 3"
4,1832.281,8.09,0,39,1,42,123,"GFP","Airpore Medium 1"
5,1832.281,9.011,0,48,1,42,123,"GFP","Airpore Medium 2"
6,1477.267,10.506,0,47,1,42,123,"GFP","Airpore young 1"
7,3181.805,6.891,0,27,1,42,123,"GFP","background"
1,1896.544,34.438,3,99,2,42,123,"RFP","Airpore Old 1"
2,1832.281,45.231,8,114,2,42,123,"RFP","Airpore Old 2"
3,1832.281,46.339,12,137,2,42,123,"RFP","Airpore Old 3"
4,1832.281,36.792,3,99,2,42,123,"RFP","Airpore Medium 1"
5,1832.281,45.874,12,127,2,42,123,"RFP","Airpore Medium 2"
6,1477.267,41.72,11,142,2,42,123,"RFP","Airpore young 1"
7,3181.805,37.872,3,111,2,42,123,"RFP","background"
1,1896.544,8.468,0,54,1,43,126,"GFP","Airpore Old 1"
2,1832.281,11.345,0,50,1,43,126,"GFP","Airpore Old 2"
3,1832.281,11.112,0,43,1,43,126,"GFP","Airpore Old 3"
4,1832.281,8.254,0,37,1,43,126,"GFP","Airpore Medium 1"
5,1832.281,8.778,0,35,1,43,126,"GFP","Airpore Medium 2"
6,1477.267,10.471,0,59,1,43,126,"GFP","Airpore young 1"
7,3181.805,6.81,0,31,1,43,126,"GFP","background"
1,1896.544,35.308,3,96,2,43,126,"RFP","Airpore Old 1"
2,1832.281,45.223,11,119,2,43,126,"RFP","Airpore Old 2"
3,1832.281,46.491,11,105,2,43,126,"RFP","Airpore Old 3"
4,1832.281,37.387,3,96,2,43,126,"RFP","Airpore Medium 1"
5,1832.281,46.272,11,115,2,43,126,"RFP","Airpore Medium 2"
6,1477.267,42.706,11,147,2,43,126,"RFP","Airpore young 1"
7,3181.805,38.264,3,108,2,43,126,"RFP","background"
1,1896.544,8.412,0,42,1,44,129,"GFP","Airpore Old 1"
2,1832.281,11.186,0,50,1,44,129,"GFP","Airpore Old 2"
3,1832.281,11.304,0,59,1,44,129,"GFP","Airpore Old 3"
4,1832.281,8.34,0,42,1,44,129,"GFP","Airpore Medium 1"
5,1832.281,8.857,0,49,1,44,129,"GFP","Airpore Medium 2"
6,1477.267,10.169,0,43,1,44,129,"GFP","Airpore young 1"
7,3181.805,6.975,0,35,1,44,129,"GFP","background"
1,1896.544,34.557,3,107,2,44,129,"RFP","Airpore Old 1"
2,1832.281,45.396,11,125,2,44,129,"RFP","Airpore Old 2"
3,1832.281,46.542,12,107,2,44,129,"RFP","Airpore Old 3"
4,1832.281,36.85,3,95,2,44,129,"RFP","Airpore Medium 1"
5,1832.281,45.649,11,139,2,44,129,"RFP","Airpore Medium 2"
6,1477.267,41.998,11,100,2,44,129,"RFP","Airpore young 1"
7,3181.805,38.363,7,114,2,44,129,"RFP","background"
1,1896.544,8.369,0,46,1,45,132,"GFP","Airpore Old 1"
2,1832.281,11.347,0,43,1,45,132,"GFP","Airpore Old 2"
3,1832.281,12.299,0,74,1,45,132,"GFP","Airpore Old 3"
4,1832.281,8.2,0,39,1,45,132,"GFP","Airpore Medium 1"
5,1832.281,9.135,0,39,1,45,132,"GFP","Airpore Medium 2"
6,1477.267,10.032,0,51,1,45,132,"GFP","Airpore young 1"
7,3181.805,6.931,0,36,1,45,132,"GFP","background"
1,1896.544,35.462,3,103,2,45,132,"RFP","Airpore Old 1"
2,1832.281,45.599,11,131,2,45,132,"RFP","Airpore Old 2"
3,1832.281,46.748,11,141,2,45,132,"RFP","Airpore Old 3"
4,1832.281,38.015,3,103,2,45,132,"RFP","Airpore Medium 1"
5,1832.281,46.254,11,117,2,45,132,"RFP","Airpore Medium 2"
6,1477.267,42.636,12,115,2,45,132,"RFP","Airpore young 1"
7,3181.805,38.539,7,114,2,45,132,"RFP","background"
1,1896.544,8.083,0,39,1,46,135,"GFP","Airpore Old 1"
2,1832.281,11.381,0,51,1,46,135,"GFP","Airpore Old 2"
3,1832.281,12.513,0,83,1,46,135,"GFP","Airpore Old 3"
4,1832.281,8.066,0,35,1,46,135,"GFP","Airpore Medium 1"
5,1832.281,9.083,0,46,1,46,135,"GFP","Airpore Medium 2"
6,1477.267,9.719,0,40,1,46,135,"GFP","Airpore young 1"
7,3181.805,6.87,0,35,1,46,135,"GFP","background"
1,1896.544,35,0,153,2,46,135,"RFP","Airpore Old 1"
2,1832.281,45.325,7,117,2,46,135,"RFP","Airpore Old 2"
3,1832.281,46.542,7,126,2,46,135,"RFP","Airpore Old 3"
4,1832.281,37.549,0,153,2,46,135,"RFP","Airpore Medium 1"
5,1832.281,46.373,11,130,2,46,135,"RFP","Airpore Medium 2"
6,1477.267,42.692,8,96,2,46,135,"RFP","Airpore young 1"
7,3181.805,38.695,7,113,2,46,135,"RFP","background"
1,1896.544,8.128,0,43,1,47,138,"GFP","Airpore Old 1"
2,1832.281,11.103,0,46,1,47,138,"GFP","Airpore Old 2"
3,1832.281,12.209,0,59,1,47,138,"GFP","Airpore Old 3"
4,1832.281,8.086,0,43,1,47,138,"GFP","Airpore Medium 1"
5,1832.281,9.577,0,43,1,47,138,"GFP","Airpore Medium 2"
6,1477.267,9.323,0,35,1,47,138,"GFP","Airpore young 1"
7,3181.805,6.84,0,35,1,47,138,"GFP","background"
1,1896.544,35.145,0,104,2,47,138,"RFP","Airpore Old 1"
2,1832.281,45.725,11,132,2,47,138,"RFP","Airpore Old 2"
3,1832.281,46.886,11,117,2,47,138,"RFP","Airpore Old 3"
4,1832.281,37.281,0,104,2,47,138,"RFP","Airpore Medium 1"
5,1832.281,46.289,15,130,2,47,138,"RFP","Airpore Medium 2"
6,1477.267,42.09,11,158,2,47,138,"RFP","Airpore young 1"
7,3181.805,38.957,3,121,2,47,138,"RFP","background"
1,1896.544,8.007,0,39,1,48,141,"GFP","Airpore Old 1"
2,1832.281,11.403,0,43,1,48,141,"GFP","Airpore Old 2"
3,1832.281,12.375,0,71,1,48,141,"GFP","Airpore Old 3"
4,1832.281,8.15,0,39,1,48,141,"GFP","Airpore Medium 1"
5,1832.281,9.325,0,43,1,48,141,"GFP","Airpore Medium 2"
6,1477.267,9.408,0,40,1,48,141,"GFP","Airpore young 1"
7,3181.805,6.867,0,35,1,48,141,"GFP","background"
1,1896.544,35.312,0,174,2,48,141,"RFP","Airpore Old 1"
2,1832.281,45.578,12,107,2,48,141,"RFP","Airpore Old 2"
3,1832.281,46.535,7,127,2,48,141,"RFP","Airpore Old 3"
4,1832.281,37.663,0,108,2,48,141,"RFP","Airpore Medium 1"
5,1832.281,46.056,11,109,2,48,141,"RFP","Airpore Medium 2"
6,1477.267,42.064,11,104,2,48,141,"RFP","Airpore young 1"
7,3181.805,38.398,3,130,2,48,141,"RFP","background"
1,1896.544,8.146,0,39,1,49,144,"GFP","Airpore Old 1"
2,1832.281,11.39,0,42,1,49,144,"GFP","Airpore Old 2"
3,1832.281,11.538,0,59,1,49,144,"GFP","Airpore Old 3"
4,1832.281,8.175,0,39,1,49,144,"GFP","Airpore Medium 1"
5,1832.281,9.122,0,43,1,49,144,"GFP","Airpore Medium 2"
6,1477.267,9.4,0,39,1,49,144,"GFP","Airpore young 1"
7,3181.805,6.883,0,32,1,49,144,"GFP","background"
1,1896.544,35.5,3,92,2,49,144,"RFP","Airpore Old 1"
2,1832.281,44.924,7,112,2,49,144,"RFP","Airpore Old 2"
3,1832.281,46.496,7,115,2,49,144,"RFP","Airpore Old 3"
4,1832.281,37.747,3,99,2,49,144,"RFP","Airpore Medium 1"
5,1832.281,46.109,8,137,2,49,144,"RFP","Airpore Medium 2"
6,1477.267,42.444,12,106,2,49,144,"RFP","Airpore young 1"
7,3181.805,38.559,7,115,2,49,144,"RFP","background"
1,1896.544,7.925,0,39,1,50,147,"GFP","Airpore Old 1"
2,1832.281,11.421,0,43,1,50,147,"GFP","Airpore Old 2"
3,1832.281,11.418,0,51,1,50,147,"GFP","Airpore Old 3"
4,1832.281,7.923,0,34,1,50,147,"GFP","Airpore Medium 1"
5,1832.281,9.018,0,55,1,50,147,"GFP","Airpore Medium 2"
6,1477.267,9.352,0,34,1,50,147,"GFP","Airpore young 1"
7,3181.805,6.931,0,39,1,50,147,"GFP","background"
1,1896.544,34.874,3,107,2,50,147,"RFP","Airpore Old 1"
2,1832.281,45.536,7,119,2,50,147,"RFP","Airpore Old 2"
3,1832.281,46.791,11,160,2,50,147,"RFP","Airpore Old 3"
4,1832.281,36.931,3,95,2,50,147,"RFP","Airpore Medium 1"
5,1832.281,46.272,12,118,2,50,147,"RFP","Airpore Medium 2"
6,1477.267,42.484,11,99,2,50,147,"RFP","Airpore young 1"
7,3181.805,38.925,7,170,2,50,147,"RFP","background"
1,1896.544,8.157,0,40,1,51,150,"GFP","Airpore Old 1"
2,1832.281,11.253,0,43,1,51,150,"GFP","Airpore Old 2"
3,1832.281,11.274,0,59,1,51,150,"GFP","Airpore Old 3"
4,1832.281,8.249,0,40,1,51,150,"GFP","Airpore Medium 1"
5,1832.281,9.129,0,43,1,51,150,"GFP","Airpore Medium 2"
6,1477.267,9.387,0,43,1,51,150,"GFP","Airpore young 1"
7,3181.805,6.961,0,31,1,51,150,"GFP","background"
1,1896.544,34.632,3,117,2,51,150,"RFP","Airpore Old 1"
2,1832.281,45.113,11,138,2,51,150,"RFP","Airpore Old 2"
3,1832.281,47.04,7,115,2,51,150,"RFP","Airpore Old 3"
4,1832.281,37.297,3,117,2,51,150,"RFP","Airpore Medium 1"
5,1832.281,46.096,11,149,2,51,150,"RFP","Airpore Medium 2"
6,1477.267,42.389,8,157,2,51,150,"RFP","Airpore young 1"
7,3181.805,37.923,3,127,2,51,150,"RFP","background"
1,1896.544,8.508,0,51,1,52,153,"GFP","Airpore Old 1"
2,1832.281,11.538,0,40,1,52,153,"GFP","Airpore Old 2"
3,1832.281,11.198,0,51,1,52,153,"GFP","Airpore Old 3"
4,1832.281,8.4,0,35,1,52,153,"GFP","Airpore Medium 1"
5,1832.281,8.839,0,43,1,52,153,"GFP","Airpore Medium 2"
6,1477.267,9.163,0,39,1,52,153,"GFP","Airpore young 1"
7,3181.805,6.767,0,35,1,52,153,"GFP","background"
1,1896.544,34.669,0,111,2,52,153,"RFP","Airpore Old 1"
2,1832.281,45.263,8,143,2,52,153,"RFP","Airpore Old 2"
3,1832.281,46.295,7,116,2,52,153,"RFP","Airpore Old 3"
4,1832.281,37.181,0,111,2,52,153,"RFP","Airpore Medium 1"
5,1832.281,46.347,7,126,2,52,153,"RFP","Airpore Medium 2"
6,1477.267,42.356,11,91,2,52,153,"RFP","Airpore young 1"
7,3181.805,38.41,3,124,2,52,153,"RFP","background"
1,1896.544,8.749,0,54,1,53,156,"GFP","Airpore Old 1"
2,1832.281,11.174,0,62,1,53,156,"GFP","Airpore Old 2"
3,1832.281,10.762,0,43,1,53,156,"GFP","Airpore Old 3"
4,1832.281,8.399,0,46,1,53,156,"GFP","Airpore Medium 1"
5,1832.281,9.027,0,42,1,53,156,"GFP","Airpore Medium 2"
6,1477.267,9.345,0,39,1,53,156,"GFP","Airpore young 1"
7,3181.805,6.91,0,27,1,53,156,"GFP","background"
1,1896.544,34.693,3,134,2,53,156,"RFP","Airpore Old 1"
2,1832.281,45.176,7,111,2,53,156,"RFP","Airpore Old 2"
3,1832.281,46.286,7,111,2,53,156,"RFP","Airpore Old 3"
4,1832.281,37.378,3,96,2,53,156,"RFP","Airpore Medium 1"
5,1832.281,45.71,11,110,2,53,156,"RFP","Airpore Medium 2"
6,1477.267,41.54,7,132,2,53,156,"RFP","Airpore young 1"
7,3181.805,37.722,0,99,2,53,156,"RFP","background"
1,1896.544,8.878,0,59,1,54,159,"GFP","Airpore Old 1"
2,1832.281,11.518,0,40,1,54,159,"GFP","Airpore Old 2"
3,1832.281,10.716,0,39,1,54,159,"GFP","Airpore Old 3"
4,1832.281,8.547,0,46,1,54,159,"GFP","Airpore Medium 1"
5,1832.281,9.197,0,43,1,54,159,"GFP","Airpore Medium 2"
6,1477.267,9.835,0,43,1,54,159,"GFP","Airpore young 1"
7,3181.805,6.84,0,39,1,54,159,"GFP","background"
1,1896.544,34.446,3,107,2,54,159,"RFP","Airpore Old 1"
2,1832.281,44.903,11,112,2,54,159,"RFP","Airpore Old 2"
3,1832.281,46.658,12,132,2,54,159,"RFP","Airpore Old 3"
4,1832.281,37.041,3,110,2,54,159,"RFP","Airpore Medium 1"
5,1832.281,45.964,12,114,2,54,159,"RFP","Airpore Medium 2"
6,1477.267,42.244,11,108,2,54,159,"RFP","Airpore young 1"
7,3181.805,38.029,3,111,2,54,159,"RFP","background"
1,1896.544,8.382,0,39,1,55,162,"GFP","Airpore Old 1"
2,1832.281,11.208,0,59,1,55,162,"GFP","Airpore Old 2"
3,1832.281,10.642,0,47,1,55,162,"GFP","Airpore Old 3"
4,1832.281,8.322,0,44,1,55,162,"GFP","Airpore Medium 1"
5,1832.281,9.02,0,39,1,55,162,"GFP","Airpore Medium 2"
6,1477.267,9.937,0,39,1,55,162,"GFP","Airpore young 1"
7,3181.805,6.903,0,31,1,55,162,"GFP","background"
1,1896.544,34.46,0,112,2,55,162,"RFP","Airpore Old 1"
2,1832.281,45.441,11,147,2,55,162,"RFP","Airpore Old 2"
3,1832.281,46.031,12,109,2,55,162,"RFP","Airpore Old 3"
4,1832.281,37.048,3,112,2,55,162,"RFP","Airpore Medium 1"
5,1832.281,46.27,7,140,2,55,162,"RFP","Airpore Medium 2"
6,1477.267,42.068,11,87,2,55,162,"RFP","Airpore young 1"
7,3181.805,37.976,7,145,2,55,162,"RFP","background"
1,1896.544,8.337,0,46,1,56,165,"GFP","Airpore Old 1"
2,1832.281,11.534,0,40,1,56,165,"GFP","Airpore Old 2"
3,1832.281,10.836,0,43,1,56,165,"GFP","Airpore Old 3"
4,1832.281,8.237,0,36,1,56,165,"GFP","Airpore Medium 1"
5,1832.281,8.828,0,47,1,56,165,"GFP","Airpore Medium 2"
6,1477.267,9.833,0,43,1,56,165,"GFP","Airpore young 1"
7,3181.805,6.832,0,31,1,56,165,"GFP","background"
1,1896.544,34.646,0,96,2,56,165,"RFP","Airpore Old 1"
2,1832.281,44.685,11,119,2,56,165,"RFP","Airpore Old 2"
3,1832.281,46.422,8,127,2,56,165,"RFP","Airpore Old 3"
4,1832.281,37.005,0,96,2,56,165,"RFP","Airpore Medium 1"
5,1832.281,46.131,11,124,2,56,165,"RFP","Airpore Medium 2"
6,1477.267,42.498,11,100,2,56,165,"RFP","Airpore young 1"
7,3181.805,38.248,3,125,2,56,165,"RFP","background"
1,1896.544,8.333,0,42,1,57,168,"GFP","Airpore Old 1"
2,1832.281,11.44,0,43,1,57,168,"GFP","Airpore Old 2"
3,1832.281,10.903,0,47,1,57,168,"GFP","Airpore Old 3"
4,1832.281,8.142,0,39,1,57,168,"GFP","Airpore Medium 1"
5,1832.281,8.533,0,35,1,57,168,"GFP","Airpore Medium 2"
6,1477.267,9.453,0,35,1,57,168,"GFP","Airpore young 1"
