"ROI","Area","Mean","Min","Max","Channel","Frame","Time","SensorName","ROIName"
1,774.131,5.349,0,23,1,1069,3204,"GFP","Airpore Old 1"
2,774.131,6.281,0,48,1,1069,3204,"GFP","Airpore Old 2"
3,774.131,6.875,0,35,1,1069,3204,"GFP","Airpore Old 3"
4,774.131,2.421,0,20,1,1069,3204,"GFP","Airpore Medium 1"
5,774.131,7.401,0,27,1,1069,3204,"GFP","Airpore Medium 2"
6,3433.351,4.733,0,27,1,1069,3204,"GFP","background"
1,774.131,59.121,11,166,2,1069,3204,"RFP","Airpore Old 1"
2,774.131,48.14,7,232,2,1069,3204,"RFP","Airpore Old 2"
3,774.131,45.501,7,205,2,1069,3204,"RFP","Airpore Old 3"
4,774.131,16.532,0,79,2,1069,3204,"RFP","Airpore Medium 1"
5,774.131,58.96,12,255,2,1069,3204,"RFP","Airpore Medium 2"
6,3433.351,37.821,0,251,2,1069,3204,"RFP","background"
1,774.131,5.364,0,23,1,1070,3207,"GFP","Airpore Old 1"
2,774.131,5.983,0,35,1,1070,3207,"GFP","Airpore Old 2"
3,774.131,6.981,0,35,1,1070,3207,"GFP","Airpore Old 3"
4,774.131,2.244,0,19,1,1070,3207,"GFP","Airpore Medium 1"
5,774.131,7.197,0,27,1,1070,3207,"GFP","Airpore Medium 2"
6,3433.351,4.729,0,39,1,1070,3207,"GFP","background"
1,774.131,58.693,15,165,2,1070,3207,"RFP","Airpore Old 1"
2,774.131,48.524,11,137,2,1070,3207,"RFP","Airpore Old 2"
3,774.131,45.333,0,190,2,1070,3207,"RFP","Airpore Old 3"
4,774.131,16.769,0,120,2,1070,3207,"RFP","Airpore Medium 1"
5,774.131,59.29,7,255,2,1070,3207,"RFP","Airpore Medium 2"
6,3433.351,37.649,0,254,2,1070,3207,"RFP","background"
1,774.131,5.429,0,24,1,1071,3210,"GFP","Airpore Old 1"
2,774.131,6.051,0,50,1,1071,3210,"GFP","Airpore Old 2"
3,774.131,6.921,0,43,1,1071,3210,"GFP","Airpore Old 3"
4,774.131,2.274,0,19,1,1071,3210,"GFP","Airpore Medium 1"
5,774.131,7.405,0,36,1,1071,3210,"GFP","Airpore Medium 2"
6,3433.351,4.754,0,31,1,1071,3210,"GFP","background"
1,774.131,59.358,15,146,2,1071,3210,"RFP","Airpore Old 1"
2,774.131,48.612,11,140,2,1071,3210,"RFP","Airpore Old 2"
3,774.131,46.077,3,193,2,1071,3210,"RFP","Airpore Old 3"
4,774.131,16.443,0,85,2,1071,3210,"RFP","Airpore Medium 1"
5,774.131,59.257,15,255,2,1071,3210,"RFP","Airpore Medium 2"
6,3433.351,38.068,0,255,2,1071,3210,"RFP","background"
1,774.131,5.385,0,27,1,1072,3213,"GFP","Airpore Old 1"
2,774.131,6.154,0,31,1,1072,3213,"GFP","Airpore Old 2"
3,774.131,7.054,0,27,1,1072,3213,"GFP","Airpore Old 3"
4,774.131,2.284,0,19,1,1072,3213,"GFP","Airpore Medium 1"
5,774.131,7.222,0,35,1,1072,3213,"GFP","Airpore Medium 2"
6,3433.351,4.783,0,39,1,1072,3213,"GFP","background"
1,774.131,58.658,15,223,2,1072,3213,"RFP","Airpore Old 1"
2,774.131,48.52,7,146,2,1072,3213,"RFP","Airpore Old 2"
3,774.131,45.641,3,185,2,1072,3213,"RFP","Airpore Old 3"
4,774.131,16.8,0,78,2,1072,3213,"RFP","Airpore Medium 1"
5,774.131,59.514,7,255,2,1072,3213,"RFP","Airpore Medium 2"
6,3433.351,37.704,0,255,2,1072,3213,"RFP","background"
1,774.131,5.261,0,31,1,1073,3216,"GFP","Airpore Old 1"
2,774.131,6.151,0,31,1,1073,3216,"GFP","Airpore Old 2"
3,774.131,7.146,0,43,1,1073,3216,"GFP","Airpore Old 3"
4,774.131,2.334,0,20,1,1073,3216,"GFP","Airpore Medium 1"
5,774.131,7.363,0,59,1,1073,3216,"GFP","Airpore Medium 2"
6,3433.351,4.803,0,48,1,1073,3216,"GFP","background"
1,774.131,58.92,15,149,2,1073,3216,"RFP","Airpore Old 1"
2,774.131,48.214,11,154,2,1073,3216,"RFP","Airpore Old 2"
3,774.131,45.015,3,204,2,1073,3216,"RFP","Airpore Old 3"
4,774.131,16.764,0,66,2,1073,3216,"RFP","Airpore Medium 1"
5,774.131,59.032,7,255,2,1073,3216,"RFP","Airpore Medium 2"
6,3433.351,37.69,0,245,2,1073,3216,"RFP","background"
1,774.131,5.467,0,48,1,1074,3219,"GFP","Airpore Old 1"
2,774.131,6.146,0,31,1,1074,3219,"GFP","Airpore Old 2"
3,774.131,6.638,0,31,1,1074,3219,"GFP","Airpore Old 3"
4,774.131,2.368,0,19,1,1074,3219,"GFP","Airpore Medium 1"
5,774.131,7.36,0,40,1,1074,3219,"GFP","Airpore Medium 2"
6,3433.351,4.755,0,31,1,1074,3219,"GFP","background"
1,774.131,58.356,11,143,2,1074,3219,"RFP","Airpore Old 1"
2,774.131,48.422,7,134,2,1074,3219,"RFP","Airpore Old 2"
3,774.131,45.922,7,226,2,1074,3219,"RFP","Airpore Old 3"
4,774.131,17.038,0,104,2,1074,3219,"RFP","Airpore Medium 1"
5,774.131,58.857,12,255,2,1074,3219,"RFP","Airpore Medium 2"
6,3433.351,37.548,0,254,2,1074,3219,"RFP","background"
1,774.131,5.448,0,27,1,1075,3222,"GFP","Airpore Old 1"
2,774.131,5.861,0,27,1,1075,3222,"GFP","Airpore Old 2"
3,774.131,6.872,0,35,1,1075,3222,"GFP","Airpore Old 3"
4,774.131,2.297,0,15,1,1075,3222,"GFP","Airpore Medium 1"
5,774.131,7.158,0,27,1,1075,3222,"GFP","Airpore Medium 2"
6,3433.351,4.784,0,35,1,1075,3222,"GFP","background"
1,774.131,58.638,15,178,2,1075,3222,"RFP","Airpore Old 1"
2,774.131,48.244,7,136,2,1075,3222,"RFP","Airpore Old 2"
3,774.131,45.498,3,184,2,1075,3222,"RFP","Airpore Old 3"
4,774.131,16.476,0,62,2,1075,3222,"RFP","Airpore Medium 1"
5,774.131,58.468,15,255,2,1075,3222,"RFP","Airpore Medium 2"
6,3433.351,37.657,0,255,2,1075,3222,"RFP","background"
1,774.131,5.567,0,35,1,1076,3225,"GFP","Airpore Old 1"
2,774.131,5.923,0,27,1,1076,3225,"GFP","Airpore Old 2"
3,774.131,6.957,0,43,1,1076,3225,"GFP","Airpore Old 3"
4,774.131,2.291,0,25,1,1076,3225,"GFP","Airpore Medium 1"
5,774.131,7.228,0,31,1,1076,3225,"GFP","Airpore Medium 2"
6,3433.351,4.751,0,35,1,1076,3225,"GFP","background"
1,774.131,58.593,15,147,2,1076,3225,"RFP","Airpore Old 1"
2,774.131,47.881,11,142,2,1076,3225,"RFP","Airpore Old 2"
3,774.131,44.838,7,195,2,1076,3225,"RFP","Airpore Old 3"
4,774.131,16.511,0,74,2,1076,3225,"RFP","Airpore Medium 1"
5,774.131,58.451,15,255,2,1076,3225,"RFP","Airpore Medium 2"
6,3433.351,37.464,3,255,2,1076,3225,"RFP","background"
1,774.131,5.447,0,48,1,1077,3228,"GFP","Airpore Old 1"
2,774.131,6.256,0,27,1,1077,3228,"GFP","Airpore Old 2"
3,774.131,6.849,0,35,1,1077,3228,"GFP","Airpore Old 3"
4,774.131,2.475,0,25,1,1077,3228,"GFP","Airpore Medium 1"
5,774.131,7.156,0,31,1,1077,3228,"GFP","Airpore Medium 2"
6,3433.351,4.735,0,35,1,1077,3228,"GFP","background"
1,774.131,58.703,15,150,2,1077,3228,"RFP","Airpore Old 1"
2,774.131,48.139,7,123,2,1077,3228,"RFP","Airpore Old 2"
3,774.131,45.118,7,209,2,1077,3228,"RFP","Airpore Old 3"
4,774.131,16.828,0,69,2,1077,3228,"RFP","Airpore Medium 1"
5,774.131,58.676,15,255,2,1077,3228,"RFP","Airpore Medium 2"
6,3433.351,37.302,0,255,2,1077,3228,"RFP","background"
1,774.131,5.371,0,27,1,1078,3231,"GFP","Airpore Old 1"
2,774.131,5.926,0,34,1,1078,3231,"GFP","Airpore Old 2"
3,774.131,6.878,0,36,1,1078,3231,"GFP","Airpore Old 3"
4,774.131,2.215,0,19,1,1078,3231,"GFP","Airpore Medium 1"
5,774.131,7.23,0,27,1,1078,3231,"GFP","Airpore Medium 2"
6,3433.351,4.726,0,31,1,1078,3231,"GFP","background"
1,774.131,58.345,11,177,2,1078,3231,"RFP","Airpore Old 1"
2,774.131,47.831,11,145,2,1078,3231,"RFP","Airpore Old 2"
3,774.131,45.439,7,196,2,1078,3231,"RFP","Airpore Old 3"
4,774.131,16.805,0,71,2,1078,3231,"RFP","Airpore Medium 1"
5,774.131,59.551,11,255,2,1078,3231,"RFP","Airpore Medium 2"
6,3433.351,37.392,0,255,2,1078,3231,"RFP","background"
1,774.131,5.534,0,24,1,1079,3234,"GFP","Airpore Old 1"
2,774.131,6.151,0,35,1,1079,3234,"GFP","Airpore Old 2"
3,774.131,7.035,0,35,1,1079,3234,"GFP","Airpore Old 3"
4,774.131,2.279,0,19,1,1079,3234,"GFP","Airpore Medium 1"
5,774.131,7.426,0,34,1,1079,3234,"GFP","Airpore Medium 2"
6,3433.351,4.878,0,35,1,1079,3234,"GFP","background"
1,774.131,59.166,11,146,2,1079,3234,"RFP","Airpore Old 1"
2,774.131,48.281,7,133,2,1079,3234,"RFP","Airpore Old 2"
3,774.131,45.532,7,193,2,1079,3234,"RFP","Airpore Old 3"
4,774.131,16.674,0,71,2,1079,3234,"RFP","Airpore Medium 1"
5,774.131,58.52,15,255,2,1079,3234,"RFP","Airpore Medium 2"
6,3433.351,37.69,0,255,2,1079,3234,"RFP","background"
1,774.131,5.447,0,24,1,1080,3237,"GFP","Airpore Old 1"
2,774.131,6.104,0,27,1,1080,3237,"GFP","Airpore Old 2"
3,774.131,6.806,0,31,1,1080,3237,"GFP","Airpore Old 3"
4,774.131,2.263,0,23,1,1080,3237,"GFP","Airpore Medium 1"
5,774.131,7.148,0,31,1,1080,3237,"GFP","Airpore Medium 2"
6,3433.351,4.694,0,38,1,1080,3237,"GFP","background"
1,774.131,58.422,11,165,2,1080,3237,"RFP","Airpore Old 1"
2,774.131,48.412,11,149,2,1080,3237,"RFP","Airpore Old 2"
3,774.131,45.318,3,222,2,1080,3237,"RFP","Airpore Old 3"
4,774.131,16.71,0,74,2,1080,3237,"RFP","Airpore Medium 1"
5,774.131,58.523,15,255,2,1080,3237,"RFP","Airpore Medium 2"
6,3433.351,37.521,0,255,2,1080,3237,"RFP","background"
1,774.131,5.394,0,31,1,1081,3240,"GFP","Airpore Old 1"
2,774.131,5.945,0,31,1,1081,3240,"GFP","Airpore Old 2"
3,774.131,7.135,0,30,1,1081,3240,"GFP","Airpore Old 3"
4,774.131,2.379,0,24,1,1081,3240,"GFP","Airpore Medium 1"
5,774.131,7.325,0,27,1,1081,3240,"GFP","Airpore Medium 2"
6,3433.351,4.755,0,31,1,1081,3240,"GFP","background"
1,774.131,58.418,15,161,2,1081,3240,"RFP","Airpore Old 1"
2,774.131,48.106,7,137,2,1081,3240,"RFP","Airpore Old 2"
3,774.131,45.038,7,197,2,1081,3240,"RFP","Airpore Old 3"
4,774.131,16.46,0,74,2,1081,3240,"RFP","Airpore Medium 1"
5,774.131,59.474,15,255,2,1081,3240,"RFP","Airpore Medium 2"
6,3433.351,37.462,0,233,2,1081,3240,"RFP","background"
1,774.131,5.449,0,24,1,1082,3243,"GFP","Airpore Old 1"
2,774.131,6.102,0,31,1,1082,3243,"GFP","Airpore Old 2"
3,774.131,7.108,0,31,1,1082,3243,"GFP","Airpore Old 3"
4,774.131,2.286,0,19,1,1082,3243,"GFP","Airpore Medium 1"
5,774.131,7.37,0,31,1,1082,3243,"GFP","Airpore Medium 2"
6,3433.351,4.825,0,42,1,1082,3243,"GFP","background"
1,774.131,58.973,15,148,2,1082,3243,"RFP","Airpore Old 1"
2,774.131,48.247,11,142,2,1082,3243,"RFP","Airpore Old 2"
3,774.131,46.048,7,179,2,1082,3243,"RFP","Airpore Old 3"
4,774.131,16.907,0,67,2,1082,3243,"RFP","Airpore Medium 1"
5,774.131,59.722,15,255,2,1082,3243,"RFP","Airpore Medium 2"
6,3433.351,37.688,0,255,2,1082,3243,"RFP","background"
1,774.131,5.307,0,27,1,1083,3246,"GFP","Airpore Old 1"
2,774.131,5.954,0,27,1,1083,3246,"GFP","Airpore Old 2"
3,774.131,6.98,0,35,1,1083,3246,"GFP","Airpore Old 3"
4,774.131,2.271,0,19,1,1083,3246,"GFP","Airpore Medium 1"
5,774.131,7.157,0,31,1,1083,3246,"GFP","Airpore Medium 2"
6,3433.351,4.711,0,49,1,1083,3246,"GFP","background"
1,774.131,59.381,11,150,2,1083,3246,"RFP","Airpore Old 1"
2,774.131,47.842,7,119,2,1083,3246,"RFP","Airpore Old 2"
3,774.131,45.144,3,215,2,1083,3246,"RFP","Airpore Old 3"
4,774.131,16.771,0,71,2,1083,3246,"RFP","Airpore Medium 1"
5,774.131,58.742,15,255,2,1083,3246,"RFP","Airpore Medium 2"
6,3433.351,37.609,0,255,2,1083,3246,"RFP","background"
1,774.131,5.495,0,27,1,1084,3249,"GFP","Airpore Old 1"
2,774.131,5.957,0,31,1,1084,3249,"GFP","Airpore Old 2"
3,774.131,6.564,0,35,1,1084,3249,"GFP","Airpore Old 3"
4,774.131,2.246,0,20,1,1084,3249,"GFP","Airpore Medium 1"
5,774.131,7.391,0,31,1,1084,3249,"GFP","Airpore Medium 2"
6,3433.351,4.745,0,46,1,1084,3249,"GFP","background"
1,774.131,58.617,11,158,2,1084,3249,"RFP","Airpore Old 1"
2,774.131,48.048,11,158,2,1084,3249,"RFP","Airpore Old 2"
3,774.131,45.124,3,192,2,1084,3249,"RFP","Airpore Old 3"
4,774.131,16.567,0,70,2,1084,3249,"RFP","Airpore Medium 1"
5,774.131,58.483,15,255,2,1084,3249,"RFP","Airpore Medium 2"
6,3433.351,37.658,0,255,2,1084,3249,"RFP","background"
1,774.131,5.338,0,33,1,1085,3252,"GFP","Airpore Old 1"
2,774.131,6.015,0,42,1,1085,3252,"GFP","Airpore Old 2"
3,774.131,7.032,0,35,1,1085,3252,"GFP","Airpore Old 3"
4,774.131,2.311,0,15,1,1085,3252,"GFP","Airpore Medium 1"
5,774.131,7.307,0,34,1,1085,3252,"GFP","Airpore Medium 2"
6,3433.351,4.742,0,44,1,1085,3252,"GFP","background"
1,774.131,58.405,11,164,2,1085,3252,"RFP","Airpore Old 1"
2,774.131,48.312,7,153,2,1085,3252,"RFP","Airpore Old 2"
3,774.131,45.339,7,193,2,1085,3252,"RFP","Airpore Old 3"
4,774.131,16.405,0,70,2,1085,3252,"RFP","Airpore Medium 1"
5,774.131,58.333,15,255,2,1085,3252,"RFP","Airpore Medium 2"
6,3433.351,37.445,0,255,2,1085,3252,"RFP","background"
1,774.131,5.392,0,31,1,1086,3255,"GFP","Airpore Old 1"
2,774.131,6.113,0,36,1,1086,3255,"GFP","Airpore Old 2"
3,774.131,6.996,0,42,1,1086,3255,"GFP","Airpore Old 3"
4,774.131,2.287,0,20,1,1086,3255,"GFP","Airpore Medium 1"
5,774.131,6.985,0,31,1,1086,3255,"GFP","Airpore Medium 2"
6,3433.351,4.7,0,27,1,1086,3255,"GFP","background"
1,774.131,58.7,11,153,2,1086,3255,"RFP","Airpore Old 1"
2,774.131,48.305,8,134,2,1086,3255,"RFP","Airpore Old 2"
3,774.131,45.543,7,180,2,1086,3255,"RFP","Airpore Old 3"
4,774.131,16.71,0,78,2,1086,3255,"RFP","Airpore Medium 1"
5,774.131,59.181,15,255,2,1086,3255,"RFP","Airpore Medium 2"
6,3433.351,37.358,0,252,2,1086,3255,"RFP","background"
1,774.131,5.405,0,31,1,1087,3258,"GFP","Airpore Old 1"
2,774.131,5.98,0,28,1,1087,3258,"GFP","Airpore Old 2"
3,774.131,7.08,0,35,1,1087,3258,"GFP","Airpore Old 3"
4,774.131,2.203,0,19,1,1087,3258,"GFP","Airpore Medium 1"
5,774.131,7.469,0,31,1,1087,3258,"GFP","Airpore Medium 2"
6,3433.351,4.662,0,31,1,1087,3258,"GFP","background"
1,774.131,58.616,15,184,2,1087,3258,"RFP","Airpore Old 1"
2,774.131,47.872,11,134,2,1087,3258,"RFP","Airpore Old 2"
3,774.131,45.548,3,196,2,1087,3258,"RFP","Airpore Old 3"
4,774.131,16.216,0,71,2,1087,3258,"RFP","Airpore Medium 1"
5,774.131,58.286,11,255,2,1087,3258,"RFP","Airpore Medium 2"
6,3433.351,37.671,3,247,2,1087,3258,"RFP","background"
1,774.131,5.336,0,27,1,1088,3261,"GFP","Airpore Old 1"
2,774.131,6.02,0,27,1,1088,3261,"GFP","Airpore Old 2"
3,774.131,6.933,0,40,1,1088,3261,"GFP","Airpore Old 3"
4,774.131,2.169,0,15,1,1088,3261,"GFP","Airpore Medium 1"
5,774.131,7.278,0,27,1,1088,3261,"GFP","Airpore Medium 2"
6,3433.351,4.728,0,32,1,1088,3261,"GFP","background"
1,774.131,59.324,15,156,2,1088,3261,"RFP","Airpore Old 1"
2,774.131,47.936,7,127,2,1088,3261,"RFP","Airpore Old 2"
3,774.131,45.104,7,179,2,1088,3261,"RFP","Airpore Old 3"
4,774.131,16.647,0,79,2,1088,3261,"RFP","Airpore Medium 1"
5,774.131,59.216,15,255,2,1088,3261,"RFP","Airpore Medium 2"
6,3433.351,37.393,0,255,2,1088,3261,"RFP","background"
1,774.131,5.294,0,24,1,1089,3264,"GFP","Airpore Old 1"
2,774.131,6.024,0,27,1,1089,3264,"GFP","Airpore Old 2"
3,774.131,6.865,0,35,1,1089,3264,"GFP","Airpore Old 3"
4,774.131,2.316,0,16,1,1089,3264,"GFP","Airpore Medium 1"
5,774.131,7.059,0,35,1,1089,3264,"GFP","Airpore Medium 2"
6,3433.351,4.651,0,35,1,1089,3264,"GFP","background"
1,774.131,59.562,15,176,2,1089,3264,"RFP","Airpore Old 1"
2,774.131,47.866,11,137,2,1089,3264,"RFP","Airpore Old 2"
3,774.131,45.426,3,188,2,1089,3264,"RFP","Airpore Old 3"
4,774.131,16.459,0,62,2,1089,3264,"RFP","Airpore Medium 1"
5,774.131,59.002,15,255,2,1089,3264,"RFP","Airpore Medium 2"
6,3433.351,37.421,0,243,2,1089,3264,"RFP","background"
1,774.131,5.436,0,27,1,1090,3267,"GFP","Airpore Old 1"
2,774.131,5.994,0,32,1,1090,3267,"GFP","Airpore Old 2"
3,774.131,6.925,0,39,1,1090,3267,"GFP","Airpore Old 3"
4,774.131,2.224,0,24,1,1090,3267,"GFP","Airpore Medium 1"
5,774.131,7.307,0,44,1,1090,3267,"GFP","Airpore Medium 2"
6,3433.351,4.751,0,35,1,1090,3267,"GFP","background"
1,774.131,58.571,7,182,2,1090,3267,"RFP","Airpore Old 1"
2,774.131,47.951,11,139,2,1090,3267,"RFP","Airpore Old 2"
3,774.131,45.731,3,208,2,1090,3267,"RFP","Airpore Old 3"
4,774.131,16.641,0,90,2,1090,3267,"RFP","Airpore Medium 1"
5,774.131,58.216,15,255,2,1090,3267,"RFP","Airpore Medium 2"
6,3433.351,37.655,3,221,2,1090,3267,"RFP","background"
1,774.131,5.421,0,26,1,1091,3270,"GFP","Airpore Old 1"
2,774.131,6.103,0,31,1,1091,3270,"GFP","Airpore Old 2"
3,774.131,6.828,0,27,1,1091,3270,"GFP","Airpore Old 3"
4,774.131,2.133,0,20,1,1091,3270,"GFP","Airpore Medium 1"
5,774.131,7.112,0,27,1,1091,3270,"GFP","Airpore Medium 2"
6,3433.351,4.644,0,36,1,1091,3270,"GFP","background"
1,774.131,58.97,15,164,2,1091,3270,"RFP","Airpore Old 1"
2,774.131,47.936,7,140,2,1091,3270,"RFP","Airpore Old 2"
3,774.131,45.417,7,182,2,1091,3270,"RFP","Airpore Old 3"
4,774.131,17.067,0,79,2,1091,3270,"RFP","Airpore Medium 1"
5,774.131,58.278,15,255,2,1091,3270,"RFP","Airpore Medium 2"
6,3433.351,37.481,3,229,2,1091,3270,"RFP","background"
1,774.131,5.468,0,27,1,1092,3273,"GFP","Airpore Old 1"
2,774.131,6.03,0,27,1,1092,3273,"GFP","Airpore Old 2"
3,774.131,6.912,0,42,1,1092,3273,"GFP","Airpore Old 3"
4,774.131,2.399,0,24,1,1092,3273,"GFP","Airpore Medium 1"
5,774.131,7.185,0,52,1,1092,3273,"GFP","Airpore Medium 2"
6,3433.351,4.641,0,31,1,1092,3273,"GFP","background"
1,774.131,59.29,12,158,2,1092,3273,"RFP","Airpore Old 1"
2,774.131,48.222,7,139,2,1092,3273,"RFP","Airpore Old 2"
3,774.131,45.695,7,165,2,1092,3273,"RFP","Airpore Old 3"
4,774.131,16.653,0,96,2,1092,3273,"RFP","Airpore Medium 1"
5,774.131,59.035,15,255,2,1092,3273,"RFP","Airpore Medium 2"
6,3433.351,37.422,0,255,2,1092,3273,"RFP","background"
1,774.131,5.471,0,27,1,1093,3276,"GFP","Airpore Old 1"
2,774.131,6.158,0,27,1,1093,3276,"GFP","Airpore Old 2"
3,774.131,6.808,0,38,1,1093,3276,"GFP","Airpore Old 3"
4,774.131,2.189,0,19,1,1093,3276,"GFP","Airpore Medium 1"
5,774.131,7.044,0,28,1,1093,3276,"GFP","Airpore Medium 2"
6,3433.351,4.666,0,38,1,1093,3276,"GFP","background"
1,774.131,59.305,11,178,2,1093,3276,"RFP","Airpore Old 1"
2,774.131,47.758,11,155,2,1093,3276,"RFP","Airpore Old 2"
3,774.131,45.133,7,175,2,1093,3276,"RFP","Airpore Old 3"
4,774.131,16.37,0,63,2,1093,3276,"RFP","Airpore Medium 1"
5,774.131,58.506,11,255,2,1093,3276,"RFP","Airpore Medium 2"
6,3433.351,37.427,0,242,2,1093,3276,"RFP","background"
1,774.131,5.511,0,35,1,1094,3279,"GFP","Airpore Old 1"
2,774.131,5.931,0,31,1,1094,3279,"GFP","Airpore Old 2"
3,774.131,6.842,0,43,1,1094,3279,"GFP","Airpore Old 3"
4,774.131,2.216,0,15,1,1094,3279,"GFP","Airpore Medium 1"
5,774.131,7.362,0,51,1,1094,3279,"GFP","Airpore Medium 2"
6,3433.351,4.617,0,31,1,1094,3279,"GFP","background"
1,774.131,58.661,15,158,2,1094,3279,"RFP","Airpore Old 1"
2,774.131,48.172,11,149,2,1094,3279,"RFP","Airpore Old 2"
3,774.131,46.015,3,198,2,1094,3279,"RFP","Airpore Old 3"
4,774.131,16.53,0,63,2,1094,3279,"RFP","Airpore Medium 1"
5,774.131,58.865,12,255,2,1094,3279,"RFP","Airpore Medium 2"
6,3433.351,37.211,0,255,2,1094,3279,"RFP","background"
1,774.131,5.437,0,27,1,1095,3282,"GFP","Airpore Old 1"
2,774.131,6.014,0,35,1,1095,3282,"GFP","Airpore Old 2"
3,774.131,6.989,0,59,1,1095,3282,"GFP","Airpore Old 3"
4,774.131,2.229,0,28,1,1095,3282,"GFP","Airpore Medium 1"
5,774.131,7.244,0,31,1,1095,3282,"GFP","Airpore Medium 2"
6,3433.351,4.663,0,36,1,1095,3282,"GFP","background"
1,774.131,59.273,11,152,2,1095,3282,"RFP","Airpore Old 1"
2,774.131,47.578,11,133,2,1095,3282,"RFP","Airpore Old 2"
3,774.131,45.418,3,184,2,1095,3282,"RFP","Airpore Old 3"
4,774.131,16.541,0,62,2,1095,3282,"RFP","Airpore Medium 1"
5,774.131,58.199,15,255,2,1095,3282,"RFP","Airpore Medium 2"
6,3433.351,37.275,0,255,2,1095,3282,"RFP","background"
1,774.131,5.556,0,38,1,1096,3285,"GFP","Airpore Old 1"
2,774.131,6.025,0,35,1,1096,3285,"GFP","Airpore Old 2"
3,774.131,6.642,0,35,1,1096,3285,"GFP","Airpore Old 3"
4,774.131,2.306,0,16,1,1096,3285,"GFP","Airpore Medium 1"
5,774.131,7.367,0,35,1,1096,3285,"GFP","Airpore Medium 2"
6,3433.351,4.644,0,39,1,1096,3285,"GFP","background"
1,774.131,58.585,15,160,2,1096,3285,"RFP","Airpore Old 1"
2,774.131,47.635,11,130,2,1096,3285,"RFP","Airpore Old 2"
3,774.131,45.3,3,162,2,1096,3285,"RFP","Airpore Old 3"
4,774.131,16.412,0,66,2,1096,3285,"RFP","Airpore Medium 1"
5,774.131,58.69,15,255,2,1096,3285,"RFP","Airpore Medium 2"
6,3433.351,37.077,0,255,2,1096,3285,"RFP","background"
1,774.131,5.388,0,24,1,1097,3288,"GFP","Airpore Old 1"
2,774.131,5.871,0,35,1,1097,3288,"GFP","Airpore Old 2"
3,774.131,6.933,0,31,1,1097,3288,"GFP","Airpore Old 3"
4,774.131,2.231,0,24,1,1097,3288,"GFP","Airpore Medium 1"
5,774.131,7.243,0,31,1,1097,3288,"GFP","Airpore Medium 2"
6,3433.351,4.675,0,45,1,1097,3288,"GFP","background"
1,774.131,59.029,15,148,2,1097,3288,"RFP","Airpore Old 1"
2,774.131,48.151,7,125,2,1097,3288,"RFP","Airpore Old 2"
3,774.131,44.897,3,189,2,1097,3288,"RFP","Airpore Old 3"
4,774.131,16.387,0,86,2,1097,3288,"RFP","Airpore Medium 1"
5,774.131,58.311,15,255,2,1097,3288,"RFP","Airpore Medium 2"
6,3433.351,37.192,0,250,2,1097,3288,"RFP","background"
1,774.131,5.517,0,23,1,1098,3291,"GFP","Airpore Old 1"
2,774.131,5.843,0,24,1,1098,3291,"GFP","Airpore Old 2"
3,774.131,6.844,0,46,1,1098,3291,"GFP","Airpore Old 3"
4,774.131,2.163,0,15,1,1098,3291,"GFP","Airpore Medium 1"
5,774.131,7.17,0,31,1,1098,3291,"GFP","Airpore Medium 2"
6,3433.351,4.713,0,35,1,1098,3291,"GFP","background"
1,774.131,58.738,15,150,2,1098,3291,"RFP","Airpore Old 1"
2,774.131,48.032,7,166,2,1098,3291,"RFP","Airpore Old 2"
3,774.131,45.289,3,183,2,1098,3291,"RFP","Airpore Old 3"
4,774.131,16.185,0,72,2,1098,3291,"RFP","Airpore Medium 1"
5,774.131,58.577,7,255,2,1098,3291,"RFP","Airpore Medium 2"
6,3433.351,37.257,0,255,2,1098,3291,"RFP","background"
1,774.131,5.543,0,29,1,1099,3294,"GFP","Airpore Old 1"
2,774.131,5.964,0,44,1,1099,3294,"GFP","Airpore Old 2"
3,774.131,6.749,0,27,1,1099,3294,"GFP","Airpore Old 3"
4,774.131,2.173,0,20,1,1099,3294,"GFP","Airpore Medium 1"
5,774.131,6.926,0,31,1,1099,3294,"GFP","Airpore Medium 2"
6,3433.351,4.712,0,35,1,1099,3294,"GFP","background"
1,774.131,58.901,11,158,2,1099,3294,"RFP","Airpore Old 1"
2,774.131,48.337,11,142,2,1099,3294,"RFP","Airpore Old 2"
3,774.131,45.417,3,172,2,1099,3294,"RFP","Airpore Old 3"
4,774.131,16.264,0,62,2,1099,3294,"RFP","Airpore Medium 1"
5,774.131,58.682,15,255,2,1099,3294,"RFP","Airpore Medium 2"
6,3433.351,37.037,0,221,2,1099,3294,"RFP","background"
1,774.131,5.433,0,31,1,1100,3297,"GFP","Airpore Old 1"
2,774.131,6.104,0,31,1,1100,3297,"GFP","Airpore Old 2"
3,774.131,6.991,0,39,1,1100,3297,"GFP","Airpore Old 3"
4,774.131,2.145,0,15,1,1100,3297,"GFP","Airpore Medium 1"
5,774.131,7.112,0,27,1,1100,3297,"GFP","Airpore Medium 2"
6,3433.351,4.708,0,41,1,1100,3297,"GFP","background"
1,774.131,59.79,11,181,2,1100,3297,"RFP","Airpore Old 1"
2,774.131,47.85,12,137,2,1100,3297,"RFP","Airpore Old 2"
3,774.131,45.133,3,195,2,1100,3297,"RFP","Airpore Old 3"
4,774.131,16.523,0,63,2,1100,3297,"RFP","Airpore Medium 1"
5,774.131,58.9,7,255,2,1100,3297,"RFP","Airpore Medium 2"
6,3433.351,37.145,0,255,2,1100,3297,"RFP","background"
