"Time","ROIName","ROI","Mean_Calcium","Mean_Background","Ratio"
1836,"background",0,5.839,43.634,0.133817665123528
1836,"Airpore Old 1",1,5.341,60.74,0.087932169904511
1836,"Airpore Old 2",2,5.98,49.909,0.119818068885371
1836,"Airpore Old 3",3,7.548,45.735,0.165037717284356
1836,"Airpore Medium 1",4,3.098,21.5,0.144093023255814
1836,"Airpore Medium 2",5,7.446,63.609,0.117058906758478
1839,"background",0,5.79,43.827,0.132110342939284
1839,"Airpore Old 1",1,5.357,59.931,0.0893861273798201
1839,"Airpore Old 2",2,5.953,50.455,0.117986324447528
1839,"Airpore Old 3",3,7.782,46.637,0.166863220189978
1839,"Airpore Medium 1",4,3.206,21.824,0.146902492668622
1839,"Airpore Medium 2",5,7.397,63.875,0.115804305283757
1842,"background",0,5.807,43.827,0.132498231683665
1842,"Airpore Old 1",1,5.358,59.719,0.0897201895544132
1842,"Airpore Old 2",2,5.906,50.42,0.11713605712019
1842,"Airpore Old 3",3,7.588,46.024,0.164870502346602
1842,"Airpore Medium 1",4,3.235,21.499,0.150472114982092
1842,"Airpore Medium 2",5,7.639,63.881,0.119581722264836
1845,"background",0,5.797,43.841,0.132227823270455
1845,"Airpore Old 1",1,5.286,59.921,0.0882161512658333
1845,"Airpore Old 2",2,6.096,50.103,0.121669361116101
1845,"Airpore Old 3",3,7.584,46.317,0.163741174946564
1845,"Airpore Medium 1",4,3.04,21.797,0.139468734229481
1845,"Airpore Medium 2",5,7.222,64.106,0.11265716157614
1848,"background",0,5.936,44.052,0.134749841096886
1848,"Airpore Old 1",1,5.275,61.157,0.0862534133459784
1848,"Airpore Old 2",2,5.937,49.578,0.11975069587317
1848,"Airpore Old 3",3,7.991,46.753,0.17091951318632
1848,"Airpore Medium 1",4,3.235,21.77,0.148598989435002
1848,"Airpore Medium 2",5,7.547,63.247,0.119325817825351
1851,"background",0,5.876,43.895,0.133864904886661
1851,"Airpore Old 1",1,5.338,60.101,0.0888171577843963
1851,"Airpore Old 2",2,6.088,49.768,0.122327600064298
1851,"Airpore Old 3",3,7.656,46.439,0.164861431124701
1851,"Airpore Medium 1",4,2.975,21.605,0.137699606572553
1851,"Airpore Medium 2",5,7.647,63.44,0.120539092055486
1854,"background",0,5.814,43.978,0.132202464868798
1854,"Airpore Old 1",1,5.527,60.799,0.0909061004292834
1854,"Airpore Old 2",2,6.094,50.522,0.120620719686473
1854,"Airpore Old 3",3,7.751,46.015,0.168445072259046
1854,"Airpore Medium 1",4,2.985,21.636,0.137964503605103
1854,"Airpore Medium 2",5,7.189,63.258,0.113645704891081
1857,"background",0,5.654,43.82,0.129027841168416
1857,"Airpore Old 1",1,5.3,60.55,0.0875309661436829
1857,"Airpore Old 2",2,5.831,49.882,0.116895874263261
1857,"Airpore Old 3",3,7.519,46.183,0.162808825758396
1857,"Airpore Medium 1",4,3.122,21.952,0.142219387755102
1857,"Airpore Medium 2",5,7.392,63.496,0.116416782159506
1860,"background",0,5.895,43.95,0.134129692832764
1860,"Airpore Old 1",1,5.433,60.367,0.0899995030397403
1860,"Airpore Old 2",2,5.692,49.761,0.114386768754647
1860,"Airpore Old 3",3,7.625,46.161,0.165182730010182
1860,"Airpore Medium 1",4,3.026,21.86,0.138426349496798
1860,"Airpore Medium 2",5,7.095,63.375,0.111952662721893
1863,"background",0,5.79,43.831,0.132098286600808
1863,"Airpore Old 1",1,5.284,60.49,0.0873532815341379
1863,"Airpore Old 2",2,5.876,50.434,0.116508704445414
1863,"Airpore Old 3",3,7.674,46.267,0.165863358333153
1863,"Airpore Medium 1",4,2.899,21.235,0.136519896397457
1863,"Airpore Medium 2",5,7.368,63.313,0.116374204349818
1866,"background",0,5.769,43.708,0.131989567127299
1866,"Airpore Old 1",1,5.292,59.881,0.088375277633974
1866,"Airpore Old 2",2,6.08,49.946,0.121731469987587
1866,"Airpore Old 3",3,7.707,46.294,0.166479457381086
1866,"Airpore Medium 1",4,2.918,21.447,0.136056324893925
1866,"Airpore Medium 2",5,7.444,64.159,0.116024252248321
1869,"background",0,5.867,44.261,0.13255461919071
1869,"Airpore Old 1",1,5.439,60.76,0.0895161290322581
1869,"Airpore Old 2",2,6.169,50.457,0.122262520562063
1869,"Airpore Old 3",3,7.702,46.745,0.164766285164189
1869,"Airpore Medium 1",4,3.132,21.262,0.147305051265168
1869,"Airpore Medium 2",5,7.542,63.43,0.118902727416049
1872,"background",0,5.705,44.042,0.129535443440352
1872,"Airpore Old 1",1,5.465,60.615,0.0901592015177761
1872,"Airpore Old 2",2,5.917,50.401,0.117398464316184
1872,"Airpore Old 3",3,7.805,46.355,0.168374501132564
1872,"Airpore Medium 1",4,3.08,21.625,0.14242774566474
1872,"Airpore Medium 2",5,7.452,64.11,0.116237716424895
1875,"background",0,5.841,44.008,0.132725868023996
1875,"Airpore Old 1",1,5.441,60.446,0.0900142275750256
1875,"Airpore Old 2",2,6.017,49.904,0.120571497274768
1875,"Airpore Old 3",3,7.642,46.586,0.164040698922423
1875,"Airpore Medium 1",4,3.046,21.191,0.143740267094521
1875,"Airpore Medium 2",5,7.333,63.379,0.115700784171413
1878,"background",0,5.777,43.402,0.133104465232017
1878,"Airpore Old 1",1,5.517,61.078,0.0903271226955696
1878,"Airpore Old 2",2,5.959,50.301,0.118466829685295
1878,"Airpore Old 3",3,7.707,46.211,0.166778472658025
1878,"Airpore Medium 1",4,3.119,21.419,0.14561837620804
1878,"Airpore Medium 2",5,7.449,64.325,0.115802565099106
1881,"background",0,5.863,43.87,0.133644859813084
1881,"Airpore Old 1",1,5.391,60.365,0.0893067174687319
1881,"Airpore Old 2",2,6.121,49.124,0.124603045354613
1881,"Airpore Old 3",3,7.648,46.295,0.165201425639918
1881,"Airpore Medium 1",4,3.004,21.129,0.14217426286147
1881,"Airpore Medium 2",5,7.465,64.317,0.116065736896932
1884,"background",0,5.812,43.839,0.132576016788704
1884,"Airpore Old 1",1,5.337,60.255,0.0885735623599701
1884,"Airpore Old 2",2,6.04,50.334,0.119998410617078
1884,"Airpore Old 3",3,7.63,46.454,0.164248503896328
1884,"Airpore Medium 1",4,3.002,21.283,0.141051543485411
1884,"Airpore Medium 2",5,7.28,64.049,0.1136629767834
1887,"background",0,5.894,43.763,0.134679980805703
1887,"Airpore Old 1",1,5.374,61.019,0.0880709287271178
1887,"Airpore Old 2",2,5.937,50.066,0.118583469819838
1887,"Airpore Old 3",3,7.672,46.407,0.165319887086
1887,"Airpore Medium 1",4,3.167,22.002,0.143941459867285
1887,"Airpore Medium 2",5,7.487,63.598,0.117723827793327
1890,"background",0,5.83,43.769,0.133199296305604
1890,"Airpore Old 1",1,5.423,60.686,0.0893616320073823
1890,"Airpore Old 2",2,6.184,51.052,0.121131395439944
1890,"Airpore Old 3",3,7.627,46.759,0.163112983596741
1890,"Airpore Medium 1",4,3.119,21.573,0.14457887173782
1890,"Airpore Medium 2",5,7.508,63.306,0.118598553059742
1893,"background",0,5.738,43.781,0.131061419337155
1893,"Airpore Old 1",1,5.205,60.182,0.0864876541158486
1893,"Airpore Old 2",2,5.947,50.177,0.118520437650716
1893,"Airpore Old 3",3,7.669,46.024,0.166630453676343
1893,"Airpore Medium 1",4,2.949,21.278,0.138593852805715
1893,"Airpore Medium 2",5,7.426,64.192,0.115684197407777
1896,"background",0,5.772,43.592,0.132409616443384
1896,"Airpore Old 1",1,5.352,60.325,0.0887194363862412
1896,"Airpore Old 2",2,5.925,50.274,0.117854159207543
1896,"Airpore Old 3",3,7.608,46.609,0.163230277414233
1896,"Airpore Medium 1",4,3.066,21.192,0.144677236693092
1896,"Airpore Medium 2",5,7.478,63.143,0.118429596313131
1899,"background",0,5.776,43.862,0.131685741644248
1899,"Airpore Old 1",1,5.296,60.08,0.0881491344873502
1899,"Airpore Old 2",2,6.004,49.98,0.120128051220488
1899,"Airpore Old 3",3,7.532,46.554,0.161790608755424
1899,"Airpore Medium 1",4,3.154,21.17,0.148984411903637
1899,"Airpore Medium 2",5,7.214,63.996,0.11272579536221
1902,"background",0,5.836,43.54,0.134037666513551
1902,"Airpore Old 1",1,5.26,60.884,0.0863937980421786
1902,"Airpore Old 2",2,6.088,50.111,0.121490291552753
1902,"Airpore Old 3",3,7.721,46.407,0.166375762277243
1902,"Airpore Medium 1",4,2.985,21.228,0.140616167326173
1902,"Airpore Medium 2",5,7.628,64.095,0.119010843279507
1905,"background",0,5.743,43.925,0.130745589072282
1905,"Airpore Old 1",1,5.311,61.122,0.0868917901901116
1905,"Airpore Old 2",2,6.019,50.132,0.120063033591319
1905,"Airpore Old 3",3,7.943,46.202,0.171918964546989
1905,"Airpore Medium 1",4,2.906,21.43,0.13560429304713
1905,"Airpore Medium 2",5,7.333,63.497,0.115485770981306
1908,"background",0,5.787,43.673,0.132507498912371
1908,"Airpore Old 1",1,5.415,61.157,0.0885426034632176
1908,"Airpore Old 2",2,6.144,50.044,0.122771960674606
1908,"Airpore Old 3",3,7.86,46.232,0.170012112822288
1908,"Airpore Medium 1",4,2.989,21.766,0.137324267205734
1908,"Airpore Medium 2",5,7.427,62.874,0.118125139167223
1911,"background",0,5.783,43.792,0.132056083302886
1911,"Airpore Old 1",1,5.493,60.104,0.0913915879142819
1911,"Airpore Old 2",2,5.944,50.044,0.11877547757973
1911,"Airpore Old 3",3,7.712,46.588,0.165536189576715
1911,"Airpore Medium 1",4,3.282,21.585,0.152050034746352
1911,"Airpore Medium 2",5,7.487,63.802,0.11734741857622
1914,"background",0,5.757,43.893,0.131159866037865
1914,"Airpore Old 1",1,5.347,60.512,0.0883626388154416
1914,"Airpore Old 2",2,5.968,50.627,0.117881762695795
1914,"Airpore Old 3",3,7.507,46.324,0.162054226750712
1914,"Airpore Medium 1",4,2.97,21.888,0.135690789473684
1914,"Airpore Medium 2",5,7.408,63.586,0.116503632875161
1917,"background",0,5.789,43.67,0.132562399816808
1917,"Airpore Old 1",1,5.481,60.49,0.0906100181848239
1917,"Airpore Old 2",2,6.036,50.297,0.120007157484542
1917,"Airpore Old 3",3,7.907,47.051,0.168051688593229
1917,"Airpore Medium 1",4,3.111,21.319,0.145926169144894
1917,"Airpore Medium 2",5,7.459,64.379,0.115860762049737
1920,"background",0,5.754,43.684,0.131718707078106
1920,"Airpore Old 1",1,5.522,60.226,0.0916879752930628
1920,"Airpore Old 2",2,5.779,50.185,0.115153930457308
1920,"Airpore Old 3",3,7.711,46.302,0.16653708263142
1920,"Airpore Medium 1",4,3.027,21.836,0.138624290163034
1920,"Airpore Medium 2",5,7.721,63.483,0.121623111699195
1923,"background",0,5.734,43.69,0.131242847333486
1923,"Airpore Old 1",1,5.363,60.56,0.0885568031704095
1923,"Airpore Old 2",2,5.892,50.541,0.116578619338755
1923,"Airpore Old 3",3,7.514,46.616,0.161189291230479
1923,"Airpore Medium 1",4,3.14,21.633,0.145148615541072
1923,"Airpore Medium 2",5,7.465,63.828,0.116954941405026
1926,"background",0,5.777,43.925,0.131519635742743
1926,"Airpore Old 1",1,5.402,60.373,0.0894770841270104
1926,"Airpore Old 2",2,6.049,50.157,0.120601311880695
1926,"Airpore Old 3",3,7.998,46.497,0.172011097490161
1926,"Airpore Medium 1",4,3.125,21.387,0.146116799925188
1926,"Airpore Medium 2",5,7.467,64.155,0.116389992985738
1929,"background",0,5.789,43.496,0.133092698179143
1929,"Airpore Old 1",1,5.544,59.908,0.0925418975762836
1929,"Airpore Old 2",2,6.038,50.611,0.11930212799589
1929,"Airpore Old 3",3,7.723,46.454,0.16625048435011
1929,"Airpore Medium 1",4,3.064,21.72,0.141068139963168
1929,"Airpore Medium 2",5,7.462,64.081,0.116446372559729
1932,"background",0,5.807,43.609,0.133160586117545
1932,"Airpore Old 1",1,5.418,60.848,0.0890415461477781
1932,"Airpore Old 2",2,5.991,51.146,0.117135259844367
1932,"Airpore Old 3",3,7.513,46.796,0.160547910077784
1932,"Airpore Medium 1",4,2.994,21.124,0.141734519977277
1932,"Airpore Medium 2",5,7.511,64.113,0.117152527568512
1935,"background",0,5.773,43.881,0.131560356418495
1935,"Airpore Old 1",1,5.322,60.535,0.0879160816056827
1935,"Airpore Old 2",2,6.071,50.31,0.120671834625323
1935,"Airpore Old 3",3,7.665,46.526,0.164746593302669
1935,"Airpore Medium 1",4,3.065,21.179,0.144718825251428
1935,"Airpore Medium 2",5,7.637,63.967,0.119389685306486
1938,"background",0,5.587,43.656,0.127977826644677
1938,"Airpore Old 1",1,5.545,60.857,0.0911152373597121
1938,"Airpore Old 2",2,5.894,49.802,0.118348660696358
1938,"Airpore Old 3",3,7.769,46.892,0.165678580568114
1938,"Airpore Medium 1",4,2.933,21.419,0.136934497408843
1938,"Airpore Medium 2",5,7.336,64.282,0.114122149279736
1941,"background",0,5.794,43.893,0.132002825051831
1941,"Airpore Old 1",1,5.307,60.747,0.0873623388809324
1941,"Airpore Old 2",2,6.062,49.84,0.121629213483146
1941,"Airpore Old 3",3,7.674,46.038,0.166688387853512
1941,"Airpore Medium 1",4,2.92,20.835,0.140148788096952
1941,"Airpore Medium 2",5,7.442,64.016,0.116252186953262
1944,"background",0,5.782,43.172,0.133929398684332
1944,"Airpore Old 1",1,5.146,60.968,0.0844049337357302
1944,"Airpore Old 2",2,6.012,49.71,0.12094146047073
1944,"Airpore Old 3",3,7.871,46.032,0.170989746263469
1944,"Airpore Medium 1",4,2.984,21.425,0.139276546091015
1944,"Airpore Medium 2",5,7.415,64.362,0.115207731270004
1947,"background",0,5.648,43.182,0.130795238756889
1947,"Airpore Old 1",1,5.349,60.315,0.0886844068639642
1947,"Airpore Old 2",2,6.13,49.807,0.12307506976931
1947,"Airpore Old 3",3,7.836,46.011,0.170307100475973
1947,"Airpore Medium 1",4,3.092,21.237,0.145594952206055
1947,"Airpore Medium 2",5,7.242,63.569,0.113923453255518
1950,"background",0,5.747,43.287,0.132765033381847
1950,"Airpore Old 1",1,5.439,60.731,0.0895588743804647
1950,"Airpore Old 2",2,5.998,49.307,0.121646013750583
1950,"Airpore Old 3",3,7.612,46.132,0.165004768923957
1950,"Airpore Medium 1",4,2.972,21.185,0.140287939579891
1950,"Airpore Medium 2",5,7.422,63.134,0.117559476668673
1953,"background",0,5.751,43.38,0.132572614107884
1953,"Airpore Old 1",1,5.522,60.036,0.091978146445466
1953,"Airpore Old 2",2,5.998,49.933,0.1201209620892
1953,"Airpore Old 3",3,7.619,46.31,0.164521701576333
1953,"Airpore Medium 1",4,2.989,20.897,0.143034885390247
1953,"Airpore Medium 2",5,7.333,64.023,0.114536963278822
1956,"background",0,5.772,43.516,0.132640867726813
1956,"Airpore Old 1",1,5.293,60.754,0.0871218355993021
1956,"Airpore Old 2",2,6.075,50.378,0.120588352058438
1956,"Airpore Old 3",3,7.706,46.205,0.166778487176712
1956,"Airpore Medium 1",4,2.944,20.931,0.140652620515026
1956,"Airpore Medium 2",5,7.783,63.617,0.1223415124888
1959,"background",0,5.792,43.315,0.133718111508715
1959,"Airpore Old 1",1,5.438,59.859,0.0908468233682487
1959,"Airpore Old 2",2,6.171,50.608,0.121937243123617
1959,"Airpore Old 3",3,7.653,46.297,0.165302287405231
1959,"Airpore Medium 1",4,3.103,21.488,0.144406180193596
1959,"Airpore Medium 2",5,7.232,63.098,0.114615360233288
1962,"background",0,5.78,43.361,0.133299508775167
1962,"Airpore Old 1",1,5.404,59.717,0.0904934943148517
1962,"Airpore Old 2",2,6.117,49.624,0.123266967596324
1962,"Airpore Old 3",3,7.616,46.164,0.164977038384889
1962,"Airpore Medium 1",4,2.904,20.941,0.138675325915668
1962,"Airpore Medium 2",5,7.402,63.202,0.117116546944717
1965,"background",0,5.753,43.386,0.13260037800212
1965,"Airpore Old 1",1,5.324,59.493,0.0894895197754358
1965,"Airpore Old 2",2,6.03,49.837,0.120994441880531
1965,"Airpore Old 3",3,7.584,46.846,0.161892157281305
1965,"Airpore Medium 1",4,2.93,21.227,0.138031752013945
1965,"Airpore Medium 2",5,7.478,63.661,0.117465952466974
1968,"background",0,5.709,43.466,0.131344039019003
1968,"Airpore Old 1",1,5.495,60.205,0.0912714890789802
1968,"Airpore Old 2",2,5.899,50.531,0.116740218875542
1968,"Airpore Old 3",3,7.529,46.512,0.16187220502236
1968,"Airpore Medium 1",4,3.07,20.868,0.14711520030669
1968,"Airpore Medium 2",5,7.371,63.587,0.115919920738516
1971,"background",0,5.743,43.45,0.132174913693901
1971,"Airpore Old 1",1,5.328,59.749,0.08917304055298
1971,"Airpore Old 2",2,6.046,50.37,0.120031764939448
1971,"Airpore Old 3",3,7.585,46.317,0.163762765291362
1971,"Airpore Medium 1",4,2.92,21.101,0.138382067200607
1971,"Airpore Medium 2",5,7.441,63.437,0.117297476236266
1974,"background",0,5.726,43.246,0.132405309161541
1974,"Airpore Old 1",1,5.709,60.208,0.0948212862078129
1974,"Airpore Old 2",2,6.078,50.42,0.120547401824673
1974,"Airpore Old 3",3,7.923,46.42,0.170680741059888
1974,"Airpore Medium 1",4,2.933,20.981,0.139793146179877
1974,"Airpore Medium 2",5,7.57,63.571,0.119079454468232
1977,"background",0,5.749,43.065,0.133495878323465
1977,"Airpore Old 1",1,5.41,60.012,0.0901486369392788
1977,"Airpore Old 2",2,6.171,49.138,0.125585086898124
1977,"Airpore Old 3",3,7.346,45.934,0.159925109940349
1977,"Airpore Medium 1",4,2.906,20.525,0.141583434835566
1977,"Airpore Medium 2",5,7.43,63.509,0.116991292572706
1980,"background",0,5.785,43.176,0.133986473967019
1980,"Airpore Old 1",1,5.53,60.043,0.0921006611928118
1980,"Airpore Old 2",2,6.039,50.008,0.120760678291473
1980,"Airpore Old 3",3,7.692,46.446,0.165611678077768
1980,"Airpore Medium 1",4,2.879,21.328,0.134986871717929
1980,"Airpore Medium 2",5,7.413,63.216,0.117264616552771
1983,"background",0,5.729,43.024,0.133158237262923
1983,"Airpore Old 1",1,5.344,60.587,0.088203740076254
1983,"Airpore Old 2",2,5.69,50.033,0.113724941538585
1983,"Airpore Old 3",3,7.978,46.068,0.173178779195971
1983,"Airpore Medium 1",4,2.902,21.252,0.136551853943158
1983,"Airpore Medium 2",5,7.426,63.447,0.117042570964742
1986,"background",0,5.809,43.311,0.134122971069705
1986,"Airpore Old 1",1,5.372,60.097,0.0893888214053946
1986,"Airpore Old 2",2,6.017,50.112,0.120071040868455
1986,"Airpore Old 3",3,7.684,46.069,0.166793288328377
1986,"Airpore Medium 1",4,2.956,21.029,0.140567787341291
1986,"Airpore Medium 2",5,7.381,64.108,0.115133836650652
1989,"background",0,5.744,43.01,0.1335503371309
1989,"Airpore Old 1",1,5.346,60.641,0.0881581768110684
1989,"Airpore Old 2",2,6.022,49.776,0.12098199935712
1989,"Airpore Old 3",3,7.856,46.258,0.169830083445026
1989,"Airpore Medium 1",4,2.82,20.983,0.1343945098413
1989,"Airpore Medium 2",5,7.312,63.532,0.115091607378959
1992,"background",0,5.609,43.141,0.130015530469855
1992,"Airpore Old 1",1,5.367,60.008,0.0894380749233435
1992,"Airpore Old 2",2,5.981,49.523,0.120772166468106
1992,"Airpore Old 3",3,7.603,46.074,0.165017146329817
1992,"Airpore Medium 1",4,2.952,21.273,0.138767451699337
1992,"Airpore Medium 2",5,7.412,63.597,0.116546377973804
1995,"background",0,5.687,43.389,0.131070086888382
1995,"Airpore Old 1",1,5.448,60.335,0.0902958481809895
1995,"Airpore Old 2",2,5.911,49.793,0.118711465467034
1995,"Airpore Old 3",3,7.541,46.448,0.162353599724423
1995,"Airpore Medium 1",4,2.951,20.667,0.142788019548072
1995,"Airpore Medium 2",5,7.632,63.176,0.120805369127517
1998,"background",0,5.744,43.135,0.133163324446505
1998,"Airpore Old 1",1,5.616,60.037,0.0935423155720639
1998,"Airpore Old 2",2,5.867,49.439,0.118671494164526
1998,"Airpore Old 3",3,7.641,46.667,0.163734544753252
1998,"Airpore Medium 1",4,3.002,20.628,0.145530347101028
1998,"Airpore Medium 2",5,7.481,63.357,0.118076929147529
2001,"background",0,5.637,42.977,0.131163180305745
2001,"Airpore Old 1",1,5.535,60.126,0.0920566809699631
2001,"Airpore Old 2",2,5.89,49.867,0.118114183728718
2001,"Airpore Old 3",3,7.807,45.721,0.170753045646421
2001,"Airpore Medium 1",4,2.996,20.663,0.144993466582781
2001,"Airpore Medium 2",5,7.278,62.914,0.115681724258512
2004,"background",0,5.67,42.549,0.133258125925404
2004,"Airpore Old 1",1,5.488,59.803,0.0917679715064462
2004,"Airpore Old 2",2,5.983,49.536,0.12078084625323
2004,"Airpore Old 3",3,7.84,46.381,0.169034734050581
2004,"Airpore Medium 1",4,2.975,20.465,0.145370144148546
2004,"Airpore Medium 2",5,7.434,63.016,0.117970039355084
2007,"background",0,5.696,42.95,0.132619324796275
2007,"Airpore Old 1",1,5.199,59.728,0.0870446021966247
2007,"Airpore Old 2",2,6.208,50.113,0.123880031129647
2007,"Airpore Old 3",3,7.681,46.821,0.164050319301168
2007,"Airpore Medium 1",4,2.834,20.781,0.136374572927193
2007,"Airpore Medium 2",5,7.394,62.742,0.117847693729878
2010,"background",0,5.68,42.931,0.132305327152873
2010,"Airpore Old 1",1,5.432,60.449,0.0898608744561531
2010,"Airpore Old 2",2,5.907,49.603,0.119085539181098
2010,"Airpore Old 3",3,7.826,46.005,0.170111944353875
2010,"Airpore Medium 1",4,2.985,20.906,0.142781976466086
2010,"Airpore Medium 2",5,7.333,63.066,0.116275013477944
2013,"background",0,5.703,43.07,0.13241235198514
2013,"Airpore Old 1",1,5.439,59.224,0.091837768472241
2013,"Airpore Old 2",2,5.885,50.218,0.117189055717074
2013,"Airpore Old 3",3,7.703,46.633,0.165183453777368
2013,"Airpore Medium 1",4,3.007,20.838,0.144303675976581
2013,"Airpore Medium 2",5,7.612,63.754,0.11939643002792
2016,"background",0,5.656,43.304,0.130611490855348
2016,"Airpore Old 1",1,5.506,60.335,0.0912571475926079
2016,"Airpore Old 2",2,6.304,49.909,0.12630988398886
2016,"Airpore Old 3",3,7.428,46.608,0.159371781668383
2016,"Airpore Medium 1",4,3.012,21.139,0.142485453427314
2016,"Airpore Medium 2",5,7.522,62.601,0.120157824954873
2019,"background",0,5.758,42.997,0.133916319743238
2019,"Airpore Old 1",1,5.284,60.438,0.0874284390615176
2019,"Airpore Old 2",2,6.321,50.334,0.125581118130886
